"n_inc_costs_TOTAL_6mo","n_inc_costs_TOTAL_1yr","n_inc_costs_TOTAL_5yr","n_inc_costs_TOTAL_10yr","n_inc_costs_TOTAL_life","n_inc_costs_HEALTH_SECTOR_6mo","n_inc_costs_HEALTH_SECTOR_1yr","n_inc_costs_HEALTH_SECTOR_5yr","n_inc_costs_HEALTH_SECTOR_10yr","n_inc_costs_HEALTH_SECTOR_life","n_inc_qalys_TOTAL_6mo","n_inc_qalys_TOTAL_1yr","n_inc_qalys_TOTAL_5yr","n_inc_qalys_TOTAL_10yr","n_inc_qalys_TOTAL_life","n_inc_costs_TX_6mo","n_inc_costs_TX_1yr","n_inc_costs_TX_5yr","n_inc_costs_TX_10yr","n_inc_costs_TX_life","n_inc_costs_HRU_6mo","n_inc_costs_HRU_1yr","n_inc_costs_HRU_5yr","n_inc_costs_HRU_10yr","n_inc_costs_HRU_life","n_inc_costs_CRIMINAL_6mo","n_inc_costs_CRIMINAL_1yr","n_inc_costs_CRIMINAL_5yr","n_inc_costs_CRIMINAL_10yr","n_inc_costs_CRIMINAL_life"
2719.86679120061,3705.29416080507,4880.89765883984,4468.04691159603,2856.56616781978,-1378.99290790065,-2310.03398464598,-4743.87116397783,-5202.65544325722,-5373.00143944443,0.0022654770136204,0.00206839724978947,-0.0176835606023729,-0.0436643611022696,-0.0998533069268053,-1550.81037586863,-2699.34617442039,-5817.45954047944,-6379.42850044282,-6838.59150290221,171.812748428611,389.289315810409,1073.22743338902,1176.10491365643,1464.33289675754,4098.85969910125,6015.32814545104,9624.76882281766,9670.70235485325,8229.56760726415
1645.93218019809,3091.56773837317,8605.49473258904,9123.01200313814,6986.58639311121,-1145.91473852637,-1950.36128280995,-4221.44083837149,-4734.01811789435,-4950.03957773955,-0.0011442968776838,-0.00413567629119282,-0.0375008916964843,-0.0727347831018079,-0.141269958037796,-1357.48572464557,-2385.26492988081,-5404.30168197967,-6062.61953330509,-6645.73260710938,211.562855751951,434.868059699143,1182.33502810684,1327.65016313404,1694.02435993617,2791.84691872446,5041.92902118312,12826.9355709605,13857.0301210325,11936.6259708508
7005.67115136944,10673.2784956238,18229.6148634582,18859.9639994282,17957.0635904909,-1161.54966655615,-1844.87805034029,-3501.37726799052,-3817.68632824827,-3889.17656520731,0.0111059848584774,0.0159783132564311,0.0147216460431334,0.00218524753952565,-0.0258132660772326,-1221.70693857882,-2018.79732964649,-3949.83553314581,-4287.52206222267,-4517.28603118844,60.1518914764599,173.894182936499,448.136508942169,469.285218122302,627.175991605778,8167.22081792558,12518.1565459641,21730.9921314487,22677.6503276765,21846.2401556982
2531.06037463072,5177.5774163108,14556.278696744,15759.5694232618,13765.2966625475,-1406.50758447949,-2377.54438776699,-4855.18530312054,-5311.46219812329,-5477.44787920028,0.0155694452432819,0.0233431310286223,0.0179634763097103,-0.0138855143677405,-0.0854200861669323,-1468.82489879169,-2622.85172838042,-5813.84549923559,-6406.06647977914,-7019.51994387463,62.3076034355536,245.263472903936,957.960277236367,1093.19952874163,1539.26608862002,3937.56795911021,7555.12180407779,19411.4639998646,21071.0316213851,19242.7445417477
-945.788376259261,-1042.13173406155,-529.905339468824,-848.944990561838,-2313.71560450015,-1340.79506724474,-2163.27152949841,-4400.78720899179,-4899.44530938016,-5078.24840406657,0.00430235398978696,0.00434448219893568,-0.0218091556689024,-0.0577889803822522,-0.132369023193927,-1242.00824562422,-2191.62760893827,-4986.6551290222,-5561.83214743678,-6057.91462379353,-98.7911033315156,28.3332805267974,585.442606142193,661.543541327916,977.857003818062,395.006690985482,1121.13979543685,3870.88186952296,4050.50031881832,2764.53279956648
605.090614483206,1234.97962533339,2401.31756798126,1401.04675675309,-1821.92386068171,-1120.45289825724,-1871.14437523066,-3932.18284926089,-4393.31456956327,-4535.91872694873,0.00389114615994923,0.00635398529353171,-0.0133775757272336,-0.0515662459754571,-0.136295030636814,-1255.03392229635,-2232.7795282623,-5226.65909741938,-5925.19444073152,-6629.53779090744,134.571106646542,361.589875546265,1293.72586143181,1530.37534583975,2090.76017151507,1725.54351274045,3106.12400056405,6333.50041724213,5794.36132631634,2713.99486626702
-3078.19421515084,-4498.57634248654,-7294.64835810632,-8325.19590293063,-10857.1664194072,-1110.3835245329,-1805.00397559892,-3685.54114050891,-4076.27701511324,-4355.26742262242,0.00235409967066574,0.00292690743116941,-0.014069055934383,-0.0388770656394319,-0.0922848952467508,-1392.05777121656,-2429.5295008041,-5185.777766561,-5670.178609692,-6132.76601906911,281.671274780832,624.510710444687,1500.0140341928,1593.5091944001,1776.78134203657,-1967.81069061794,-2693.57236688762,-3609.10721759741,-4248.91888781739,-6501.89899678476
5116.9829382888,8594.3595967558,19284.474799294,20676.7014294178,18292.0474572133,-1527.23455454048,-2582.19285194962,-5706.25795170467,-6481.15693571989,-6664.21020682223,0.0051200568466529,0.00702339576388522,-0.0137535556837354,-0.048783337952619,-0.128206035658618,-1459.17321786162,-2646.41342907651,-6536.07189896181,-7516.33141583849,-8391.52831383973,-68.0684357185512,64.1850376720458,829.254162675812,1034.2419083351,1725.72586519535,6644.21749282928,11176.5524487054,24990.7327509986,27157.8583651377,24956.2576640355
1809.04049759705,2409.00299568668,2235.67003800327,1182.93503447023,-1240.35518721619,-1454.3163121889,-2360.71693338445,-4748.80050763421,-5258.62131037987,-5482.00144624253,0.00899696277137296,0.0127599445760223,-0.00139198527170192,-0.0322493648886093,-0.0980153066785103,-1302.94760812687,-2273.69075381266,-5128.07387935072,-5706.90693879939,-6153.08950860287,-151.373141429578,-87.0464802396941,378.930441168875,447.631133968498,669.886702330987,3263.35680978595,4769.71992907113,6984.47054563748,6441.55634485008,4241.64625902631
6319.36945720385,9534.14178022831,16997.7799892702,17661.1402574053,16009.7510965236,-1024.83046244568,-1753.22701036474,-3789.07939495284,-4187.2556914778,-4280.42288424131,0.00093988878926643,0.000630033686414455,-0.0163847558608285,-0.0409619280579712,-0.0956688172042082,-1213.32842874308,-2156.58068260628,-4879.87499269315,-5390.51926198842,-5746.47560762548,188.489423330836,403.318228004611,1090.29159505944,1202.3115880521,1464.33830518737,7344.19991964953,11287.3687905931,20786.8593842231,21848.3959488831,20290.1739807649
-7107.55449037045,-10356.4389855331,-18182.3680314936,-20888.9425140034,-24355.0921445324,-993.825536480834,-1680.60135621318,-3673.05202133422,-4093.31502877457,-4171.62811079979,0.00866274195690098,0.0121825772226744,-0.00306383408262789,-0.0342740329530296,-0.0997876065915957,-1424.57066771492,-2501.77154291321,-5698.30468535441,-6314.92059948964,-6743.7092879453,430.737653241878,821.134055269968,2024.65447812196,2220.47310130046,2570.02832550839,-6113.72895388962,-8675.8376293199,-14509.3160101593,-16795.6274852288,-20183.4640337325
-3226.01005103489,-4412.89527413682,-5319.71179829421,-5270.13818904274,-6185.53728699812,-1177.08433110221,-1885.57041293537,-3820.91508373592,-4227.00222739137,-4357.58986884166,0.000861585933672859,0.00076073774831531,-0.0122144731137466,-0.0291190150266702,-0.0659741265144227,-1255.50044161799,-2124.40020329015,-4712.55088148058,-5283.13926966893,-5602.20641705972,78.4141262492321,238.818532444278,891.382232483533,1055.59188842527,1243.48928036058,-2048.92571993268,-2527.32486120145,-1498.7967145583,-1043.13596165137,-1827.94741815643
9632.96177792705,15361.3348908902,28021.8993847044,28119.0277798324,24706.3276147828,-918.873709358109,-1312.5860980019,-2763.31789733321,-3544.68382954285,-4271.56641733067,-0.00464794190283985,-0.0100157643464733,-0.0651106756593114,-0.123054625228908,-0.230069194035041,-1391.5957363118,-2469.94414655374,-5621.17115741457,-6425.92709734136,-7345.13379441193,472.715461738776,1157.32625278019,2857.41486045769,2880.52946081329,3072.27687746678,10551.8354872852,16673.9209888921,30785.2172820376,31663.7116093752,28977.8940321136
10225.0891541969,15193.076237021,24144.7579171408,23810.3869149637,20107.4717142027,-1035.92647229703,-1623.62697463234,-3561.70560344676,-4312.51516246772,-4820.02931435776,-0.0066868818179891,-0.0143794432839454,-0.0863436513891283,-0.164707161853409,-0.319170122252388,-1370.97696005817,-2475.09302140895,-6025.7587266439,-6995.67527702972,-8093.30743014038,335.039923647166,851.414054101214,2463.21838558688,2681.61254092784,3270.15833167174,11261.0156264939,16816.7032116534,27706.4635205876,28122.9020774314,24927.5010285604
-8050.91051530508,-12746.7672839607,-25101.3278961957,-28179.5461649881,-31443.987468544,-1097.8360481753,-1863.74395609204,-3998.20279388974,-4491.75981614374,-4654.51617655536,0.0102975748900233,0.0146142802964163,-0.00397945643438202,-0.0438642627846901,-0.133673749740357,-1355.02401056682,-2391.36886052078,-5294.62592959501,-5899.23518519113,-6550.52238499878,257.175763816532,527.56946059002,1295.61602763096,1405.96996637372,1893.17730001155,-6953.07446712979,-10883.0233278687,-21103.125102306,-23687.7863488443,-26789.4712919886
864.135019640909,1911.90418604042,5510.64877953473,4868.05077337366,279.620680918393,-805.500618675431,-1172.90144013144,-2489.37764087576,-3066.30390617035,-3489.37369835214,0.00189444220919982,-0.000680266190497214,-0.0589996767784449,-0.131489365624526,-0.270749114056381,-1246.53788344385,-2267.72542594502,-5285.48205376401,-6054.30543140432,-7020.97331903155,441.02625222559,1094.77190713212,2795.30521543703,2986.49306343442,3528.58549534637,1669.63563831634,3084.80562617186,8000.02642041052,7934.35467954399,3768.99437927053
313.77883919777,643.819611345985,1856.91097276587,1986.67444890825,1231.45798670338,-853.040733008992,-1469.15203096831,-3100.44367425536,-3363.42630819904,-3450.25669491341,0.00304164304610477,0.00333338895895907,-0.00713740847287925,-0.0200233404839798,-0.0500937013324645,-1254.87428384702,-2116.84573015344,-4348.49585488715,-4705.06709009168,-4936.62417909682,401.832740624846,647.689096384743,1247.98634488708,1341.54499405502,1486.22244648752,1166.81957220676,2112.9716423143,4957.35464702122,5350.10075710726,4681.71468161675
-3849.46036638263,-5540.13600537674,-8700.03388156161,-9521.74104628628,-11360.999581178,-998.475134323351,-1555.03434697738,-3022.54421718257,-3349.04575031321,-3519.73313772667,0.00371138615270866,0.00521433158803153,-0.0112851478189424,-0.0377564352053295,-0.0946487261259392,-1168.55313784511,-2040.87359016983,-4492.24895784394,-4967.09079394113,-5393.31837653734,170.074604982673,485.821504847032,1469.39357877511,1617.45597783943,1872.46617709311,-2850.98523205928,-3985.10165839936,-5677.48966437906,-6172.69529597307,-7841.2664434514
2947.83421091981,4137.5035077191,6063.88142435245,5747.7444901354,3573.06438535417,-1365.14583505889,-2285.33231024272,-5024.49688436806,-5709.75947778771,-6005.63563742052,-0.00673876561406678,-0.0127713957274982,-0.065249279687964,-0.125378971655828,-0.246163829267548,-1466.23707447048,-2646.01704079898,-6269.86432217986,-7075.33107585792,-7833.31185917082,101.080710430598,360.63468285817,1244.56912197081,1364.0753950049,1824.81372925904,4312.9800459787,6422.83581796182,11088.3783087205,11457.5039679231,9578.70002277466
4403.61165412291,8496.61221353781,22501.286889164,24068.9335804769,20765.5762389763,-1522.09313567581,-2631.34778782175,-5822.98035496291,-6455.92468033481,-6724.17875395736,-0.0104324001132987,-0.0192565526213833,-0.0733187315425079,-0.117571466687943,-0.202595622326886,-1701.56622321957,-3063.22129834537,-7078.07300723096,-7847.55883015929,-8607.19319142091,179.469203589958,431.853362630955,1254.76162949024,1391.05844190852,1881.88646358428,5925.70478979872,11127.9600013596,28324.2672441269,30524.8582608117,27489.7549929337
-430.458904810934,-832.152941410197,-105.346823352898,497.496740396047,-1110.48266841023,-1227.44597260244,-2079.42509978303,-4375.91865492217,-4807.08231398737,-4953.40671607299,-0.00489153166627015,-0.00916395835972161,-0.0503933296806478,-0.0895612858835451,-0.165212125178645,-1427.22233616296,-2549.75270372583,-5730.00366559864,-6306.35347213076,-6827.83795705797,199.763206025207,470.264138148424,1353.00242126422,1496.9940052387,1869.74410265582,796.987067791508,1247.27215837283,4270.57183156926,5304.57905438344,3842.92404766282
-5702.46220370726,-8357.10470025413,-15341.1815792005,-18423.974537998,-23139.1552013862,-1027.28874980826,-1761.16956840158,-4060.31231291057,-4703.66848248953,-5021.76192898935,0.0062652231002972,0.00739948415238445,-0.0304083782130911,-0.084515703097594,-0.183704086745166,-1550.10485167909,-2775.34944028398,-6625.44187442909,-7575.29242112784,-8384.80273363277,522.801877480184,1014.11355351316,2564.05350806269,2869.52885305966,3358.85677971,-4675.17345389901,-6595.93513185255,-11280.8692662899,-13720.3060555085,-18117.3932723968
-9489.22626325846,-14116.1451376861,-23983.5585359787,-26220.9562432817,-28791.7011645749,-1338.28125581711,-2221.76207651767,-4474.52755016745,-4870.3648335663,-5022.81309442082,0.0251270814376569,0.0387330071311385,0.055345500302677,0.0388386271226411,-0.0066856543112177,-1423.46981224032,-2469.13314482937,-5243.84456936426,-5716.37110688694,-6078.65587310758,85.1846537786587,247.354903722659,769.095034776925,845.627729708929,1055.24877139551,-8150.94500744135,-11894.3830611685,-19509.0309858113,-21350.5914097154,-23768.8880701541
-736.35104919784,-727.261903431925,474.950959939131,525.583305768901,-788.076015420316,-1240.51897495005,-2049.81703951362,-4240.99306062891,-4682.85211737527,-4831.30590689232,0.0070138601572533,0.00840913022124179,-0.0141052412565346,-0.0439319302637253,-0.102305343628366,-1326.09609338438,-2357.67503412511,-5218.27368141469,-5732.40112076068,-6158.53203813789,85.5689208182353,307.816999212574,976.620898976449,1048.31393825762,1325.00619473815,504.167925752212,1322.55513608169,4715.94402056804,5208.43542314418,4043.22989147197
1809.57240731703,4090.92215739326,11958.1713505339,12881.6316657895,11620.1148119526,-1114.45879516842,-1994.2778409622,-4496.83151282146,-4945.83919867461,-5035.11394029218,0.00878319901659885,0.0148518709399165,0.0114153906055336,-0.0165406305976692,-0.082468440229162,-1385.95673761028,-2500.63764667537,-5709.14648479476,-6272.67013564394,-6704.37528245775,271.486987473525,506.307605153231,1211.46957048976,1325.14895908354,1666.06195111774,2924.03120248545,6085.19999835545,16455.0028633554,17827.4708644641,16655.2287522448
-12877.1956833798,-19739.1652742277,-36963.7211289799,-40852.918193002,-43997.9477949383,-1310.00067011465,-2177.52684876789,-4623.69296161136,-5104.90586911375,-5294.38119406172,-0.00344147845135706,-0.00616197059653489,-0.0303094706240485,-0.0554970584239021,-0.107030075542502,-1350.18250520153,-2361.05857377603,-5254.46783035358,-5801.86930866099,-6219.67788139598,40.1772466056716,183.508231100171,630.40838527473,696.294489358497,924.064227018825,-11567.1950132652,-17561.6384254598,-32340.0281673685,-35748.0123238883,-38703.5666008766
8058.00337032931,12551.2813199128,23575.2179203167,24528.911153724,22489.8520145416,-1048.97198484103,-1637.92252037524,-3349.29862954299,-3916.9355049966,-4399.38514840929,0.00135008933170211,0.000841951174428646,-0.0278133969895453,-0.0649807859962728,-0.133479821366087,-1395.02198151951,-2387.23727266383,-5233.07877300983,-5886.81851369433,-6432.53819346847,346.047383981493,749.302230249976,1883.5911867009,1969.5670879322,2032.64300992225,9106.97535517033,14189.2038402881,26924.5165498597,28445.8466587205,26889.2371629509
