"n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr"
-341807.628951016,-260936.407551494,-138017.01226878,75397.4360095834,56294.3647823503,37780.0111010937
-951179.044877282,-344600.084733567,-158650.780705788,9819.32888756078,9959.73134077031,9179.3662324899
-542409.745073559,-165358.161541794,-51399.8005860142,54471.3758885748,20401.956652116,15176.1165008872
1040788.7792168,-310571.300048045,-72392.7622722389,111256.528423698,1589.9529998525,6317.01471402918
-1417188.4214486,-232080.663987202,-86177.155731063,-74274.6891977299,-2929.29666490032,4523.71430172325
603183.61981878,-185701.634786693,-42632.3739460572,-482137.893747728,70886.186832047,35280.7433631882
-1827054.54646003,-371443.18095737,-143276.977139827,204085.855303559,39597.9201552475,25168.5331699073
-305975.367740049,-92171.1611687194,-16148.0486660988,9540.9054327691,2038.53415020506,6630.29618097833
-139654.740907179,-71945.2952568524,-20712.6802633219,57403.7759415964,29720.1260344702,21153.0795177455
-925730.514031376,-321905.143874422,-138621.833051027,21517.661381397,15561.970150803,12856.3812665852
-1701616.37855307,-193354.086394948,-63964.4574771183,-92022.653144941,-5753.81833436776,154.977434781319
-61280.4506606107,-20921.1473036095,12676.8655988579,107005.133912809,29773.4030034153,19700.1997962524
-906486.881680658,-294560.144533564,-136926.855314931,17800.2539602457,13877.486710749,11962.4449091868
2234915.42749325,117430.007412914,89771.9836247115,616580.544468761,45775.7502546634,25978.8634897953
-719068.799311609,-259652.601649484,-126997.583011993,93072.6665717353,33800.0790780484,22935.6930222792
133122.258703253,-24058.6735607777,20542.7863652119,181797.125478361,51277.32078268,31187.8513510742
-681321.211525593,-345550.850875021,-162141.280116919,62852.5879914104,31385.9610991116,21042.273028378
1749473.47832407,-330674.982445294,-104116.272008077,-623408.806404161,49323.6105471426,28058.1641060747
-871783.538725142,-255791.960516794,-106239.891500077,152582.745507321,29958.2702701397,17600.2373434149
-2135710.67703249,-281141.026022262,-90861.130123436,349463.820776429,40457.6149522211,23504.8683098408
-952121.403304066,231582.252929004,130294.288347322,172549.837141141,-32731.4545673132,-6358.23129868171
-1058210.03902641,-334030.774210092,-145511.114119829,65527.011343267,22941.636903039,17203.3070140903
-159142.54886257,-82054.8316849193,-15812.934549568,110591.172340082,29819.5107522081,19108.4120691665
-1769549.38485454,-366092.438851484,-151640.09708644,-279358.660060239,-29883.7237274458,-10105.3766886145
785576.541807381,-158334.40652943,-28351.5632818442,-548500.490873944,58440.8154417342,28644.814615963
-1047806.40282755,-373073.731017117,-180188.42648044,113385.389135928,43278.9774159592,28258.6922874929
1124086.83111053,-289945.028684841,-77132.8428189662,-481977.824152299,84160.1960072949,38941.8070683576
-2596502.44871425,-486979.203984461,-216570.513553023,541049.295033535,103494.009005476,57075.1820968336
-1017552.92603153,-283789.63564075,-114064.112774521,145941.014244863,33440.3179235858,20602.7727381721
-1080634.48790706,-228316.679969804,-80301.9416032475,120153.485461751,26574.3472823756,17695.2862526982
-1714318.33028453,-364438.9105048,-144873.324882999,151141.563759105,28673.6385479429,18095.7037328668
-1164887.38559343,-387405.23714378,-171252.738428439,-63908.9468562445,-32382.2986890148,-13005.9374751926
-13040327.8001212,-235460.862940867,-61427.3881364182,11088663.1255276,147986.022145393,76281.7569596318
599488.087066492,-259861.539859605,-66963.1111214049,-285013.851977924,99463.8858928554,44938.8613827919
8893604.27508853,-122229.593721778,-26567.3143816536,-3248841.79299149,50688.5530949974,30798.5193307014
-1048416.72084706,-224279.800571834,-84338.9247560238,-59812.9361177283,-4832.97400805527,1847.10367239871
-373928.045303946,-152967.144578178,-52933.3185192371,269424.119196358,88275.4006306186,52467.3507207155
-3760050.31632798,-667101.392028001,-288297.444987405,234319.993844948,39076.6020232073,22869.8386444095
14850504.22501,-356739.881914817,-132393.191356499,-1077923.3652573,18993.6244932239,9869.93646759383
-964404.569265537,-275018.936815736,-122922.353909727,76682.0208893566,19356.1746181766,14530.1783462068
-1228.71914778665,-115674.179771142,-21607.1908046928,-728907.288857882,139753.854445046,65431.3624773215
-1027711.20145987,-242000.460563182,-100458.685290933,137148.392456887,36446.7687260972,23138.1092060005
-2228914.1920512,-468449.610877516,-210327.590475821,220497.93218579,40067.3629689276,24328.3775398451
-6071419.42928922,-152476.513295404,-48982.360150525,1445442.98876319,33788.1155661484,21348.4131736524
-870635.464643194,-279576.684335006,-86903.3734709277,224703.602701421,52769.2456069741,31135.629562456
-1066766.79525753,-389863.818289381,-170146.132089612,34967.7108903299,14567.0273558184,12177.4866148727
-149303.414376251,-26125.5583663069,14379.3581297576,227145.661562489,50004.5719959041,31024.7160328381
-275400.904763779,-105091.00495371,-20518.2349479931,412023.755824341,91786.0356252126,52968.1454475316
-300918.619008529,-53232.2761645171,8861.26221014356,-59470.0735191605,-13338.4757890946,281.928079743891
-1209698.69152275,-354422.966557631,-159798.467972583,76976.1061384306,26479.91097374,18460.8232024318
-3427083.57981633,-247049.357447955,-88175.5153416226,1194000.33842199,54231.2135147595,31792.8248907393
-120721.683924581,-82623.1125213353,-19393.2894122325,132896.30429076,54295.3278359132,35261.8384059963
-1979781.36180924,-419324.289509218,-175623.714923391,177331.455920972,36673.8646415025,22207.4098451788
715767.184311892,-257751.030876198,-69408.1030004271,-190847.913567238,46418.6612187925,24609.3426969469
-1693022.04606983,-405693.688960736,-182702.471660352,182338.297711289,36391.509851296,22533.3863836315
-1726395.53599225,-196977.183063224,-54308.7482817861,461072.837110345,40129.350258421,24292.4117423004
-606255.98788614,-177270.558159931,-68015.5519610816,42466.9292213851,19999.6060207806,14236.9370602633
-687601.618481814,-305880.520476314,-129457.923652879,-5404.95690875984,7632.86014739686,9562.7007564273
76590.7166907109,-157080.042103376,991.883997565898,-214644.238121334,195659.454240685,65655.654845982
-2184349.06392941,-309747.692886607,-112516.928361722,477693.466648961,61577.8823417276,34632.4168819536
-1030951.99005742,-126999.12585501,-40029.2174856272,335929.823757149,45616.9629944238,26896.772796436
-2294396.58972134,-418571.066117426,-165799.664803234,315684.260935511,48758.3340900867,28514.2176528083
-1301479.46641139,-249673.29617269,-102550.948712382,-523569.444739224,-58560.2045831672,-25060.612894638
2653677.0226791,-424089.002158209,-147146.13490099,-431587.070524903,65825.7532668768,33928.3439167828
-962804.547699779,-314481.688079102,-129780.933095209,79254.6071357314,17893.7489751003,13224.0146124771
7671348.54376478,-317735.112138326,-100195.151767117,-190161.006433008,25621.0685868968,18872.8039085231
231818.568963366,-23228.4410407337,43793.2789840658,115989.506935521,-6936.89441454471,2137.47601630937
-816044.909612483,-280909.16397279,-124224.578149999,132645.118074316,38421.7030894216,23970.4529835002
-917840.896770683,-214225.664940924,-77134.6852116707,178711.950564961,37884.4802064067,23814.9153330005
-385540.55543504,-201751.69097495,-71572.4096367599,-100083.860274562,-51082.2883615617,-17519.6143156258
-5988879.07190058,-362079.463992637,-130454.447808109,269829.884284039,17726.2706625945,11429.1818309355
-5637977.31231897,-463744.708599248,-193898.964006182,-14073.5071303926,10937.5285984162,9074.81077131094
-7172.93378690989,-112379.788509092,-38918.042636127,227261.878632251,84640.5089661342,51872.2053355973
-670435.452870625,-110794.420115381,-26292.9672586033,468606.130280594,62358.0268027952,37025.4847119511
-572412.008998353,-188404.12509906,-71691.6830260723,13755.8691928921,5034.09759181108,7600.43198996645
-1451980.49458058,-375018.952677775,-169077.028994466,550177.565818197,108875.820662254,62665.2400547415
-1773675.57844706,-300588.147217476,-107304.193875666,284184.807799803,50908.2450031864,29414.3851271321
-1346790.86028303,-406508.194939457,-178934.422449227,78511.1520514501,25921.5481636624,17867.3324597643
-6471888.0745718,-177634.05828067,-54212.6883494719,2063262.43116246,42614.1782658477,24871.7719122654
-93121.6088182018,-83356.7709820532,-6825.43843311601,780806.934912633,61114.4131591404,35462.8481527808
217483.78391792,4468.70854578202,31328.6617238329,193688.17432613,46368.136129232,28030.6816692967
-1635228.98565873,-186149.365220118,-40074.4402493697,325972.552919133,31718.5529349378,19441.3748805966
3505345.12218765,-241007.563022121,-70563.6642308533,-225980.78883129,20158.7061589179,13883.0505921987
68603.3843429439,-28189.351595081,11508.1942464266,585570.132108336,131614.149440922,69838.8433034322
3229242.33328029,-373111.160620652,-123449.279560306,-826022.984959682,61565.800639716,34368.4561397886
4241350.07885902,-483342.278902934,-174993.462358536,-663702.03067894,64468.636112152,33549.1951830709
-3703503.11738298,-297955.620525506,-109482.767430202,582139.161889316,43725.2278308213,24145.6628597881
-1403049.15409875,-217362.687165177,-75547.4442239499,216718.846393508,32984.7219211402,20305.831610573
-824621.449607329,-122365.379832944,-35580.764782027,132521.164791717,25471.9391634706,16806.0880817353
-930140.579943551,-253553.956308283,-107019.376830404,145323.030347559,34390.8452354749,22431.8763274885
-3375056.88481524,-280893.644146212,-89867.8056845486,597432.221528291,44127.6623066757,26229.4968743732
-816344.971044402,-173887.367152812,-50730.127480079,216648.029136455,50968.1988043477,32108.675847312
1284078.97025519,-127332.471228959,-31046.7504293953,-2189740.01037568,165120.90642023,79840.646043042
-995220.225226566,-264874.364304495,-112323.368923079,50031.2598571853,18923.9814271246,15242.0512617268
283994.220766944,28510.0135498476,45256.9760705876,471272.329502052,108490.360549117,63679.8507505933
143273.31468615,-4078.98103394919,36380.4390087498,278213.816264767,39606.7642167602,25905.0780414939
-4942949.88716648,-207996.50468713,-59271.9331221676,1442364.55577707,54965.5296397128,30644.4135382938
-1546432.46994342,-295989.070136038,-122843.38935833,94014.861560157,20838.1927580688,15434.6715119942
-21073523.4842439,-179150.569860599,-54264.2864207903,13943099.2271855,87135.9096702437,44879.7200833619
6753378.50373351,-457488.692372561,-168372.762490828,-287927.344214326,15720.6357967056,12065.9803176218
-980082.701623516,-125464.647604274,-29482.1201794829,48514.6342650068,9329.87038440354,8966.09766165352
1139069.66060388,-251825.676839473,-66763.43339367,-679332.887527219,94106.0380330368,45873.772185984
3695647.98512906,-401260.848954406,-142561.716090469,-540697.884292403,60257.6065816843,32772.5232208601
-2354917.68520774,-424383.212575387,-179443.090228302,47496.6923017349,6814.73798803342,8348.6109658337
-12048480.5704658,-292640.122955264,-102756.633565835,961147.41539714,25145.2909460652,15945.1612185534
-4080802.95176502,30177.1842810532,57160.3397853926,-2260670.05557546,69673.0121105459,35928.338262819
-1018945.74459281,-235022.990534421,-91123.3800771295,124320.521610183,30442.5001129759,19995.1269690487
-1018112.86753668,-426590.954529261,-195210.917168755,82806.4296285988,39125.9822175083,25516.3930215621
-343244.747711934,-127019.245936114,-27484.8167841223,531237.234825733,115616.775608788,64788.732397997
-6629879.36003991,-400306.964510431,-164943.989675462,1301168.36293635,52693.3572075081,29090.0718842343
31964971.5980687,-331150.530372751,-111473.18493259,-2107345.212376,26229.0764138483,16309.9782654809
-49132.7456956021,-69169.2819238846,-13966.8889733258,178226.685166286,48712.4820855709,28165.3706782844
-5722993.96410161,-395492.077472575,-154869.018336991,-1325306.42590963,-53203.632488935,-19317.9909131407
-11214000.7502726,-281464.49796068,-95954.0946511457,3950042.22589048,58926.7011166091,29231.3747458353
-1253908.60073246,-318359.876028209,-134869.280119655,79041.549432295,17851.7732025115,14318.5577576987
10140523.3792925,-985895.691798953,-377329.894811279,-1776667.33249707,125094.100491304,59724.564399092
-219240.495896452,-69881.6910820656,-15916.5975803552,48960.4216449917,17304.2275720811,13683.0051995412
-391308.870712261,-129697.588672954,-38188.7100220978,143348.209032233,46655.6610356755,31007.991484483
-382302.838102736,-122874.972670123,-30836.844384917,69064.6930963373,19865.4031724191,14957.9168410748
-1982371.63123201,-452619.981853193,-180886.30682249,246410.731211499,47730.3550850434,28984.2923953193
3706310.36099738,446785775.039157,807470.588537127,1088189.70564434,153221738.735287,282878.029404443
-893154.611131439,-327859.213782079,-151124.484534671,39602.4789340228,13236.7997840116,11357.6684147886
-913440.342145191,-199458.435888821,-78948.546483464,134380.220139273,27196.9985900457,17739.8585135964
-1085206.64376751,-328286.832456866,-140981.090428706,43126.2703153238,11348.9857897609,10013.8139223131
-1540298.67533277,-225780.927442063,-84494.1037139127,242062.000649109,24914.1480647106,16983.8002437474
1768478.45417007,-567152.332731521,-186684.587575869,-361394.762441509,96122.5348797972,42152.9639226922
-1257530.75516403,-289507.739768869,-125936.369057535,150284.051329482,31626.6080802792,19694.3329798979
2109129.06551147,-108563.055752844,-13455.8364938208,-479123.342392879,25822.2446308913,16649.1475272924
307314.719197091,8464.18214412256,46520.2141522892,323596.372731617,65875.3216671702,38558.4451117245
-818404.757114908,-219205.627434018,-80400.2130485346,-20463.966245138,9745.36119944249,9880.94874080604
-2554277.68914143,-367755.260492006,-136228.080150405,321682.067919565,39596.9560620869,25114.1821797475
-385475.990846757,-126833.592463695,-42421.5203569105,108089.90322881,28861.3805207388,18522.4678153393
-706381.466414593,-324903.145119024,-136405.704179549,476254.637767279,140760.768461716,82126.3258408439
-788779.071867107,-168920.24230488,-63198.0024217812,31012.6642739068,7434.20544195026,8455.20122795109
-1456734.590446,-359156.993100695,-155462.251614664,43336.8967824282,16454.4357915387,12875.1933708269
-341593.313415714,-97749.1013991795,-20213.6346184656,369256.545542489,52754.2171365171,29543.8596262273
957920.936580866,-138210.988690343,-24210.2466341923,-1320937.3241075,110387.187580604,55087.3874196147
-525457.019874438,-131542.28242385,-33223.421160599,198877.296542273,37933.338951305,23019.1590891043
-2034431.50107686,-458192.948450786,-207636.461634823,24768.3295463831,13220.0816728033,10624.081396506
-6377017.28316603,-432826.951706831,-162796.863691849,-176052.712208562,4803.15724688796,7485.74788315487
-4643640.33890148,-446677.122300585,-190987.980576953,-76236.2178531583,-7694.66577552037,1011.2113574594
8759204.53088216,-729199.457599845,-280474.268672781,175745.657851157,4952.36753589753,6795.67571966881
-914727.706919134,-194777.944512399,-70482.5295821041,191327.538951043,40222.8321645082,26519.001774414
2700237.22087095,27106.4691917092,41719.6971450741,-857491.305093531,-19394.1152202629,-3743.72846021611
-361808.688843047,-155712.062687771,-60649.3345703159,196633.565150429,54399.3373472746,32699.7184554642
-2670364.3385182,-432392.186916055,-185907.938380365,216392.607446672,27741.9981857859,18189.0541424466
-1057345.06435259,-329850.793661271,-132344.011060695,322621.993904504,85274.5121567293,47702.8956073151
-1887837.8064965,-564793.518652566,-261321.62680979,188706.220976017,42284.5405252904,24898.5437093608
-508774.021640777,-231089.207735143,-108375.765865919,134404.480441314,56851.1285899233,35740.97763128
-611919.522499494,-178469.682022988,-65461.2257685962,102046.131061268,32641.6839688101,22394.4821517398
-95270497.0367385,-627918.743732494,-238855.174475864,5517170.34652021,33452.4800335935,20291.5702075207
-367639.839208391,-171638.632253631,-63799.7698868018,163362.994051031,54793.6352786674,34230.2329546257
-1566010.42770017,-245634.344871859,-79538.4336184025,1103901.49399424,113042.771920911,60781.8439744195
-844894.406729802,-277754.045251682,-115665.239685544,133148.551192262,37301.8946459319,22886.7517087912
-2141626.550845,-384520.389416907,-152047.06410059,112786.746563452,16936.9598902299,13812.5548128661
-33187307.5859863,-153145.985516413,-38292.7726144317,6409021.86862317,37643.8462427875,23069.5887774988
1006968.16896212,-225727.997643339,-58035.2802863208,52092.0422838603,-10922.9229750577,2187.46183304596
-2917546.81892404,-329673.772052073,-124016.956745516,1189882.94625776,123139.913444116,68711.4189634787
-2725207.88576531,-412414.999353824,-174503.607732715,-198965.282796253,-7787.1079612465,1487.67835178265
-6403814.04480253,-318087.65242153,-104605.541419032,336215.446628847,18395.0625948268,12409.0440350509
-274066.019502556,-103467.444059691,-29186.3776101529,202128.455550625,52774.852275414,32141.2071621533
461181.086608047,13198.6349785904,30288.1034427094,115046.23454988,3429.59805596568,5363.97661070033
1189130.72309453,-88451.2638309356,-11840.0015992013,-1192059.88659745,86191.4524123345,45239.4773046678
-1626491.94334712,-343783.680149682,-129695.537166949,120875.429941938,27893.612159513,17729.0219040156
-552877.206508513,-167787.630538165,-65020.9889805245,202332.754771628,56307.6928585077,34981.953736037
-384283.737981607,-162217.049876874,-62938.9240291928,-69560.5725009213,-10501.5049646562,-1524.54608324799
-6373460.40153717,-201482.498593591,-72555.7301373043,371391.107550075,15847.6110967452,12461.8355570068
-877526.628393702,-157489.515627175,-41383.2936250146,194012.523715436,26948.6763115638,19034.945143395
6582222.10288985,-398959.560957333,-129528.831292677,2211193.95882997,-86192.8930262073,-30543.3818806022
-306211.166661466,-62821.616782177,77.6323999674122,29190.9576511975,11720.109605255,10407.6530436839
-994516.168033785,-319048.95381064,-136138.585497049,-39572.4210312006,-212.878763806329,4135.71315913174
34286682.3057574,-480674.789643013,-174893.327685775,-16237778.6457775,195738.61480036,93435.7269814346
182807.268916962,-120891.783043063,-17051.6806372192,-248528.004441643,72646.5832690173,34501.3011751082
527917.733605006,-29361.3328549218,20764.7717356031,-1482829.17973124,79131.9243724872,43739.1683770446
-771091.171802983,-151235.570692254,-49465.6256572986,101461.892075385,21150.7137000373,14235.4896471458
47247.5770782214,-67022.3730694121,-16790.3528395677,139881.232753277,41320.7092324354,25403.916659149
-7379894.90767645,-331470.069425595,-134600.761920297,39536.5602895452,8687.90387485619,8254.90555409065
-2609509.35492685,-370629.722965764,-151632.224384952,112009.957117715,28626.1575315203,21414.040403893
5754018.65810227,-107884.568329457,-8802.54420166688,-332566.093393938,25150.869647158,18020.7386493625
-1797647.44007135,-274993.881015052,-113557.754820822,392608.643851807,58552.4848339859,33526.2477278262
-943084.881743032,-167647.413345406,-65867.8180741525,-56246.8556997149,-3186.55846526057,3238.55214088169
5131262.09160794,-109818.08944683,-15327.131434148,576822.070006679,-7093.66868516826,1917.47200543201
528009.908478404,-128348.1501071,-31949.993607242,-290589.371742025,40831.9622561683,22137.4840436336
-557475.281828107,-174967.064469634,-62500.4854918116,23514.635984648,6854.29282618142,9380.24313097876
-919860.686349289,-349158.505375195,-153319.094923128,78175.1350196564,25813.7109073613,17256.9786483613
745110592.702844,-521481.535220837,-193116.669730264,-174869389.96698,98080.3151961958,51344.64280045
1247114.93117806,70661.3948749066,70308.1094567965,636137.87758781,50591.3545024975,31191.3698812931
-119648078.5324,-437024.444398339,-156967.866554087,3086786.90077992,20827.8024659418,14251.9481989109
626252.317541418,-246663.065887436,-65642.3244371324,-291513.290090273,99620.8917060954,43393.2925022082
496133.638355114,-281136.727286208,-69431.3177070276,-138938.948459083,47582.6287549631,23047.6032730837
-1116860.96576064,-201538.373137953,-71547.5381708847,-674639.678586614,-86466.4964683205,-36803.3385241439
-1313178.02952841,-393065.836766338,-167533.184380241,156426.38630076,39534.9617825056,23624.4224767937
14824344.9572576,-437696.015261548,-158841.744909952,-4396767.20904229,96467.4446934825,49520.1141500889
-1591734.96484872,-80044.8244248238,-6262.70239600222,320083.253178249,24920.2586692391,17068.735099764
-50714.4450526411,-26727.4904411132,3396.88803440403,27814.5935610424,14875.0798578554,12167.4619962351
5612450.43521343,-504781.879813536,-177570.000931989,-980205.077518302,71468.0466204677,35517.2921588194
42760.4568052297,-37944.2340192217,3335.16681276601,109759.845806681,40620.0815880384,26884.5417247481
-904000.136344001,-178463.900094119,-60695.2081167079,232831.749994225,42531.361897179,25655.2599673793
791295.454443561,-327568.859722494,-74933.7871561733,-297082.720857223,136741.672164283,58816.0671659154
12491846.2298663,-168435.469537128,-39338.783624898,-1792969.60318966,26157.0850093382,18607.0135745976
1943320.35944228,-546147.803074368,-182374.144746395,481209.568505449,-83202.9329199659,-26971.9980502499
-650383.536599911,-244964.995707923,-104392.2613158,170968.125437072,55550.0924803981,33337.2414724401
-567664.872816149,-159826.312633595,-52927.5238309978,192571.284688629,36276.2046450987,22547.0481746379
-1796464.2981724,-299232.297831325,-123357.027067136,72538.1970236168,11598.7883837125,10475.2602145383
2412453.68106421,-454296.725324256,-145869.608645183,-356522.046571062,73570.1135946172,36333.0131566857
-444266.443559944,-114307.309613993,-35998.2965412576,71004.5243593137,23604.7897597409,17542.0658026658
-341772.355313649,-97396.5909874296,-23428.7156440211,-56788.2471005321,-11868.6214155084,347.224115733997
180665.832021868,-181733.201336224,-30728.0400212003,-510352.852566643,181042.445163221,77728.5488846385
-2306278.05192959,-278975.403185243,-103077.674674858,188442.072410964,24628.9335932248,15533.3818906026
-662053.912947865,-206459.109069869,-85156.8148596372,140793.892244023,39583.0508444103,25266.8866974562
-708794.110525034,-290268.361473503,-139230.182103019,-17362.8294024437,739.850558137242,4175.36142734499
-494780.052314542,-83556.7695293911,-19212.4394199693,296441.008041939,62350.4417800795,37942.8620995756
-1286364.31235715,-286615.32162636,-116933.402954642,-80997.2402803053,-17048.8970609367,-3016.68949829644
965977.02634521,-403178.652918406,-109037.999587832,-267144.286029084,98718.7279891712,44376.9502870877
-3701427.88152274,-334982.704142273,-125957.888682393,535430.84965684,33370.3562290635,20679.9352772971
-1815096.16202121,-150481.194805466,-36446.4707096587,555171.917646636,52690.3036162984,30593.7928300601
-1522508.21184953,-288111.561209588,-111392.932928257,195840.916565015,42652.7996196583,26772.408260699
-620242.624837747,-128067.874143758,-34990.7108607976,23986.6428041622,6736.03185470583,7610.2927724717
-79785.4180948435,-106945.914175017,-31026.7109045267,99195.4547662025,31033.5698952975,20699.7666785975
-1664995.28575953,-298656.817773185,-106554.174086886,514135.442154007,86317.7942488424,49595.8010337181
-478425.384440224,-61628.8778646099,827.897076500926,364698.980105722,26258.2230535457,16754.7359120928
-4456440.90703686,-155288.327541471,-41599.8998998862,459059.214909634,10190.1318705935,9879.13648355559
-7958164.5019457,-561003.060676938,-231074.955479975,-496440.778744922,-9974.91497394981,19.261681126927
11826175.2594477,-272319.987693753,-96950.8928106894,-352742.82134126,20711.9868778416,15060.4887900092
-581005.961928469,-154595.745220223,-50953.9429530248,165266.535071971,52595.4721857683,34358.8755618032
-65168.9015656792,-48943.9503557927,5678.69769306549,289833.566379176,71776.4918741689,42105.3001191265
2100367.32233419,-267394.076051628,-74937.4722126357,-1404027.69326017,122996.925808034,57621.9626541391
-3263762.92968836,-637645.318473801,-276176.189207074,81685.1637790642,25807.4112219295,19501.0310570005
28702587.1330811,-425812.433315893,-160440.69336874,-2147638.39040245,35567.4402937921,20084.8679275083
-579369.172756473,-319776.188911008,-158820.296692945,-57101.8513390938,-16062.0567530306,-6241.91774634755
-357695.337622644,-121122.644675412,-36241.6149699313,85400.2631895762,25039.3274107855,18481.4438624452
-1306573.58881668,-195260.155816211,-66150.4864687579,373076.834574122,50011.1870937152,29781.2194327511
156340.315190909,-13425.4742359219,22913.2537313141,221279.916090215,51897.4188343236,31536.1577226761
-1261556.9621601,-215112.098184924,-69613.6580599994,215056.564361804,30371.8880408562,19136.9131457692
-5721651.44442032,-439525.165390324,-172558.462590285,178544.578172442,20046.9064901468,15555.0086659482
-221587.869343964,-69641.2391463902,-9559.75894582085,86976.5261498267,25209.9852401695,17126.5298946755
-2240087.15647476,-338390.706670569,-127549.238636657,134531.28994839,23429.0864938561,16603.9048868618
-414065.809127513,-157033.952679064,-59898.4661630843,104734.11794774,37245.5000262922,24182.2606100951
-3488698.53206064,-396862.311805668,-157147.137979266,102620.332969543,9029.06885707491,9198.12239492261
-402474.057986181,-113631.372856387,-31730.9419137853,154050.625762847,37001.8916901667,23268.4230390455
4979624.40439395,-269659.193978688,-88668.3792040122,-316627.12891129,20715.4286101999,15256.0888903977
-2139980.52903089,-153484.878979268,-37833.3599946968,1248578.31114751,76175.3212609115,41078.4777538779
863949.692705792,-339622.399481824,-80361.3289797459,-322267.553600633,126374.811671178,55619.548892928
-449219.684598958,-113895.548577528,-17474.9316417471,512240.59541348,46871.021812009,26731.1013746711
-23258810.8335758,-349632.500897599,-121703.309204347,11760229.9560386,109288.82531331,53320.579887144
-3805566.0085009,-243022.102091012,-90977.5723753228,241159.158208148,21478.232292263,14399.0025107342
276937.744631882,-3960.53150712971,28654.9064228318,267876.05695518,29864.596886134,18961.4619480101
-1017537.03630198,-250984.049253119,-100137.290079393,31623.3807985702,10404.8729107655,8921.15619369477
-1154746.72780946,-376269.817478937,-168230.290492121,53226.2425893842,18812.8388295198,13785.2873180207
-2966851.04575324,-482009.509543544,-203929.410997441,279157.578642589,44672.4505941211,26616.82508329
-431191.384337577,-200380.52173563,-83209.2432410676,75851.4412218175,29784.7483711456,21402.8697069636
-2490694.97494971,-244860.286343762,-92537.0830357113,794895.934690324,61166.9860323909,32720.1664695197
-325132.009520407,-186854.766434746,-67372.44942193,145825.630101192,52928.8323159002,32881.2030850491
-2605498.68778623,-359840.856834855,-129987.373151777,-415414.838916191,-27749.9290911876,-7965.38486643339
-5953089.40181661,-265934.10240904,-92009.1436893092,1485650.7620554,63610.1631718138,35145.2147706188
-1717947.84139877,-206445.864923171,-65025.6665129479,398006.146520979,38288.7744663655,22229.2814123864
338358.220318535,26484.1853191959,45770.3051521181,201349.00709566,59972.0299656065,35889.3508685904
-655185.316911769,-127513.882421707,-37159.7412431679,7353.73529363623,9630.93162597323,9624.82407472752
642831.117907346,-306598.254970079,-97475.9607763764,-183513.928940281,72011.0900683219,31307.3109100429
-319637.423259001,-149762.523266158,-61164.5973155806,76254.7785391482,34862.0041169836,24146.6898609005
-2441935.97704389,-179633.215964035,-52353.6944844906,711108.96647547,58993.3704287487,32203.872339072
-2108866.90451745,-329371.04509795,-125239.003431284,204851.17246885,32839.639429802,20428.3043094917
-2250516.10289907,-292772.75940345,-118711.273925809,293863.184190508,33249.2198023176,20625.2901765461
-1086693.06523797,-167771.811309259,-58291.0014865804,242084.417990133,35471.6547944332,20958.6173727783
-464813.955022141,-232546.376365809,-102907.206169618,82904.0754747379,26852.3085949097,19145.5693044174
4578720.44171423,-569069.83835549,-205453.042259209,-125251.842460153,3976.96928839048,10158.0116052761
-810158.697478099,-278296.082031746,-116444.706872442,155283.34231268,46063.4331647852,30123.5837773516
-3394644.61309367,-413646.24141308,-169381.273720658,240313.721981451,28765.443323752,18084.2593521149
-1511602.15672719,-210145.76385842,-64434.8763989211,467073.449445595,53736.7633061889,31292.7161329958
-555157.147104079,-158585.840276948,-43379.9987876951,332768.383908449,62857.1229936258,36825.3628304349
-653396.009570694,-178767.548688125,-58645.4636297182,508533.356354467,107838.89815321,60367.5547879708
-837011.719894829,-281714.502701092,-109215.095307381,-22849.4070887059,1224.39543976803,4877.34379937211
-5108725.4343214,-528028.617322013,-236501.90868779,319162.450220605,34305.6344465184,20999.0497935493
-1242360.17958284,-276822.698315654,-119603.250674632,185297.577438674,33834.6737224125,20447.2571384685
-8460061.14095063,-254176.879742423,-83623.7470999372,1597208.62837898,37921.976270686,21521.0706363751
-125790.675599329,-52431.9630403876,-1101.3517565707,107370.64336665,33699.1995631036,22522.7273147896
-4623448.96569056,-356023.332346034,-134067.189979595,541570.698352048,42236.8096464126,23987.8876484797
-2873192.38790427,-289348.307398698,-97671.5941676887,540187.564720711,45296.7063247677,26055.232460655
-1145733.59009941,-226645.431998747,-85629.7877979805,41788.5006276543,11515.1737152251,10939.3312018834
-3726520.98061328,-560547.808985929,-237126.410180972,408664.214203526,55393.1810662108,31338.1471649266
-19805.472665883,-68559.9956369628,-9462.69774625662,328064.67649147,134934.131910235,84888.9326774112
-3023610.82891346,-236639.319959158,-81393.3865663294,507025.191723056,36726.7406903284,22059.1210845054
-1271284.01531504,-317076.770131173,-140394.839658512,112940.828720788,29846.8635270204,18582.4722934
-514054.121335616,-133704.574098711,-45835.0910465703,154483.974864371,33035.9867773817,20602.6774693034
9557579.28719205,-289257.532175466,-106513.81442132,-515866.739820069,24992.2243066736,17857.7174020311
-2952148.85773237,-612061.822863809,-280345.870099601,113020.710852628,26595.8412006433,18173.8841648665
2753715.25396565,324679.577627083,195161.446873475,393775.542668866,55259.0359416865,32760.0069257586
