,Alive,Death,ODN,ODF,REL,BUP,BUPC,MET,METC,ABS,,ODF,,,ODN,,,29000,,
407,0,0.402812728,0.005329105,0.385963204,0.104763814,0.013262319,0.007726965,0.048124895,0.026100847,0.005916123,,,,,,,,,,
408,0,0.404331678,0.00527945,0.386245719,0.10386456,0.013149824,0.007661353,0.047717146,0.025879003,0.005871267,,,,,,,,,,
409,0,0.405993733,0.005225675,0.386525356,0.102883951,0.013029831,0.007590919,0.047283351,0.02564187,0.005825313,,,,,,,,,,
410,0,0.407640254,0.005173011,0.386802175,0.101914507,0.012910539,0.007520932,0.046852635,0.025406518,0.005779427,,,,,,,,,,
411,0,0.409271399,0.005120789,0.387076199,0.100956249,0.012792091,0.0074515,0.046425137,0.025172995,0.00573364,,,,,,,,,,
412,0,0.410887322,0.005069119,0.387347458,0.100008645,0.01267455,0.007382656,0.046000933,0.024941344,0.005687973,,,,,,,,,,
413,0,0.412488174,0.005018003,0.387615982,0.099071251,0.012557966,0.007314433,0.045580111,0.024711634,0.005642445,,,,,,,,,,
414,0,0.414074105,0.004967427,0.3878818,0.098143753,0.012442374,0.007246843,0.045162726,0.024483903,0.005597071,,,,,,,,,,
415,0,0.415645261,0.004917383,0.388144939,0.09722589,0.012327792,0.007179891,0.04474881,0.024258169,0.005551866,,,,,,,,,,
416,0,0.417201785,0.004867864,0.388405429,0.096317442,0.012214232,0.007113577,0.044338385,0.024034442,0.005506844,,,,,,,,,,
417,0,0.41874382,0.004818864,0.388663297,0.095418216,0.0121017,0.007047897,0.043931463,0.023812727,0.005462016,,,,,,,,,,
418,0,0.420271507,0.004770376,0.388918569,0.094528039,0.011990198,0.006982848,0.04352805,0.023593021,0.005417393,,,,,,,,,,
419,0,0.421784983,0.004722393,0.389171275,0.093646756,0.011879725,0.006918422,0.043128143,0.02337532,0.005372985,,,,,,,,,,
420,0,0.423284385,0.004674908,0.389421439,0.092774224,0.011770277,0.006854614,0.042731737,0.023159615,0.0053288,,,,,,,,,,
421,0,0.424925469,0.004623375,0.389668845,0.091821076,0.011653402,0.006786028,0.042309513,0.022928763,0.005283529,,,,,,,,,,
422,0,0.42654987,0.004572966,0.389913554,0.090879618,0.011537295,0.006717928,0.041890597,0.022699821,0.005238349,,,,,,,,,,
423,0,0.428157772,0.004523019,0.390155591,0.08994985,0.011422096,0.00665042,0.041475125,0.022472834,0.005193293,,,,,,,,,,
424,0,0.429749354,0.004473642,0.390394985,0.089031224,0.011307868,0.006583538,0.041063166,0.022247842,0.005148382,,,,,,,,,,
425,0,0.431324792,0.004424836,0.390631767,0.088123281,0.01119466,0.006517312,0.040654807,0.022024912,0.005103633,,,,,,,,,,
426,0,0.432884259,0.004376585,0.390865967,0.087225692,0.011082503,0.006451756,0.040250095,0.021804079,0.005059063,,,,,,,,,,
427,0,0.434427925,0.004328883,0.391097615,0.086338185,0.010971416,0.006386871,0.03984906,0.021585357,0.005014687,,,,,,,,,,
428,0,0.435955957,0.004281721,0.391326739,0.085460526,0.010861409,0.006322658,0.039451717,0.021368756,0.004970517,,,,,,,,,,
429,0,0.437468519,0.004235092,0.391553368,0.084592508,0.010752487,0.006259111,0.039058075,0.021154275,0.004926565,,,,,,,,,,
430,0,0.438965773,0.004188989,0.391777529,0.083733949,0.010644649,0.006196226,0.038668132,0.02094191,0.004882842,,,,,,,,,,
431,0,0.44044788,0.004143404,0.391999252,0.082884679,0.010537894,0.006133996,0.038281884,0.020731653,0.004839358,,,,,,,,,,
432,0,0.441914998,0.004098331,0.392218562,0.082044546,0.010432216,0.006072414,0.03789932,0.020523493,0.004796119,,,,,,,,,,
433,0,0.443520759,0.004049326,0.39243525,0.081125464,0.010319267,0.006006153,0.037491462,0.020300502,0.004751817,,,,,,,,,,
434,0,0.445108728,0.004001451,0.392649376,0.080218548,0.010207153,0.005940418,0.037087142,0.020079549,0.004707634,,,,,,,,,,
435,0,0.44667912,0.003954055,0.392860966,0.079323775,0.010096013,0.005875312,0.036686485,0.019860673,0.004663601,,,,,,,,,,
436,0,0.448232141,0.003907245,0.393070051,0.078440584,0.009985905,0.005810867,0.036289557,0.019643911,0.004619739,,,,,,,,,,
437,0,0.449767995,0.00386102,0.393276662,0.077568501,0.009876878,0.005747112,0.035896438,0.019429328,0.004576066,,,,,,,,,,
438,0,0.45128688,0.003815365,0.393480831,0.076707187,0.009768959,0.00568406,0.035507169,0.019216953,0.004532597,,,,,,,,,,
439,0,0.452788994,0.00377027,0.393682586,0.075856355,0.009662167,0.005621711,0.035121772,0.019006798,0.004489346,,,,,,,,,,
440,0,0.454274528,0.003725728,0.393881957,0.075015758,0.009556508,0.005560065,0.03474026,0.018798868,0.004446328,,,,,,,,,,
441,0,0.455743673,0.003681731,0.394078974,0.074185177,0.009451986,0.005499115,0.034362633,0.018593159,0.004403552,,,,,,,,,,
442,0,0.457196615,0.00363827,0.394273666,0.073364416,0.0093486,0.005438856,0.033988885,0.018389664,0.004361029,,,,,,,,,,
443,0,0.458633538,0.003595338,0.39446606,0.072553295,0.009246344,0.005379279,0.033619005,0.018188372,0.004318768,,,,,,,,,,
444,0,0.460054624,0.003552928,0.394656185,0.071751648,0.009145214,0.005320377,0.033252978,0.017989269,0.004276777,,,,,,,,,,
445,0,0.46160951,0.003506753,0.394843839,0.070873754,0.009037065,0.005256957,0.032862515,0.017775848,0.004233761,,,,,,,,,,
446,0,0.463145588,0.003461702,0.395029082,0.070008424,0.008929818,0.005194102,0.032475808,0.017564584,0.004190892,,,,,,,,,,
447,0,0.464663103,0.003417147,0.39521194,0.069155609,0.008823606,0.00513191,0.032092972,0.017355511,0.004148202,,,,,,,,,,
448,0,0.466162292,0.003373188,0.395392447,0.068314737,0.008718484,0.005070412,0.031714066,0.017148663,0.00410571,,,,,,,,,,
449,0,0.467643391,0.003329825,0.395570633,0.067485326,0.008614498,0.005009634,0.03133916,0.016944098,0.004063434,,,,,,,,,,
450,0,0.469106626,0.003287041,0.395746529,0.066667024,0.008511673,0.004949588,0.030968289,0.016741842,0.004021389,,,,,,,,,,
451,0,0.470552223,0.003244826,0.395920167,0.065859532,0.008410023,0.004890273,0.030601467,0.016541901,0.003979588,,,,,,,,,,
452,0,0.471980401,0.003203173,0.396091575,0.06506259,0.008309555,0.004831686,0.030238699,0.016344276,0.003938045,,,,,,,,,,
453,0,0.473391378,0.003162072,0.396260784,0.064275969,0.008210268,0.004773821,0.02987998,0.01614896,0.003896769,,,,,,,,,,
454,0,0.474785368,0.003121514,0.396427823,0.063499457,0.00811216,0.00471667,0.029525296,0.015955941,0.00385577,,,,,,,,,,
455,0,0.47616258,0.003081492,0.39659272,0.062732864,0.008015224,0.004660225,0.029174631,0.015765206,0.003815057,,,,,,,,,,
456,0,0.477523223,0.003041997,0.396755504,0.061976011,0.007919452,0.004604477,0.028827963,0.015576736,0.003774638,,,,,,,,,,
457,0,0.479011433,0.00299894,0.396915984,0.061146407,0.007816989,0.00454442,0.028457973,0.015374611,0.003733242,,,,,,,,,,
458,0,0.480479957,0.002956994,0.397074219,0.060329668,0.007715491,0.004484963,0.028091935,0.01517475,0.003692024,,,,,,,,,,
459,0,0.481929073,0.002915554,0.397230236,0.059525714,0.007615081,0.004426198,0.027729951,0.014977179,0.003651013,,,,,,,,,,
460,0,0.483359054,0.002874717,0.397384068,0.058733966,0.007515812,0.004368154,0.027372072,0.014781927,0.003610229,,,,,,,,,,
461,0,0.484770165,0.002834481,0.397535747,0.057953936,0.007417724,0.004310856,0.027018356,0.014589047,0.003569688,,,,,,,,,,
462,0,0.486162665,0.002794828,0.397685305,0.057185261,0.007320841,0.004254312,0.02666883,0.014398556,0.003529403,,,,,,,,,,
463,0,0.487536809,0.002755749,0.397832771,0.05642763,0.007225173,0.004198521,0.026323501,0.014210458,0.003489389,,,,,,,,,,
464,0,0.488892847,0.002717234,0.397978175,0.055680772,0.007130725,0.004143478,0.025982363,0.014024748,0.003449656,,,,,,,,,,
465,0,0.490231027,0.002679275,0.398121549,0.054944444,0.007037493,0.004089176,0.025645405,0.013841416,0.003410216,,,,,,,,,,
466,0,0.491551589,0.00264186,0.398262921,0.054218425,0.006945472,0.004035605,0.025312607,0.013660445,0.003371075,,,,,,,,,,
467,0,0.492854772,0.002604983,0.398402319,0.05350251,0.006854655,0.003982757,0.024983944,0.013481817,0.003332243,,,,,,,,,,
468,0,0.494140811,0.002568633,0.398539772,0.052796509,0.006765031,0.003930621,0.024659387,0.01330551,0.003293727,,,,,,,,,,
469,0,0.495546629,0.002528965,0.398675102,0.052022147,0.006669126,0.00387444,0.024312912,0.013116382,0.003254296,,,,,,,,,,
470,0,0.496932081,0.002490381,0.398808368,0.051260818,0.006574239,0.003818888,0.02397055,0.012929602,0.003215074,,,,,,,,,,
471,0,0.498297479,0.002452311,0.398939596,0.050512413,0.006480485,0.00376405,0.023632389,0.01274519,0.003176086,,,,,,,,,,
472,0,0.49964313,0.002414844,0.399068819,0.049776349,0.006387911,0.003709954,0.023298469,0.01256317,0.003137353,,,,,,,,,,
473,0,0.500969334,0.002377976,0.39919607,0.049052135,0.006296553,0.003656621,0.022968837,0.012383585,0.003098888,,,,,,,,,,
474,0,0.502276382,0.00234169,0.399321379,0.0483394,0.00620643,0.003604057,0.02264351,0.012206447,0.003060705,,,,,,,,,,
475,0,0.50356456,0.002305975,0.399444776,0.047637823,0.006117551,0.00355226,0.022322483,0.012031755,0.003022817,,,,,,,,,,
476,0,0.504834151,0.002270822,0.399566293,0.046947121,0.006029914,0.003501222,0.022005744,0.011859498,0.002985234,,,,,,,,,,
477,0,0.50608543,0.002236221,0.399685958,0.046267042,0.005943517,0.003450936,0.021693272,0.01168966,0.002947964,,,,,,,,,,
478,0,0.507318668,0.00220216,0.3998038,0.045597352,0.005858351,0.003401392,0.02138504,0.011522222,0.002911016,,,,,,,,,,
479,0,0.508534133,0.002168632,0.399919848,0.044937835,0.005774404,0.003352578,0.021081014,0.01135716,0.002874397,,,,,,,,,,
480,0,0.509732086,0.002135626,0.40003413,0.044288288,0.005691666,0.003304483,0.020781159,0.011194449,0.002838113,,,,,,,,,,
481,0,0.511040821,0.002099576,0.400146483,0.043575468,0.005603124,0.003252648,0.020461013,0.011019881,0.002800987,,,,,,,,,,
482,0,0.512328759,0.002064572,0.400256962,0.042875694,0.005515639,0.003201463,0.020145095,0.010847719,0.002764097,,,,,,,,,,
483,0,0.513596249,0.002030082,0.400365596,0.042188829,0.005429318,0.003151007,0.019833477,0.010677974,0.002727469,,,,,,,,,,
484,0,0.514843632,0.001996188,0.400472416,0.04151429,0.005344201,0.003101303,0.019526186,0.010510664,0.00269112,,,,,,,,,,
485,0,0.516071242,0.001962884,0.400577454,0.040851587,0.005260321,0.003052371,0.019223256,0.010345822,0.002655063,,,,,,,,,,
486,0,0.517279402,0.001930154,0.400680741,0.040200341,0.005177691,0.003004213,0.018924692,0.010183455,0.002619312,,,,,,,,,,
487,0,0.518468432,0.001897986,0.400782306,0.039560225,0.005096315,0.002956825,0.01863048,0.010023555,0.002583876,,,,,,,,,,
488,0,0.519638644,0.00186637,0.40088218,0.038930947,0.005016192,0.002910199,0.018340599,0.009866106,0.002548764,,,,,,,,,,
489,0,0.520790343,0.001835294,0.40098039,0.038312244,0.004937313,0.002864325,0.018055017,0.009711087,0.002513986,,,,,,,,,,
490,0,0.52192383,0.001804749,0.401076966,0.037703872,0.004859668,0.002819193,0.0177737,0.009558474,0.002479547,,,,,,,,,,
491,0,0.5230394,0.001774725,0.401171935,0.037105605,0.004783244,0.00277479,0.017496607,0.00940824,0.002445454,,,,,,,,,,
492,0,0.524137342,0.001745211,0.401265325,0.036517231,0.004708027,0.002731103,0.017223694,0.009260355,0.002411711,,,,,,,,,,
493,0,0.525336028,0.001712951,0.401356989,0.035871271,0.004627537,0.002684016,0.016932312,0.009101689,0.002377207,,,,,,,,,,
494,0,0.526513787,0.001681686,0.40144698,0.035238195,0.00454813,0.002637591,0.016645214,0.008945452,0.002342965,,,,,,,,,,
495,0,0.527671004,0.001650929,0.401535324,0.034617836,0.004469899,0.002591899,0.016362453,0.008791648,0.002309008,,,,,,,,,,
496,0,0.528808055,0.001620753,0.401622054,0.034009616,0.00439288,0.00254696,0.016084045,0.008640286,0.002275351,,,,,,,,,,
497,0,0.529925304,0.001591151,0.4017072,0.033413051,0.004317098,0.002502788,0.015810009,0.008491391,0.002242008,,,,,,,,,,
498,0,0.53102311,0.001562106,0.401790792,0.032827757,0.004242564,0.002459385,0.015540337,0.008344961,0.002208987,,,,,,,,,,
499,0,0.532101821,0.001533607,0.401872858,0.032253403,0.004169277,0.002416744,0.015275007,0.008200983,0.0021763,,,,,,,,,,
500,0,0.533161779,0.001505641,0.401953428,0.03168969,0.004097233,0.002374856,0.015013985,0.008059435,0.002143953,,,,,,,,,,
501,0,0.534203317,0.001478198,0.40203253,0.031136347,0.004026419,0.00233371,0.014757233,0.007920293,0.002111953,,,,,,,,,,
502,0,0.535226764,0.001451267,0.40211019,0.030593122,0.003956824,0.002293294,0.014504706,0.007783525,0.002080306,,,,,,,,,,
503,0,0.536232441,0.001424838,0.402186436,0.030059781,0.003888433,0.002253594,0.014256357,0.007649103,0.002049017,,,,,,,,,,
504,0,0.537220663,0.0013989,0.402261294,0.029536102,0.003821229,0.002214598,0.014012134,0.007516991,0.002018089,,,,,,,,,,
505,0,0.538298497,0.001370539,0.402334635,0.028961157,0.00374934,0.002172578,0.013751471,0.007375295,0.001986489,,,,,,,,,,
506,0,0.539355632,0.00134311,0.402406507,0.02839873,0.003678541,0.002131221,0.013495076,0.007236011,0.001955172,,,,,,,,,,
507,0,0.540392486,0.001316175,0.402476939,0.027848623,0.003608911,0.002090589,0.013242985,0.007099133,0.00192416,,,,,,,,,,
508,0,0.541409465,0.001289796,0.402545958,0.027310275,0.003540479,0.002050696,0.012995201,0.006964665,0.001893465,,,,,,,,,,
509,0,0.542406964,0.001263967,0.402613596,0.026783208,0.003473266,0.002011555,0.012751726,0.00683262,0.001863098,,,,,,,,,,
510,0,0.54338537,0.001238669,0.40267988,0.026267043,0.003407275,0.001973164,0.012512542,0.006702989,0.001833068,,,,,,,,,,
511,0,0.544345059,0.001213891,0.402744838,0.025761445,0.003342504,0.001935514,0.012277614,0.006575754,0.001803382,,,,,,,,,,
512,0,0.545286397,0.001189621,0.402808497,0.025266113,0.003278942,0.001898596,0.012046901,0.006450887,0.001774047,,,,,,,,,,
513,0,0.546209744,0.001165848,0.402870884,0.02478077,0.003216579,0.001862396,0.011820354,0.006328357,0.001745068,,,,,,,,,,
514,0,0.547115452,0.001142561,0.402932025,0.02430516,0.003155397,0.001826902,0.011597922,0.006208133,0.00171645,,,,,,,,,,
515,0,0.548003864,0.001119748,0.402991945,0.023839043,0.003095379,0.001792099,0.011379549,0.006090178,0.001688195,,,,,,,,,,
516,0,0.548875317,0.0010974,0.403050669,0.023382191,0.003036509,0.001757974,0.011165177,0.005974456,0.001660307,,,,,,,,,,
517,0,0.549824832,0.001072959,0.403108085,0.022880641,0.002973564,0.001721217,0.010936473,0.00585039,0.001631838,,,,,,,,,,
518,0,0.550754262,0.001049375,0.403164239,0.022391032,0.002911693,0.001685111,0.010711944,0.005728674,0.001603669,,,,,,,,,,
519,0,0.551664053,0.001026262,0.403219157,0.021913144,0.002850962,0.001649707,0.010491605,0.005609294,0.001575817,,,,,,,,,,
520,0,0.552554636,0.001003672,0.403272865,0.021446435,0.002791393,0.001615016,0.010275445,0.005492245,0.001548293,,,,,,,,,,
521,0,0.553426431,0.000981598,0.403325393,0.020990441,0.002733,0.001581047,0.010063455,0.005377531,0.001521105,,,,,,,,,,
522,0,0.554279847,0.000960022,0.403376766,0.02054479,0.002675782,0.001547795,0.009855602,0.005265136,0.001494261,,,,,,,,,,
523,0,0.555115282,0.000938932,0.40342701,0.020109149,0.002619732,0.001515251,0.009651842,0.005155035,0.001467767,,,,,,,,,,
524,0,0.555933125,0.000918316,0.403476151,0.019683217,0.002564839,0.001483403,0.009452126,0.005047197,0.001441626,,,,,,,,,,
525,0,0.556733753,0.000898164,0.403524214,0.019266718,0.002511086,0.001452237,0.009256396,0.004941587,0.001415844,,,,,,,,,,
526,0,0.557517538,0.000878463,0.403571222,0.018859394,0.002458457,0.00142174,0.009064594,0.004838169,0.001390423,,,,,,,,,,
527,0,0.55828484,0.000859202,0.4036172,0.018461003,0.002406933,0.001391897,0.008876657,0.004736903,0.001365365,,,,,,,,,,
528,0,0.559036012,0.000840372,0.40366217,0.018071315,0.002356493,0.001362693,0.008692523,0.00463775,0.001340671,,,,,,,,,,
529,0,0.559853237,0.000819784,0.403706038,0.017643764,0.002302616,0.001331265,0.008496257,0.004531547,0.001315492,,,,,,,,,,
530,0,0.560651403,0.00079997,0.403748846,0.01722736,0.002249771,0.001300461,0.008303985,0.004427582,0.001290622,,,,,,,,,,
531,0,0.561430973,0.000780593,0.403790617,0.016821864,0.002198013,0.001270323,0.008115707,0.004325835,0.001266075,,,,,,,,,,
532,0,0.562192399,0.000761699,0.403831377,0.016426762,0.002147358,0.001240858,0.007931397,0.004226293,0.001241858,,,,,,,,,,
533,0,0.562936117,0.000743277,0.403871152,0.016041611,0.002097811,0.001212069,0.007751031,0.004128951,0.00121798,,,,,,,,,,
534,0,0.56366255,0.000725313,0.403909965,0.015666051,0.002049369,0.001183952,0.007574567,0.004033788,0.001194444,,,,,,,,,,
535,0,0.564372111,0.000707792,0.40394784,0.015299758,0.002002021,0.001156495,0.007401953,0.003940773,0.001171256,,,,,,,,,,
536,0,0.565065201,0.000690705,0.403984801,0.014942437,0.001955753,0.001129685,0.00723313,0.00384987,0.001148418,,,,,,,,,,
537,0,0.56574221,0.000674039,0.404020871,0.014593815,0.001910547,0.001103508,0.007068036,0.003761042,0.001125932,,,,,,,,,,
538,0,0.566403519,0.000657783,0.40405607,0.01425364,0.001866384,0.00107795,0.006906606,0.003674249,0.0011038,,,,,,,,,,
539,0,0.567049498,0.000641926,0.404090421,0.01392167,0.001823244,0.001052995,0.006748773,0.003589451,0.001082022,,,,,,,,,,
540,0,0.567680509,0.000626458,0.404123944,0.01359768,0.001781106,0.00102863,0.006594468,0.003506605,0.001060598,,,,,,,,,,
541,0,0.568365958,0.000609554,0.404156562,0.013242446,0.001736143,0.001002435,0.006430162,0.003417957,0.001038782,,,,,,,,,,
542,0,0.569033763,0.00059333,0.404188313,0.012897372,0.001692149,0.000976822,0.006269586,0.00333139,0.001017275,,,,,,,,,,
543,0,0.569684397,0.000577505,0.404219216,0.012562207,0.001649165,0.000951824,0.006112722,0.003246876,0.000996087,,,,,,,,,,
544,0,0.570318318,0.000562112,0.404249296,0.012236469,0.0016072,0.000927446,0.005959534,0.003164398,0.000975226,,,,,,,,,,
545,0,0.570935969,0.000547144,0.404278575,0.011919748,0.001566254,0.000903688,0.005809986,0.003083941,0.000954696,,,,,,,,,,
546,0,0.571537778,0.000532583,0.404307075,0.011611698,0.001526321,0.000880541,0.005664027,0.003005478,0.0009345,,,,,,,,,,
547,0,0.572124163,0.000518418,0.404334816,0.01131201,0.001487386,0.000857994,0.005521598,0.002928975,0.00091464,,,,,,,,,,
548,0,0.572695527,0.000504638,0.40436182,0.0110204,0.001449434,0.000836033,0.005382635,0.002854395,0.000895117,,,,,,,,,,
549,0,0.573252262,0.000491232,0.404388107,0.010736608,0.001412445,0.000814645,0.005247071,0.002781697,0.000875934,,,,,,,,,,
550,0,0.573794751,0.000478189,0.404413696,0.010460386,0.001376399,0.000793815,0.005114837,0.002710839,0.000857088,,,,,,,,,,
551,0,0.574323365,0.000465498,0.404438606,0.010191504,0.001341275,0.000773527,0.004985863,0.002641781,0.000838581,,,,,,,,,,
552,0,0.574838464,0.00045315,0.404462855,0.009929741,0.001307053,0.000753768,0.004860079,0.002574481,0.00082041,,,,,,,,,,
553,0,0.575397014,0.000439664,0.404486382,0.009643004,0.001270583,0.00073255,0.004726312,0.002502557,0.000801932,,,,,,,,,,
554,0,0.57593968,0.000426761,0.404509219,0.009365277,0.001234998,0.000711862,0.004595933,0.002432515,0.000783755,,,,,,,,,,
555,0,0.576466931,0.000414211,0.404531385,0.009096305,0.001200324,0.000691726,0.004468911,0.002364322,0.000765886,,,,,,,,,,
556,0,0.576979219,0.000402039,0.404552898,0.00883565,0.001166565,0.000672144,0.0043452,0.002297953,0.000748331,,,,,,,,,,
557,0,0.577476983,0.000390235,0.404573781,0.008582934,0.001133718,0.000653114,0.004224755,0.00223339,0.00073109,,,,,,,,,,
558,0,0.577960645,0.000378786,0.40459405,0.008337835,0.001101772,0.000634625,0.00410752,0.002170602,0.000714166,,,,,,,,,,
559,0,0.578430613,0.00036768,0.404613726,0.008100065,0.001070711,0.000616665,0.003993429,0.00210955,0.00069756,,,,,,,,,,
560,0,0.578887284,0.000356906,0.404632825,0.007869359,0.001040518,0.000599222,0.003882417,0.002050198,0.000681271,,,,,,,,,,
561,0,0.579331042,0.000346454,0.404651364,0.00764547,0.001011173,0.000582281,0.003774415,0.001992503,0.000665299,,,,,,,,,,
562,0,0.579762257,0.000336314,0.404669361,0.007428167,0.000982655,0.000565828,0.003669352,0.001936425,0.000649641,,,,,,,,,,
563,0,0.580181291,0.000326475,0.404686831,0.007217231,0.000954945,0.000549849,0.003567158,0.001881922,0.000634298,,,,,,,,,,
564,0,0.580588494,0.000316929,0.404703791,0.007012455,0.000928021,0.000534329,0.003467763,0.001828953,0.000619265,,,,,,,,,,
565,0,0.581029058,0.000306516,0.404720193,0.00678847,0.00089938,0.000517692,0.003362242,0.001772445,0.000604005,,,,,,,,,,
566,0,0.58145577,0.000296589,0.404736064,0.006572225,0.000871518,0.00050152,0.003259703,0.001717583,0.000589028,,,,,,,,,,
567,0,0.581869081,0.000286962,0.40475142,0.006363474,0.000844454,0.000485829,0.003160106,0.001664334,0.00057434,,,,,,,,,,
568,0,0.582269427,0.000277656,0.404766278,0.006161826,0.000818186,0.000470617,0.003063398,0.001612669,0.000559944,,,,,,,,,,
569,0,0.582657225,0.00026866,0.404780655,0.005966942,0.000792706,0.00045588,0.002969529,0.001562565,0.000545839,,,,,,,,,,
570,0,0.583032879,0.000259961,0.404794566,0.005778534,0.000768001,0.000441607,0.002878438,0.001513989,0.000532025,,,,,,,,,,
571,0,0.583396777,0.000251551,0.404808027,0.005596338,0.000744056,0.000427786,0.002790059,0.001466903,0.000518503,,,,,,,,,,
572,0,0.583749296,0.000243417,0.404821052,0.005420112,0.000720853,0.000414405,0.002704326,0.001421268,0.00050527,,,,,,,,,,
573,0,0.584090797,0.000235552,0.404833657,0.005249632,0.000698371,0.00040145,0.002621171,0.001377045,0.000492325,,,,,,,,,,
574,0,0.584421632,0.000227945,0.404845855,0.005084685,0.000676591,0.000388907,0.002540525,0.001334195,0.000479666,,,,,,,,,,
575,0,0.584742138,0.000220587,0.404857659,0.004925074,0.000655494,0.000376763,0.00246232,0.001292677,0.000467289,,,,,,,,,,
576,0,0.585052644,0.000213471,0.404869083,0.004770609,0.000635058,0.000365005,0.002386488,0.001252452,0.000455191,,,,,,,,,,
577,0,0.585387727,0.000205722,0.404880091,0.004601958,0.000613366,0.000352426,0.002306149,0.001209629,0.000442932,,,,,,,,,,
578,0,0.585711156,0.000198362,0.404890706,0.004439726,0.000592336,0.000340241,0.002228344,0.001168196,0.000430933,,,,,,,,,,
579,0,0.586023351,0.00019125,0.40490094,0.00428368,0.000571979,0.00032846,0.002153025,0.00112812,0.000419196,,,,,,,,,,
580,0,0.586324712,0.000184399,0.404910808,0.004133484,0.000552288,0.000317079,0.00208014,0.001089371,0.000407721,,,,,,,,,,
581,0,0.586615628,0.0001778,0.404920322,0.003988843,0.000533254,0.000306091,0.002009633,0.001051921,0.000396507,,,,,,,,,,
582,0,0.586896468,0.000171442,0.404929496,0.003849504,0.000514864,0.000295487,0.001941445,0.001015739,0.000385554,,,,,,,,,,
583,0,0.58716759,0.000165317,0.404938343,0.003715236,0.000497101,0.000285254,0.001875512,0.000980789,0.000374859,,,,,,,,,,
584,0,0.587429336,0.000159414,0.404946873,0.003585825,0.000479948,0.000275382,0.00181177,0.000947033,0.00036442,,,,,,,,,,
585,0,0.587682037,0.000153726,0.4049551,0.003461073,0.000463386,0.000265857,0.001750154,0.000914434,0.000354233,,,,,,,,,,
586,0,0.58792601,0.000148244,0.404963032,0.003340794,0.000447398,0.000256668,0.001690601,0.000882956,0.000344297,,,,,,,,,,
587,0,0.588161563,0.00014296,0.404970682,0.003224813,0.000431963,0.000247802,0.001633046,0.000852562,0.000334608,,,,,,,,,,
588,0,0.58838899,0.000137868,0.40497806,0.003112963,0.000417065,0.000239247,0.001577428,0.000823217,0.000325162,,,,,,,,,,
589,0,0.588633738,0.000132333,0.404985141,0.002991086,0.000401289,0.000230117,0.00151864,0.000792048,0.000315608,,,,,,,,,,
590,0,0.588869064,0.000127099,0.404991943,0.002874323,0.000386052,0.000221306,0.001461921,0.000762009,0.000306283,,,,,,,,,,
591,0,0.589095344,0.000122061,0.404998475,0.002762466,0.00037136,0.000212821,0.001407223,0.000733064,0.000297188,,,,,,,,,,
592,0,0.589312935,0.000117227,0.405004748,0.002655234,0.000357203,0.000204655,0.001354492,0.000705185,0.00028832,,,,,,,,,,
593,0,0.58952218,0.00011259,0.405010773,0.00255238,0.000343573,0.000196803,0.001303675,0.000678347,0.00027968,,,,,,,,,,
594,0,0.589723408,1.08E-04,0.405016559,0.002453689,0.000330454,0.000189254,0.001254716,0.000652516,0.000271263,,,,,,,,,,
595,0,0.58991693,1.04E-04,0.405022118,0.002358966,0.000317832,0.000181999,0.001207556,0.000627662,0.000263067,,,,,,,,,,
596,0,0.59010305,9.98E-05,0.405027457,0.00226803,0.000305691,0.000175027,0.001162136,0.000603749,0.00025509,,,,,,,,,,
597,0,0.590282055,9.58E-05,0.405032585,0.002180712,0.000294013,0.000168326,0.001118398,0.000580746,0.000247328,,,,,,,,,,
598,0,0.590454221,9.21E-05,0.405037511,0.002096855,0.000282784,0.000161887,0.001076285,0.00055862,0.000239778,,,,,,,,,,
599,0,0.590619815,8.84E-05,0.405042243,0.00201631,0.000271986,0.000155698,0.00103574,0.000537339,0.000232435,,,,,,,,,,
600,0,0.590779091,8.50E-05,0.40504679,0.001938937,0.000261604,0.00014975,0.000996708,0.00051687,0.000225297,,,,,,,,,,
601,0,0.59094992,8.12E-05,0.405051134,0.00185485,0.000250642,1.43E-04,0.00095557,0.000495193,0.000218092,,,,,,,,,,
602,0,0.59111347,7.76E-05,0.405055288,0.001774656,0.0002401,1.37E-04,0.000916049,0.000474392,0.000211082,,,,,,,,,,
603,0,0.59127006,7.42E-05,0.405059259,0.001698177,0.000229979,1.32E-04,0.000878096,0.000454435,0.000204265,,,,,,,,,,
604,0,0.591419997,7.10E-05,0.405063057,0.001625188,0.000220269,1.26E-04,0.000841663,0.000435296,0.000197639,,,,,,,,,,
605,0,0.591563569,6.79E-05,0.405066689,0.001555491,0.000210961,1.21E-04,0.000806701,0.00041695,0.000191203,,,,,,,,,,
606,0,0.591701055,6.49E-05,0.405070162,0.001488911,0.00020204,1.15E-04,0.00077316,0.00039937,0.000184952,,,,,,,,,,
607,0,0.591832716,6.21E-05,0.405073484,0.00142529,0.000193495,1.11E-04,0.000740989,0.000382528,0.000178883,,,,,,,,,,
608,0,0.591958805,5.94E-05,0.40507666,0.00136448,0.000185311,1.06E-04,0.000710137,0.000366393,0.000172994,,,,,,,,,,
609,0,0.592079563,5.68E-05,0.405079698,0.001306346,0.000177474,1.01E-04,0.000680553,0.00035094,0.000167281,,,,,,,,,,
610,0,0.592195218,5.43E-05,0.405082604,0.001250759,0.000169971,9.71E-05,0.000652189,0.000336139,0.00016174,,,,,,,,,,
