"n_TOTAL_costs_6mo","n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_6mo","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_6mo","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_6mo","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_6mo","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_6mo","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
10620.1463522243,17907.9825886668,NA,NA,17907.9825886668,1872.19623720499,3018.99325509594,NA,NA,3018.99325509594,8747.95011501928,14888.9893335709,NA,NA,14888.9893335709,994.214156964392,1367.51866087383,NA,NA,1367.51866087383,874.707214186208,1645.75755191236,NA,NA,1645.75755191236,0.301719030146483,0.46625585449514,NA,NA,0.46625585449514
17119.7056027097,29336.1989319919,NA,NA,29336.1989319919,2027.39712999331,3264.13969844947,NA,NA,3264.13969844947,15092.3084727164,26072.0592335425,NA,NA,26072.0592335425,939.239061834615,1282.49692293845,NA,NA,1282.49692293845,1084.91504043462,1976.09776278872,NA,NA,1976.09776278872,0.282773594826313,0.43531393813947,NA,NA,0.43531393813947
24925.6276933143,45088.9321257019,NA,NA,45088.9321257019,2554.89643749387,4096.09330075313,NA,NA,4096.09330075313,22370.7312558205,40992.8388249488,NA,NA,40992.8388249488,1017.87638518847,1423.22930076604,NA,NA,1423.22930076604,1533.67208680418,2666.70127222593,NA,NA,2666.70127222593,0.294271155632877,0.467432098171463,NA,NA,0.467432098171463
19827.5269160163,35046.2105839994,NA,NA,35046.2105839994,2392.94810255709,3825.82542151988,NA,NA,3825.82542151988,17434.5788134592,31220.3851624795,NA,NA,31220.3851624795,990.896280726856,1354.02081174197,NA,NA,1354.02081174197,1398.71752011538,2465.71735741688,NA,NA,2465.71735741688,0.294442242128653,0.468296932458128,NA,NA,0.468296932458128
17861.1155909875,31336.1831007191,NA,NA,31336.1831007191,2047.33606986117,3283.66608769048,NA,NA,3283.66608769048,15813.7795211263,28052.5170130287,NA,NA,28052.5170130287,852.285306823298,1079.77214607085,NA,NA,1079.77214607085,1191.77752483998,2198.14976842673,NA,NA,2198.14976842673,0.297996059703762,0.462354003594237,NA,NA,0.462354003594237
29251.9644919595,51373.0134244062,NA,NA,51373.0134244062,2334.2783536774,3808.82853299316,NA,NA,3808.82853299316,26917.6861382821,47564.184891413,NA,NA,47564.184891413,1045.17908407658,1469.81730436359,NA,NA,1469.81730436359,1285.80160182478,2333.18267060135,NA,NA,2333.18267060135,0.295150341585911,0.460214220637938,NA,NA,0.460214220637938
18470.7323600296,30178.2885068551,NA,NA,30178.2885068551,2329.49839829866,3831.47187755712,NA,NA,3831.47187755712,16141.2339617309,26346.816629298,NA,NA,26346.816629298,959.550812881344,1302.03266588629,NA,NA,1302.03266588629,1366.5936901047,2523.31439145223,NA,NA,2523.31439145223,0.273999836880556,0.423059025656511,NA,NA,0.423059025656511
30762.5557933522,55212.2860964668,NA,NA,55212.2860964668,1978.63332310512,3094.85317631533,NA,NA,3094.85317631533,28783.9224702471,52117.4329201515,NA,NA,52117.4329201515,834.985237294502,1084.67589847056,NA,NA,1084.67589847056,1140.33924214807,2004.26095417321,NA,NA,2004.26095417321,0.280091374250696,0.435784026855406,NA,NA,0.435784026855406
25132.8327098452,39926.5608935843,NA,NA,39926.5608935843,1747.70307387326,2648.48604286072,NA,NA,2648.48604286072,23385.129635972,37278.0748507236,NA,NA,37278.0748507236,903.047599097107,1157.8750455532,NA,NA,1157.8750455532,841.475038615834,1485.38193496846,NA,NA,1485.38193496846,0.248321492053413,0.369568642228462,NA,NA,0.369568642228462
18332.0753901255,30780.1807120416,NA,NA,30780.1807120416,2411.92498858701,3734.98101739127,NA,NA,3734.98101739127,15920.1504015385,27045.1996946503,NA,NA,27045.1996946503,1055.57338675562,1471.40734367471,NA,NA,1471.40734367471,1353.13221597258,2258.19489792875,NA,NA,2258.19489792875,0.278743506380232,0.425589231999779,NA,NA,0.425589231999779
21166.2726260457,37215.1711983883,NA,NA,37215.1711983883,2870.92878941474,4570.07140017232,NA,NA,4570.07140017232,18295.343836631,32645.099798216,NA,NA,32645.099798216,980.073477907869,1322.25354686961,NA,NA,1322.25354686961,1887.50747498887,3241.6807027007,NA,NA,3241.6807027007,0.300767392505455,0.48068383866022,NA,NA,0.48068383866022
16304.1414482395,29338.2814294903,NA,NA,29338.2814294903,2367.51340944873,3910.88951130733,NA,NA,3910.88951130733,13936.6280387907,25427.391918183,NA,NA,25427.391918183,898.700796460838,1204.96734670208,NA,NA,1204.96734670208,1465.42914976598,2699.52542116573,NA,NA,2699.52542116573,0.294311342283566,0.472276476223365,NA,NA,0.472276476223365
16081.669191085,24786.7297200407,NA,NA,24786.7297200407,2003.68480061858,3038.01780564537,NA,NA,3038.01780564537,14077.9843904664,21748.7119143953,NA,NA,21748.7119143953,959.748723501768,1267.83677172497,NA,NA,1267.83677172497,1040.67456094151,1764.56370825623,NA,NA,1764.56370825623,0.268861925524296,0.396560197380506,NA,NA,0.396560197380506
33597.2493912097,56000.0855736993,NA,NA,56000.0855736993,2085.11401431389,3116.05757316486,NA,NA,3116.05757316486,31512.1353768958,52884.0280005344,NA,NA,52884.0280005344,880.498675994462,1136.27668458562,NA,NA,1136.27668458562,1201.41458325309,1974.45265100862,NA,NA,1974.45265100862,0.252817727123396,0.37794583577925,NA,NA,0.37794583577925
27079.6174935253,45595.7787074629,NA,NA,45595.7787074629,2299.59906916066,3522.80190918166,NA,NA,3522.80190918166,24780.0184243646,42072.9767982813,NA,NA,42072.9767982813,888.885038012949,1187.35503141719,NA,NA,1187.35503141719,1407.45610683193,2329.87153772208,NA,NA,2329.87153772208,0.280211855525974,0.418523389097803,NA,NA,0.418523389097803
28405.3293240072,50935.9831049593,NA,NA,50935.9831049593,2239.09714729442,3518.37238841218,NA,NA,3518.37238841218,26166.2321767128,47417.6107165471,NA,NA,47417.6107165471,952.749939990998,1263.37241386045,NA,NA,1263.37241386045,1283.032995443,2249.04639593909,NA,NA,2249.04639593909,0.276865313687266,0.428103306186913,NA,NA,0.428103306186913
20326.7590058727,36888.4316967341,NA,NA,36888.4316967341,1906.63588935096,3082.55609508259,NA,NA,3082.55609508259,18420.1231165217,33805.8756016515,NA,NA,33805.8756016515,991.056871841293,1320.65479221285,NA,NA,1320.65479221285,912.317124904569,1756.20730219664,NA,NA,1756.20730219664,0.262566275366572,0.412917157648316,NA,NA,0.412917157648316
20366.334760594,34501.9876543668,NA,NA,34501.9876543668,3277.45692508334,5423.2516697589,NA,NA,5423.2516697589,17088.8778355107,29078.7359846079,NA,NA,29078.7359846079,1071.63849389547,1481.60384407009,NA,NA,1481.60384407009,2202.44086476664,3935.30518276115,NA,NA,3935.30518276115,0.280612838736966,0.433758555828232,NA,NA,0.433758555828232
25504.5416271406,44274.4256487459,NA,NA,44274.4256487459,2176.24010601475,3456.35029991369,NA,NA,3456.35029991369,23328.3015211259,40818.0753488322,NA,NA,40818.0753488322,989.309648318351,1393.48863536115,NA,NA,1393.48863536115,1183.64806415925,2057.11645467453,NA,NA,2057.11645467453,0.29777285765005,0.466462214897603,NA,NA,0.466462214897603
16746.7750175178,27756.0607118852,NA,NA,27756.0607118852,1927.34732773425,3008.38970715343,NA,NA,3008.38970715343,14819.4276897835,24747.6710047318,NA,NA,24747.6710047318,927.414543453571,1226.67866791179,NA,NA,1226.67866791179,996.648478425173,1775.90785411258,NA,NA,1775.90785411258,0.256162417955049,0.384705683719882,NA,NA,0.384705683719882
23827.770506445,41407.3385930046,NA,NA,41407.3385930046,2477.36862803544,3877.84913154062,NA,NA,3877.84913154062,21350.4018784096,37529.489461464,NA,NA,37529.489461464,912.46038300219,1207.06018644745,NA,NA,1207.06018644745,1561.61697955493,2664.97215637416,NA,NA,2664.97215637416,0.268830001947383,0.408056531522825,NA,NA,0.408056531522825
17759.6314868965,31420.4155951082,NA,NA,31420.4155951082,2241.73603738211,3699.68866547235,NA,NA,3699.68866547235,15517.8954495144,27720.7269296359,NA,NA,27720.7269296359,951.410323401174,1289.06240314973,NA,NA,1289.06240314973,1286.95474134941,2404.32912835692,NA,NA,2404.32912835692,0.292551983007045,0.463741146042337,NA,NA,0.463741146042337
24587.493416307,44942.8832738054,NA,NA,44942.8832738054,2363.44292204025,3787.20806875385,NA,NA,3787.20806875385,22224.0504942667,41155.6752050516,NA,NA,41155.6752050516,847.455715873119,1102.76507131324,NA,NA,1102.76507131324,1512.652215253,2678.35771810216,NA,NA,2678.35771810216,0.278837890117882,0.441984984322465,NA,NA,0.441984984322465
28963.5698441779,52922.0849717743,NA,NA,52922.0849717743,1956.35396958169,3069.3962849008,NA,NA,3069.3962849008,27007.2158745962,49852.6886868735,NA,NA,49852.6886868735,886.22511580902,1154.24782256687,NA,NA,1154.24782256687,1066.84076699173,1909.31116438653,NA,NA,1909.31116438653,0.286861639863431,0.449679806547861,NA,NA,0.449679806547861
24477.7745033751,47481.3934987654,NA,NA,47481.3934987654,1937.77409945874,3133.43112781834,NA,NA,3133.43112781834,22540.0004039164,44347.9623709471,NA,NA,44347.9623709471,921.394403016763,1206.78216977437,NA,NA,1206.78216977437,1012.97960129791,1920.18547061434,NA,NA,1920.18547061434,0.274175110205026,0.439252547521404,NA,NA,0.439252547521404
34646.5960812707,58757.2623833046,NA,NA,58757.2623833046,2424.85910133379,3624.54950813304,NA,NA,3624.54950813304,32221.7369799369,55132.7128751716,NA,NA,55132.7128751716,944.856315676716,1250.67486638265,NA,NA,1250.67486638265,1476.80778086696,2368.604876315,NA,NA,2368.604876315,0.26749079188227,0.397534144317951,NA,NA,0.397534144317951
15497.6289452922,26551.5984436472,NA,NA,26551.5984436472,2195.67584332054,3505.22674643764,NA,NA,3505.22674643764,13301.9531019717,23046.3716972095,NA,NA,23046.3716972095,1079.28862142914,1524.72249487313,NA,NA,1524.72249487313,1113.10068135083,1974.74411374168,NA,NA,1974.74411374168,0.279170645537426,0.433737324029175,NA,NA,0.433737324029175
21393.9285634422,36121.1310542427,NA,NA,36121.1310542427,1876.90856068364,2808.29610627425,NA,NA,2808.29610627425,19517.0200027586,33312.8349479685,NA,NA,33312.8349479685,922.737803774972,1208.16353579528,NA,NA,1208.16353579528,950.94486837033,1594.74441199183,NA,NA,1594.74441199183,0.268346903174358,0.400769743439451,NA,NA,0.400769743439451
21060.2051003145,34140.6765658272,NA,NA,34140.6765658272,2914.14893063375,4454.11097693193,NA,NA,4454.11097693193,18146.0561696808,29686.5655888953,NA,NA,29686.5655888953,832.539231997303,1061.52878505979,NA,NA,1061.52878505979,2078.35009480074,3386.9814229275,NA,NA,3386.9814229275,0.268425679439163,0.396957588876893,NA,NA,0.396957588876893
21414.3625232191,41068.5053063105,NA,NA,41068.5053063105,2214.9045223728,3675.68222808726,NA,NA,3675.68222808726,19199.4580008463,37392.8230782232,NA,NA,37392.8230782232,1130.64357492722,1625.18222587378,NA,NA,1625.18222587378,1080.91854915024,2044.34519591055,NA,NA,2044.34519591055,0.279479815979822,0.449940660856831,NA,NA,0.449940660856831
20306.6860925928,33202.4715815667,NA,NA,33202.4715815667,2053.8181062289,3060.03022062652,NA,NA,3060.03022062652,18252.8679863639,30142.4413609402,NA,NA,30142.4413609402,864.55819290801,1135.53363483504,NA,NA,1135.53363483504,1186.10550695088,1919.42088376208,NA,NA,1919.42088376208,0.281020348948096,0.418643926379517,NA,NA,0.418643926379517
36666.935080625,66922.9985222968,NA,NA,66922.9985222968,2388.30157324285,3807.8766240518,NA,NA,3807.8766240518,34278.6335073821,63115.121898245,NA,NA,63115.121898245,919.601072120923,1216.40458412952,NA,NA,1216.40458412952,1465.40278970844,2585.62895956758,NA,NA,2585.62895956758,0.276909639543591,0.431252109882157,NA,NA,0.431252109882157
