"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
119928.610175448,126864.365510642,NA,NA,126864.365510642,28392.4887540631,17442.5796538129,NA,NA,17442.5796538129
-268709.610646416,-149750.683156511,NA,NA,-149750.683156511,19560.5966543506,15727.5825140465,NA,NA,15727.5825140465
41123.4793329387,74153.5517812787,NA,NA,74153.5517812787,93230.7334536861,30780.1949760752,NA,NA,30780.1949760752
-220854.465941227,-149199.029327516,NA,NA,-149199.029327516,24576.0329783829,18976.8226865075,NA,NA,18976.8226865075
43825.827204617,59886.8203585207,NA,NA,59886.8203585207,29255.4173627541,21977.8656989927,NA,NA,21977.8656989927
-31084.7153781531,43833.527931759,NA,NA,43833.527931759,4782.57913453963,5088.67846452125,NA,NA,5088.67846452125
-179643.687636527,38253.8548226783,NA,NA,38253.8548226783,153033.315271613,50595.4643811921,NA,NA,50595.4643811921
151903.563118593,136913.998693235,NA,NA,136913.998693235,29996.6168030427,20634.1975309206,NA,NA,20634.1975309206
-23354.0580278857,11055.8520031163,NA,NA,11055.8520031163,16728.0319050695,13376.9118993727,NA,NA,13376.9118993727
428611.67929122,298007.517310208,NA,NA,298007.517310208,34002.5751918889,21537.8051774619,NA,NA,21537.8051774619
-253921.971239356,-188566.543612134,NA,NA,-188566.543612134,51012.7505856252,34696.706861254,NA,NA,34696.706861254
-238295.280470585,-105009.492757858,NA,NA,-105009.492757858,58712.3767865836,35298.514475627,NA,NA,35298.514475627
-150234.705469324,-71305.0554728886,NA,NA,-71305.0554728886,40920.0383789325,25557.4738963454,NA,NA,25557.4738963454
-200377.381508304,-65468.9458863969,NA,NA,-65468.9458863969,23186.0253622286,18053.9612992654,NA,NA,18053.9612992654
157120.482137511,151367.166573062,NA,NA,151367.166573062,22578.5256615483,16087.8249182592,NA,NA,16087.8249182592
141973.067931447,127643.661421658,NA,NA,127643.661421658,29719.7684018575,21148.1303732782,NA,NA,21148.1303732782
-20149.535826319,39667.0628782827,NA,NA,39667.0628782827,11412.4171614209,10274.3312137579,NA,NA,10274.3312137579
101395.98194966,77210.1469094501,NA,NA,77210.1469094501,105500.061691934,48534.3421258256,NA,NA,48534.3421258256
282245.741762026,206755.44628794,NA,NA,206755.44628794,46808.3392460806,26123.3115480306,NA,NA,26123.3115480306
-104095.292598793,18261.3677428655,NA,NA,18261.3677428655,37494.7249290614,21455.8023011783,NA,NA,21455.8023011783
160265.495008486,135079.808995546,NA,NA,135079.808995546,41665.2698800589,23029.7202202466,NA,NA,23029.7202202466
55082.391853123,74182.1761731674,NA,NA,74182.1761731674,21527.0102526689,15533.320484958,NA,NA,15533.320484958
-36062.5043826856,54212.2776415308,NA,NA,54212.2776415308,42565.9812413377,21906.871933673,NA,NA,21906.871933673
-55610.1717866186,-18032.9924615668,NA,NA,-18032.9924615668,16799.6724827103,12968.2650072873,NA,NA,12968.2650072873
-56292.4259571311,3334.72975998989,NA,NA,3334.72975998989,32688.8580217949,19435.3905097786,NA,NA,19435.3905097786
31396.3166655978,76647.9226647285,NA,NA,76647.9226647285,45302.0203172772,26418.3283691625,NA,NA,26418.3283691625
-983204.07088198,299065.309651969,NA,NA,299065.309651969,-282552.950528615,67242.5226285802,NA,NA,67242.5226285802
-87855.028032466,-28316.1963671276,NA,NA,-28316.1963671276,20241.440464665,15858.174529629,NA,NA,15858.174529629
57239.4728343169,77509.0266426742,NA,NA,77509.0266426742,40169.5429332518,23947.8702283804,NA,NA,23947.8702283804
-360693.142268566,-158861.082704266,NA,NA,-158861.082704266,23741.1133303852,16536.9069519495,NA,NA,16536.9069519495
-116579.896974735,-21042.0141504425,NA,NA,-21042.0141504425,39585.1130451493,24074.143751482,NA,NA,24074.143751482
250235.12848403,195397.253754233,NA,NA,195397.253754233,45696.3505177656,29719.2193661069,NA,NA,29719.2193661069
-318120.278324855,-151192.356515077,NA,NA,-151192.356515077,44109.1527995179,28369.3288794935,NA,NA,28369.3288794935
369279.978405339,287893.097047319,NA,NA,287893.097047319,43868.8169503683,29974.6006196447,NA,NA,29974.6006196447
-155835.649220533,-61238.302654059,NA,NA,-61238.302654059,23957.3386358806,15998.4613550003,NA,NA,15998.4613550003
-54388.0681669151,-13054.4535024227,NA,NA,-13054.4535024227,15548.2823218714,13645.8212750596,NA,NA,13645.8212750596
223755.442716401,180583.257135438,NA,NA,180583.257135438,27961.6388031258,18126.9428991646,NA,NA,18126.9428991646
-55115.9094597869,27948.0797280643,NA,NA,27948.0797280643,28490.4600666461,18978.2160384215,NA,NA,18978.2160384215
363124.010955763,210883.831244002,NA,NA,210883.831244002,47003.0595246114,25609.5436238059,NA,NA,25609.5436238059
104384.361674985,116046.107307564,NA,NA,116046.107307564,34240.812470101,23772.1941811552,NA,NA,23772.1941811552
-425169.315974511,-198036.221577409,NA,NA,-198036.221577409,37281.8146747911,22104.2017363089,NA,NA,22104.2017363089
147985.001624668,157322.199710526,NA,NA,157322.199710526,13604.1204325192,10347.0997365587,NA,NA,10347.0997365587
25962.1629860028,64982.581568758,NA,NA,64982.581568758,18772.9057257324,15151.3984385709,NA,NA,15151.3984385709
-99820.0596336614,511.217031390742,NA,NA,511.217031390742,34531.9146158743,21390.6593480392,NA,NA,21390.6593480392
