"ICER (1-year)","ICER (5-year)","ICER (10-year)","ICER (Lifetime)","ICER (Health Sector 1-year)","ICER (Health Sector 5-year)","ICER (Health Sector 10-year)","ICER (Health Sector Lifetime)"
145958.278278304,139769.441628308,135767.230533339,268734.04350075,-646.876815503277,-586.485643019471,-569.410838415227,-1203.75357070742
39614.2290499361,39759.6543933739,39305.3454102298,76288.6967485132,446.636894729677,519.004225340101,545.962401831454,1191.78609459899
110541.857789443,101132.59805842,95306.6087470874,185093.645807824,37919.901442004,35672.9820006215,33965.8007027209,65810.2736108052
608659.609409682,567653.325245704,542185.17411803,1019840.13308873,-79949.0900177319,-74585.5213450468,-71407.7800481146,-135305.492768264
-143547.984743826,-150825.712273153,-148726.992000988,-265193.297764382,51819.8403697786,53319.1109346702,53066.1144680274,103935.271465295
391536.580983866,313181.305299715,274680.594503774,557381.069935749,284553.86614652,221957.508058543,191513.136822971,369091.843281161
211233.866276892,204954.449780586,200178.730022851,391623.360039959,-9252.76855517272,-8688.38433537329,-8345.84176071452,-16027.5279468807
-425965.712209226,-552192.0400976,-701002.841135791,-1339697.96225021,-104838.61623258,-135161.781004699,-170034.096525267,-312465.303800377
64489.5138643272,52961.3098637795,47602.3802728797,98312.9014255332,-19855.1918930982,-18545.965959452,-17745.9641986497,-36976.3874585174
131763.610736157,141034.522398075,145962.759196227,268118.907816668,40113.5034240738,43022.9641391616,44661.3346422503,83067.3656035276
90814.8417073661,87734.0012103634,85902.2880432339,171192.422189077,3567.45071321056,3519.34762976634,3384.40245067474,5871.30766246947
-111925.589120335,-106236.132025414,-107303.922553458,-206535.736009919,-46040.2860960822,-49324.8897784419,-52803.4191701654,-98733.2035634913
139357.855779264,135525.156528867,132826.451439382,253609.87240418,-1001.50651954503,-256.101380776888,39.6226973486637,691.477777346558
55060.9592299437,52426.1404253037,50315.983107347,96319.2233756161,-16196.3575877624,-15272.1198740473,-14716.3735067046,-28551.7623004085
91495.8206437743,97076.812100274,100768.136916239,190180.7738887,-39528.9675237622,-40591.1118021719,-41582.9264922088,-77102.7390126712
61529.7726014504,66587.5318033438,70221.9746314178,132163.407221238,11322.3542697745,11723.277862683,12172.8791815587,23280.1579497183
216801.068812481,207279.103969003,198694.788580096,358138.811214972,-39872.4016184983,-37973.6110748105,-36360.6504773383,-65477.0093062748
53546.4443947471,46000.8820074654,42718.1341240177,87421.0886946577,-3380.35554399689,-3046.32049505067,-2877.15124887382,-5862.4945342822
138095.906741896,132965.492644905,130101.853755579,244330.633643368,-22103.5183543777,-21617.0897233606,-21412.3760312274,-41436.2451879996
189970.852926415,158413.934801902,144961.392206636,290345.221150379,-10706.8404780139,-9406.49574852435,-8877.12402244815,-19836.3813513499
-34564.6309747271,-37365.9614144291,-38572.5629905413,-72420.844955556,-1088.62121756434,-1247.78095362859,-1334.90442323444,-2955.33245436656
-1643778.4273631,-1504244.9413209,-1456346.28659535,-2860296.51503378,20869.3829926336,15873.1453759818,14238.8675271762,25229.9704570929
99376.8924220302,94460.1201828931,91803.869545241,174212.687338815,-3007.61846974986,-3119.09243279414,-3187.36901513574,-6915.84135049999
132701.607995094,134750.236055838,136131.889372941,247942.229621862,53297.8941498078,51646.9024148724,51276.5587346271,93723.1804082433
92800.5718174734,93073.1949422671,92652.6896081581,175514.462263399,-2626.95283044776,-2607.38022688168,-2561.70656392675,-4553.60930224719
128212.190810806,131046.201301497,132530.60085482,247554.146330267,1008.60713445785,1288.12122554654,1437.36066680229,3356.99870367504
392472.702272974,384408.094019351,380027.269376994,720910.944966742,14406.6627670267,13404.9620091646,12761.4936991666,20999.0884999501
58092.7939498261,91225.8340880862,118667.603294554,259732.936855177,143421.359667002,163715.352091501,184937.670495864,348905.722601957
-9917819.86908781,-6873052.71500457,-4674682.20979788,-8486632.30443707,-1035156.74275824,-773380.860710667,-543800.512927421,-1038035.6079379
56563.5269741297,46283.3804695166,41183.3155651532,74970.7005931374,-20809.9070674043,-18637.1939534752,-17378.0734742749,-34012.850970017
27674.0220548395,22309.6916249826,19754.3702303067,39079.0662175885,-644.034527718268,-439.57824054591,-397.575949732686,-997.969124457534
-45382.958287634,-43756.4933627082,-43840.4962334578,-90809.8917051426,-51413.9875063608,-50580.440082922,-50051.6490084044,-97018.1901425303
-424123.453672311,-543505.954829446,-699822.36043608,-1270959.08383106,9687.97215031676,19651.6086307376,30088.0080231034,72884.1006887505
76302.6234139637,77193.4178030341,78384.7708497583,155101.469884888,28989.0986302866,29134.1183230523,29336.0502114193,55853.0685803096
412355.113831542,389505.191769518,382001.234885345,749323.979741537,-24211.7593278251,-27581.1847141688,-28789.6570868498,-56559.4458372567
2132927.61126724,752728.120301547,528767.795620816,1050733.76540049,-17950.130775467,-7232.02523192473,-5637.2887014607,-16281.765573423
