"n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
91684.8814550271,478673.829320507,846954.653038791,1582048.9287416,4668.02142600542,24980.3509377835,45692.0972493799,104289.585481552,87016.8600290217,453693.478382723,801262.555789411,1477759.34326005,2604.07493576735,12318.9262563864,21829.3645978858,40876.9241775349,2057.04238658679,12625.3228810561,23790.9132184957,63208.3111910813,0.627171657077479,2.7081455229229,4.62558007409465,8.41906005059627
61062.6338372069,294547.497515384,500198.060228608,864378.578515647,7522.0857938641,32547.2575618532,56217.4250349484,121390.491711719,53540.5480433428,262000.239953531,443980.63519366,742988.086803928,2899.14805394956,14936.8401271221,26198.7227236039,44702.7671322924,4615.98005447636,17573.6993619818,29945.323819192,76459.0518536611,0.676629422743845,2.82382871604787,4.65407138577566,7.62901623419154
92068.1626930654,461504.936824713,804020.054568336,1463551.95901788,9379.96590514429,40119.2957519607,69248.5647106495,138205.656564685,82688.1967879211,421385.641072752,734771.489857686,1325346.30245319,2565.22393753976,12135.4403723901,21328.7444336893,38705.872807427,6807.81939415117,27948.193588463,47849.7999653844,99305.4709436248,0.666860971451634,2.88282735899884,4.90364617403316,8.65137894027151
56451.6950915306,262227.474222259,436934.363541517,737805.851186103,6648.86613244207,30989.0134690075,52409.1707386758,105724.625213653,49802.8289590886,231238.460753251,384525.192802841,632081.22597245,2563.20791190726,12023.7730528251,20239.1690514439,33485.0179551531,4078.75312112228,18929.8499446551,32101.194324416,72030.3964079169,0.617101227242792,2.52857253737102,4.14041375428587,6.85846439716964
43514.6773604084,218319.936996099,377222.711408692,668251.847602071,6415.47405736442,24266.3057093743,41060.3422572003,87979.542690639,37099.203303044,194053.631286724,336162.369151492,580272.304911432,2583.949747253,11193.670031568,19031.3850367788,32662.4445527574,3824.63358766429,13037.3838395335,21960.2567985098,55120.4197868847,0.66543273595337,2.83054839194763,4.72505177268808,7.96453786640361
52695.8724196034,298891.38914845,535457.344554521,1015670.67480047,8380.72124837783,48280.3166895587,87797.1910858232,180884.208545249,44315.1511712256,250611.072458891,447660.153468697,834786.466255217,2521.7238651061,12397.7966981289,22170.7685082707,41589.6770746712,5852.12695066649,35847.5660631386,65558.0081632614,139101.456725912,0.634999483890551,2.75818337147722,4.72000665558626,8.57654114570447
65542.7086019068,320223.995200779,559297.354834474,1076006.81674354,6357.22176289249,29509.5833201135,54192.2751174894,147044.682933787,59185.4868390143,290714.411880665,505105.079716985,928962.133809753,2886.90183244882,15143.4634237572,27481.5342690039,52042.1010256416,3463.39797368259,14330.023278716,26638.9589908775,94796.5490754014,0.655060979526563,2.84216428826999,4.85643425716848,8.78990256717997
74851.1923930166,406461.402560977,722925.982692309,1375225.72339937,6304.95221892421,31779.2394198568,57039.3413063063,120548.831512094,68546.2401740924,374682.16314112,665886.641386003,1254676.89188727,2551.9520762427,13182.8651566834,23957.1733559629,45948.8941025811,3746.12495477658,18561.0264356204,33012.4053782396,74402.3520185569,0.668181703748961,2.90462150328367,4.99999262190648,9.16775103082324
97952.2273336833,498678.274899166,860113.207583929,1504622.0733919,5112.27465143232,25211.8076254917,44915.9870055802,99175.5676108042,92839.952682251,473466.467273674,815197.220578349,1405446.50578109,2517.39268806093,11453.7136587202,19819.1813324089,34587.5437010706,2587.95304469984,13721.7681012978,25024.7558491192,64378.4195070413,0.705974670009205,3.01914307179297,5.0562223567364,8.51959313646003
51508.2361208898,261378.909111423,452068.505438452,811452.096796023,5958.50824336618,29274.1463651734,52340.7070401327,123497.089829518,45549.7278775236,232104.76274625,399727.798398319,687955.006966505,2690.27174057014,11774.4231284613,20102.003354867,34835.9850135449,3261.335125882,17464.0185099036,32168.5964806638,88458.0487322106,0.673993937967076,2.82269682695532,4.70673409809979,7.99245285132833
54068.7047211595,263037.462689676,440302.435473512,727765.97615209,4985.40649934899,23616.7542445954,40962.8996467322,90471.2557139694,49083.2982218105,239420.708445081,399339.53582678,637294.72043812,2528.52188468643,9827.04342354703,16095.6879634967,26028.718055945,2449.90681208588,13752.9787150209,24795.1444774095,64227.4737563853,0.629481582683238,2.61319089373083,4.25361772191655,6.80747416052293
96865.1744879252,446090.600577744,744195.826630396,1237030.22052718,6045.5083044816,29840.2574915509,52277.6162294345,112058.641793768,90819.6661834436,416250.343086193,691918.210400962,1124971.57873341,2452.49179506142,11884.9776675727,20375.1899562427,33740.0143925709,3586.05358038629,17918.4411856617,31829.5622455559,78101.3217355288,0.617770624611597,2.53854254605823,4.15547144655709,6.72011701142427
64445.3847079685,305825.637740878,524977.631909123,942187.605696869,7121.19273557482,35425.1996263587,62757.5984909328,131579.077646991,57324.1919723937,270400.43811452,462220.03341819,810608.528049878,2512.60691336597,12728.3384304229,22627.7539914929,41311.3350632436,4601.69925053599,22661.3162900956,40059.9324709289,90063.2252383066,0.677552392378162,2.8801102418508,4.84936154841369,8.44691273607499
71096.4374960375,354731.92235649,608345.704939466,1077726.95079024,5760.56435349401,28180.0877095536,49914.0474215237,107192.474031205,65335.8731425435,326551.834646937,558431.657517943,970534.476759035,2562.06284128013,11611.889036529,20215.0401956624,36767.4128379246,3191.56585263783,16531.9479260886,29627.3593260106,70208.5491551899,0.648983487572053,2.71648752296291,4.54412822314219,7.95939670196738
69243.655553789,362533.475136608,643555.642165551,1223375.85405817,5247.93919531682,30656.4731620283,56531.9364544458,120694.384464607,63995.7163584721,331877.00197458,587023.705711105,1102681.46959357,2469.08929599586,11863.0570686272,21252.7047761516,40853.6796192039,2771.9297099851,18757.3805214268,35207.9744422691,79643.6681927885,0.656258951864266,2.84386187427395,4.88485701862023,9.02561625766822
79540.85574635,384179.130378876,657569.7072802,1160925.15443515,7018.76767260267,38058.7316953874,68160.0999755186,142058.759971775,72522.0880737473,346120.398683488,589409.607304681,1018866.39446338,2702.84529722079,13318.7394789613,23340.078568459,41227.5432516211,4308.94327876724,24703.1339857001,44747.0116826729,100618.262275549,0.652978546182586,2.76130815467733,4.62454663222954,7.925144743747
65032.0244920014,307474.021713733,510687.763296417,836746.76332657,7889.43474063869,37791.6528227499,64535.2113473035,131725.381971661,57142.5897513627,269682.368890983,446152.551949113,705021.38135491,2440.43055337726,10628.9889270879,17612.317097445,28105.683621853,5442.0828223137,27127.0747943339,46853.782374089,103415.243139105,0.594581555575748,2.43586543244756,3.94559999825627,6.26216982903266
59962.2521458898,308329.945575272,545429.773304017,1048455.09255554,4852.60852718469,25606.3880219186,47266.2620174112,105361.039328831,55109.6436187051,282723.557553354,498163.511286606,943094.053226706,2799.0589551262,14861.395616257,27394.7890282051,54311.4444729818,2046.61706540752,10708.9147386472,19799.8935097324,50843.4626539857,0.648401527980714,2.76198252347119,4.73698532037333,8.89918047401355
82369.8703258852,391556.083782121,664415.463482398,1164236.69826504,11818.1198307623,53932.1766101166,92469.4951690421,182736.197305611,70551.750495123,337623.907172004,571945.968313355,981500.500959429,2526.95963152929,12551.5305339108,22133.9834889061,39713.0178200612,9284.2133798396,41344.2461130638,70263.6037872125,142808.971029986,0.697968672471999,2.9831100223057,5.00017360043633,8.55069583575129
75077.5578521772,390705.78046128,677093.288319759,1195197.56786907,4794.69532011589,21871.2797840147,38394.0360890016,84412.3208713489,70282.8625320613,368834.500677265,638699.252230757,1110785.24699772,2403.51866768637,10586.4415258211,18206.4783966489,32181.8991084219,2384.24994430659,11248.9866644736,20117.4333874389,52031.749847117,0.684125520683864,2.9036403199936,4.86329905847989,8.3092247666861
96104.1613493728,495126.032364406,863926.888428051,1564630.07201382,4538.62823759874,24022.8251554653,43481.5829715878,95517.1984326533,91565.5331117741,471103.207208941,820445.305456463,1469112.87358117,2865.67516936533,13768.7080909942,24195.7955888405,43619.8772145714,1666.04868807806,10218.866779103,19216.8473193884,51700.7068344305,0.671840048118558,2.8719735098782,4.85721013389123,8.5198852731787
56405.2079373753,266706.022323853,454621.451372758,815718.950540297,8126.9396751608,30678.0718134758,53022.3260168792,132793.530864938,48278.2682622145,236027.950510377,401599.125355879,682925.41967536,2659.03200975039,12847.5965531585,22155.184323928,38006.258397556,5460.98340167641,17794.5113708698,30796.5156078753,94577.4582274241,0.678993432723288,2.84881008889607,4.73709961835066,7.97742584179944
40081.1926684208,214960.141724987,383163.043371769,729573.699474733,4582.71739665076,22412.6009221969,40041.2104622862,85706.8195118482,35498.4752717701,192547.540802791,343121.832909482,643866.879962885,2832.0233406539,14268.711009998,25407.4737894763,47744.7447362427,1743.80206480454,8108.66492835149,14565.1062742152,37781.4248127501,0.678785545742666,2.96140756195079,5.08509005583957,9.28012182202685
42975.5069222124,222649.054514369,383270.155684126,692328.549524668,6772.99967348141,33766.5136720486,60836.6263664986,156850.756516321,36202.507248731,188882.540842321,322433.529317627,535477.793008347,2484.74108361627,10476.4546848801,17618.0929443448,29611.024180115,4281.35117585792,23254.1575505235,43147.8418141893,127026.829142249,0.666612571978534,2.81390201779298,4.64490149756777,7.60798411962415
96317.4676514363,501962.249117507,879420.228076727,1601956.52582125,7280.73719142086,41472.5309022406,74577.8069366991,150110.561588961,89036.7304600154,460489.718215266,804842.421140028,1451845.96423229,2622.88236790848,11748.3210365306,20438.9055117421,36867.5807149086,4650.88275940426,29687.5872485452,54066.5636771573,113043.331363283,0.659365307681079,2.82290114931788,4.78472209702337,8.43797423948353
68180.8916143498,323409.907198138,551313.696104747,959440.101302413,5547.62282500913,27573.0297341681,49064.0387334733,107648.544203737,62633.2687893407,295836.87746397,502249.657371274,851791.557098676,2441.3338209566,12661.3885003369,22229.1448310248,38683.3209092637,3099.35241667481,14875.6661102892,26764.1114610294,68758.7818324506,0.632999923165291,2.65618873160347,4.41206277761835,7.39497550741885
55742.0966507935,263601.04425185,453752.687458428,839255.563485081,6590.5490218442,33247.0453244131,60589.3455442371,154987.363121178,49151.5476289493,230353.998927437,393163.341914191,684268.200363903,2841.55555163832,15118.8287595199,26781.5493189121,47675.9963268227,3742.09834714834,18092.6428452883,33737.8058972101,107106.727915145,0.650325903327247,2.78817928243485,4.68915789587448,8.0845132159381
53314.6310391264,283016.341351015,503591.508602216,950840.85583815,4404.32901391355,21994.7499156722,39567.1508159521,84448.5128543837,48910.3020252128,261021.591435343,464024.357786264,866392.342983766,2669.54044447182,11396.5701510466,19814.1709078227,36783.7615144458,1727.82247890174,10561.6037103873,19680.8047995212,47473.2949965215,0.653845150322706,2.8081628802653,4.80634993256595,8.79330826100532
55112.2500756009,285249.512877697,498447.996676921,911083.766126903,7226.54278135614,29579.4831001203,51351.3253756609,115850.000867371,47885.7072942448,255670.029777576,447096.67130126,795233.765259532,2819.8918153611,14380.217104064,25496.9435932777,45608.1429226108,4399.74121743492,15164.0615957896,25785.5206907648,70040.4037187172,0.693132709553339,2.9508655245463,4.97202441942301,8.57501974341892
62568.4917074884,305172.248074655,509434.955988636,833628.968827004,8402.48974134217,38521.9768592215,65830.1981770341,135523.150873426,54166.0019661462,266650.271215433,443604.757811602,698105.817953578,2192.96403371258,9241.9602858726,15424.2464102033,24951.0582350716,6202.64663467453,29244.4896546107,50335.9210157883,110353.691629899,0.655090850110226,2.73455789747398,4.44258448883413,6.92065410179951
60622.8294497982,308741.014375941,526393.106679121,912429.171802595,6248.33126370358,31391.7811334511,57005.8922716892,149618.959549345,54374.4981860946,277349.23324249,469387.214407432,762810.21225325,2546.01021811072,11423.4169470851,19356.6349330044,32024.444648777,3695.36353098732,19932.306094219,37578.2084416934,117375.394917668,0.640364427155854,2.67521954057886,4.37816478426093,7.01396260535418
80507.5636805112,400343.651428282,699897.09373154,1285626.51600129,6311.4551620475,22674.1677271225,38617.7009596262,82845.175318191,74196.1085184637,377669.483701159,661279.392771914,1202781.3406831,2396.1907563217,11144.534785758,19697.7635109968,36478.0155802337,3908.33375692104,11492.8677048736,18846.7432496337,46164.2777570948,0.671223095280088,2.90152259401695,4.94603871894885,8.81820481989242
73842.7811305669,362604.939623152,610315.436700505,1014272.45326529,6081.77537233541,28231.5193814992,48858.4719887753,104188.959081184,67761.0057582315,334373.420241653,561456.96471173,910083.494184104,2578.17040746682,11341.4184920405,19037.4475020474,31198.0674257496,3496.60112985835,16852.9964528473,29748.0240908539,72776.2526284877,0.681936558168163,2.84469196198325,4.64978611143314,7.40414181381247
54776.5839996295,273785.308771877,478033.144246074,869901.592517885,6677.05596996241,27655.4386754857,48010.9627843337,102091.144075581,48099.5280296671,246129.870096392,430022.18146174,767810.448442305,2442.74884387702,10819.5721321157,18796.2594287547,33904.8600311295,4227.33287786174,16798.7927089547,29140.8765270314,67974.813460271,0.66811463134966,2.86858520473469,4.84585958977155,8.4703210126306
39420.0100432902,196620.360790709,341854.617970116,626177.717507815,6242.38840887307,28859.6811809502,50394.3922226864,104226.290582401,33177.6216344171,167760.679609758,291460.22574743,521951.426925414,2647.92166445536,13076.0505431372,23012.9995683167,41968.1292052585,3587.54745902951,15748.1809615785,27312.4497585767,62065.0176965931,0.669662202687408,2.85063976207038,4.81749131230887,8.55518508937425
48937.3039419406,265505.6012499,468033.793062137,859011.162059093,5130.74727866525,25741.7683140577,46155.2280607034,101188.208448781,43806.5566632754,239763.832935843,421878.565001433,757822.953610311,2801.10691022182,13802.8350271831,24334.2407132785,43792.252890743,2322.71955846958,11903.0223848037,21750.2092505225,57192.8959635851,0.662486403957624,2.85136381510463,4.81793457274984,8.41356170929932
53207.2150234724,269556.54550291,468919.714809914,844948.344558591,4943.9121952803,23038.320299457,40830.4896838239,90124.6960945578,48263.3028281921,246518.225203453,428089.22512609,754823.648464033,2471.78467002197,11412.851597206,19863.2797718019,35278.5488442205,2465.19196201361,11589.2728435873,20895.8558365383,54641.9513519905,0.657087906877191,2.83421491743137,4.77636638857604,8.2477220458344
56388.3690629792,292869.245594249,515560.405613004,991610.911760663,6945.61346763368,35033.2007709989,64474.3050796159,180027.146166058,49442.7555953455,257836.044823251,451086.100533388,811583.765594606,2375.01115169239,11562.5686566332,20400.2208921558,37343.2053363001,4563.56226666743,23433.212331573,44000.1394192665,142480.442105885,0.613292170640558,2.59434946878034,4.38979957604226,7.82683587728484
91866.2723400202,453053.287071003,781376.778506523,1392129.71245942,5314.11382319514,26375.106040534,46582.425598689,98153.5682928778,86552.1585168251,426678.181030469,734794.352907834,1293976.14416654,2524.70735077924,12025.3461030213,20881.2409141239,36925.9949722001,2782.46268208144,14313.7872888623,25630.8538494376,61031.1018562471,0.688768984315016,2.94213335875209,4.95307550022033,8.55336693550432
54799.3679288419,283792.670648485,501805.112335946,941471.994870982,7164.15026518251,31774.5274236784,56000.2844738196,117531.193802616,47635.2176636594,252018.143224806,445804.827862126,823940.801068366,2476.53776227558,11427.3745758152,20257.5563301847,37934.5621574139,4680.72347982941,20311.791966085,35673.1409029575,79401.2981426351,0.670038344928168,2.91419035236573,4.99475422850487,9.01563912859175
48002.4289945547,244220.387388177,417270.162998165,711164.295710849,8541.70224312759,35132.180422348,59571.2182348716,122058.580341953,39460.7267514271,209088.206965829,357698.944763293,589105.715368896,2601.89752035965,11295.3151518432,18964.0604871305,31077.8542617701,5932.92442689282,23801.7214893225,40538.3938274498,90778.1619300979,0.683792216366483,2.89629453581629,4.7740079771668,7.64956352267705
56802.6507950336,253171.242024431,426684.302891255,752952.496727435,7622.06679002477,32262.8456570126,55843.271786057,125498.465273736,49180.5840050088,220908.396367419,370841.031105198,627454.0314537,2770.83630984582,13951.1814463353,24202.5908495745,41432.9078989326,4844.32766748168,18276.1112331959,31570.9256218427,83858.0374639478,0.690467435437255,2.92467495041904,4.87179733717015,8.1471467944847
59657.8329847116,291301.68426167,497335.130491234,871001.254964862,5824.38649330036,28134.3280439651,49684.0711765323,112653.847611987,53833.4464914112,263167.356217705,447651.059314701,758347.407352875,2561.56475584727,12759.8366280779,22184.0054317215,38570.6285489637,3255.88199115964,15338.0451605084,27428.0720086691,73867.309408149,0.649333933312015,2.69365148501327,4.45018126843571,7.44362333921343
45682.4991585469,240862.013864897,432861.041002736,874523.522130114,5978.74063803612,29359.6242631931,54331.6512303789,143583.960455503,39703.7585205108,211502.389601704,378529.389772357,730939.561674611,2746.13004855722,15239.6875585216,28013.8376830654,55067.1215722382,3225.70307323252,14084.7450767212,26248.8585807658,88323.0472021721,0.595312621762693,2.54443315082407,4.36693618538708,8.21502151439335
68013.2805430422,332929.940592801,581927.523625007,1086139.8700862,7227.26344696299,38940.5826808125,70636.3761414097,144703.561876251,60786.0170960792,293989.357911988,511291.147483598,941436.308209947,2553.62431209184,12754.8701711893,22900.6340502835,43292.5082379463,4666.65564230427,26149.0005229443,47663.0672862065,101211.379833926,0.651480209602985,2.82035098761526,4.83251534821268,8.80499013067256
78349.4317733951,358416.952599755,607790.611158302,1097215.73038666,8751.12092253876,40883.4365258639,71210.1798158792,145373.653573606,69598.3108508563,317533.516073891,536580.431342422,951842.076813052,2738.07558460809,14952.4830225754,26935.3876215193,50343.6572392664,6006.08098023501,25894.3892568284,44202.3956481318,94812.8535218485,0.670641803181539,2.84561683841613,4.80575911120017,8.60360379983296
82353.5218601763,409194.642526644,704601.576209796,1247377.15414505,4454.98352768943,22362.8808477831,40293.6465784239,96200.5065636689,77898.5383324868,386831.761678861,664307.929631372,1151176.64758138,2457.72499025328,11375.555129195,19756.1191549591,34847.0620404507,1990.26041904165,10950.1289174767,20463.8604394889,61144.6276587848,0.655276490606148,2.76623192452374,4.63259371109582,7.93033544126913
46569.8819611664,235363.730679271,412539.176362603,762518.551528895,5858.65723671196,30215.9652038232,54682.7832794375,119947.165302001,40711.2247244545,205147.765475448,357856.393083165,642571.386226893,2478.94213847339,13457.3715665203,24515.9371147771,45827.1995040395,3372.7703901345,16722.0309464839,30093.9799130726,73899.3958432158,0.655704306053609,2.81784141548162,4.76603497367361,8.42662799995106
84082.7047990678,419394.567396695,704841.58337924,1165264.36121175,9464.70681702173,43176.3813338434,73822.0831161051,149784.479214445,74617.9979820461,376218.186062851,631019.500263134,1015479.8819973,2361.55003237218,10833.5898125475,18440.1480191343,30339.8533191774,7096.1328440415,32304.6840997185,55305.5997453724,119206.545278074,0.665096053470347,2.72851626371163,4.43775922362038,7.05359340829095
47027.4323804554,229581.234299996,392784.155035251,686903.863383184,4241.57259407534,21048.0708980167,37232.6643283616,83052.5905521837,42785.8597863801,208533.16340198,355551.490706889,603851.272831,2440.05619603711,10830.348862682,18479.116420242,31647.306932698,1794.61656041458,10182.1418153603,18684.0692043051,51209.176008962,0.649431918762668,2.76409627374179,4.61562513375195,7.76023423687656
64915.811895614,345980.82005339,613474.044303088,1163397.20546382,5018.2191768971,22614.8378208658,41610.0234801411,123946.380114421,59897.5927187169,323365.982232524,571864.020822947,1039450.8253494,2657.59837108346,11587.7352790703,20050.7635959628,36226.4941856587,2353.76615266122,10992.4336769027,21491.8360822219,87537.7935744999,0.668743721539266,2.91873285942574,4.9722934815628,8.78734819551625
54073.5056561185,276159.531069704,486675.007106152,948988.939317563,5024.87330055228,26328.2962587461,49340.1623966318,134799.677625013,49048.6323555663,249831.234810958,437334.844709521,814189.261692549,2712.74982832015,13797.8259422544,24980.7415976637,47818.2379639542,2305.20642836081,12494.1383290856,24286.8984327675,86768.1035316734,0.615704601558377,2.69914203917953,4.63885704209737,8.59927821908033
80243.0484496831,414535.566019825,689046.744009693,1089135.98948515,12600.396665331,62617.6442617283,105603.649343094,193302.450032523,67642.6517843521,351917.921758097,583443.0946666,895833.539452632,2273.3369476968,8760.27345043782,14129.4040793255,21607.1889590952,10320.2053055813,53822.638342255,91406.846684125,171490.203913035,0.678313836993776,2.7860452719067,4.47013908916708,6.75950564236551
86066.9551061346,395469.925210196,663663.726733941,1125719.68981281,8197.40236253904,28819.8965359076,47622.9708270042,98808.646347299,77869.5527435956,366650.028674288,616040.755906936,1026911.04346551,2295.82685462563,10120.7399260411,17147.832453804,29201.9788678226,5894.70406964652,18664.4558110133,30408.2445495713,69413.2147851322,0.66557630707228,2.79498460786789,4.63223283491467,7.71970934371311
47187.9736761052,247882.473712508,429731.42143516,773351.766782124,6783.89422420809,34640.4251192286,62746.7038679802,158152.106292538,40404.0794518971,213242.04859328,366984.71756718,615199.660489587,2562.97483517213,11209.9809096958,19025.9211474907,31885.6675060204,4213.99117924635,23393.9962495799,43648.1894703585,126047.915088736,0.653220073071622,2.74429518582278,4.53275781728263,7.42507058766636
37281.4748027794,177855.500942453,311888.661500817,591810.727158001,4597.76724329629,23028.261635712,41904.8025029546,94420.7240260636,32683.7075594831,154827.23930674,269983.858997863,497390.003131938,2692.35560035509,13621.5718058006,24606.6490985538,46618.0553460236,1898.45598647639,9370.01621760712,17225.0020972869,47591.7702863528,0.693871042132622,3.02920799576129,5.18945464854877,9.41594660945335
74419.3075428592,365657.630386547,630264.331615367,1145951.13863401,4730.38989526424,24600.2941992355,44284.8759882501,97070.7813608477,69688.917647595,341057.336187312,585979.455627117,1048880.35727316,2559.43055433305,13192.4792930907,23689.2018336707,44444.8327777675,2164.05468037481,11372.4013533625,20526.3159958876,52425.8786552037,0.676710391353598,2.91071855758285,4.94713715163516,8.83842403886353
55418.3165933517,283361.658278968,485560.816199041,842329.846187644,6309.08031889057,28604.8410982717,49687.0037172203,109089.028859389,49109.2362744611,254756.817180696,435873.812481821,733240.817328255,2654.40537556719,11201.8094268114,18804.1504113736,31483.2882359115,3647.76032801696,17368.0398283565,30815.2356235831,77409.9061704602,0.68849767607251,2.9141601794419,4.83603725348833,7.99828756845836
52257.0134180925,278407.322494824,486089.728265899,869282.444459799,5426.62783326735,25811.270704705,45304.5817488116,95026.3825130032,46830.3855848252,252596.051790119,440785.146517087,774256.061946796,2547.87713436145,10656.2125095927,18123.1615058095,31462.1752496255,2871.79532311663,15118.338501427,27109.0302412469,63362.3501832593,0.677607242486609,2.88337342036287,4.83495282351036,8.26532332235593
55775.8505465487,293372.85834359,517536.713156606,962850.253038487,5289.97063746501,30126.5516268338,55124.7306287031,118602.139502997,50485.8799090837,263246.306716756,462411.982527902,844248.11353549,2681.96624676156,13172.6538352079,23422.905904721,43667.604362212,2601.04991376852,16917.2265569774,31629.0197328428,74725.9476708041,0.674453631685118,2.91462600221118,4.95733602648316,8.87722764366047
58612.7032706465,293443.864336201,507851.089948865,902798.548604907,4656.04461076058,23743.2836185482,42697.6713739079,96002.9714153021,53956.6586598859,269700.580717653,465153.418574957,806795.577189605,2769.18743122763,12636.2892957864,21865.7377027797,37995.8811281358,1879.97530735902,11071.7783409156,20762.8685844888,57808.541619262,0.674164846417792,2.89884101400307,4.86732866567294,8.26455608160615
52183.1156265171,268686.335259294,480775.990789363,956680.970194345,5013.4625953132,25652.0294866562,47305.1669684179,106073.832316194,47169.6530312039,243034.305772638,433470.823820946,850607.137878151,2899.39868514499,16468.8654658142,30805.9111942951,62535.5323208486,2107.10803842042,9146.20586779854,16424.8017936857,43328.1086923365,0.675209214550308,2.97085781486871,5.16210172140951,9.86861879379724
57995.6496920075,299797.082812439,528529.023002573,982102.048059663,4374.59081523061,23137.9813798643,42163.1264299133,93378.6755764109,53621.0588767769,276659.101432575,486365.89657266,888723.372483252,2753.81252225042,13052.557028071,23110.7681385487,42508.4698057544,1613.84535128472,10049.1086103634,18980.1685378265,50668.5951110459,0.670982380312239,2.9119607478415,4.96106292316209,8.79608025919167
59618.0518303713,285391.00572619,497913.17344385,949222.652477058,9155.5515461391,32172.2837952204,55506.8983293133,141096.136819602,50462.5002842322,253218.721930969,442406.275114537,808126.515657456,2739.3465772096,13591.6883670183,24203.2125873583,44783.22579987,6409.2676441475,18544.3696030919,31231.9805027116,96113.5583762573,0.642810852691536,2.7685534212375,4.70675479787254,8.4026349756961
57726.1638770392,292596.72002707,509800.967173614,929861.015795431,4893.83896515735,24428.5659648954,43536.7829065299,93863.3131788244,52832.3249118819,268168.154062175,466264.184267084,835997.702616607,2450.4707898834,11886.3677823605,21000.0935914959,38627.5953914502,2436.46422419526,12506.8421939554,22467.5474205853,55038.3375699993,0.690649675426577,2.98242380914378,5.06365646678954,8.95557774118724
61887.000725843,310628.689094488,549040.692837644,1041423.97882192,4542.29936718832,23885.0910022692,44062.3643901273,100358.132612861,57344.7013586547,286743.598092219,504978.328447517,941065.846209058,2682.33895865415,13440.3417883325,24349.7838560825,46558.9839923996,1853.03793977499,10408.4970434118,19640.1081074866,53590.9224962274,0.687798158879344,3.00360054175165,5.15761898607691,9.40183212788692
57790.7762380734,264709.444102427,441986.058591333,757426.613192881,7972.72332708523,40959.882846089,70787.315292629,147956.261539875,49818.0529109881,223749.561256338,371198.743298704,609470.351653006,2754.24992352268,12822.3532417193,21546.3037360445,35547.6754321232,5211.520271277,28101.5715767652,49170.9174449014,112196.74577957,0.634159765213022,2.64877025438062,4.36238647141372,7.28929794249521
41204.6394274129,208272.347052503,358267.558383689,628608.369040145,6247.16957747232,30693.935667854,53513.8298306712,110313.682431366,34957.4698499406,177578.411384649,304753.728553017,518294.686608779,2652.59271462812,11748.0224711906,19880.8806675961,33569.6026137702,3587.59453080283,18908.7159816094,33559.7133085043,76537.0062028991,0.646665696316463,2.72277854892397,4.5197124936393,7.60215627308413
62729.6158875575,326938.117758075,578195.766513229,1095712.76917492,9315.37065394201,45440.1435960514,80021.7508769601,162728.065623666,53414.2452336155,281497.974162023,498174.015636269,932984.703551253,2742.28753619623,13898.1019667723,25115.8191095149,48378.0350654288,6566.19618411049,31506.826705517,54836.886396113,114154.439476155,0.699571224871865,3.02436532577051,5.18138067558597,9.48403994098662
62846.8970049209,301700.160636012,522830.581153973,962448.578045928,6075.37004272832,27999.5090052118,49465.8513181774,105639.8027213,56771.5269621925,273700.6516308,473364.729835795,856808.775324628,2948.20961870104,15932.4596959794,28553.283818431,52635.4479404128,3120.2149993764,12031.6089350353,20843.3867868686,52805.8906943008,0.616431714850912,2.62111359911015,4.44879243170396,7.96765122076497
65261.2890404382,303716.16970976,522316.388681632,974717.659301627,6156.60225464935,33897.7350641933,62618.4152960581,160422.347419256,59104.6867857889,269818.434645567,459697.973385574,814295.311882371,2583.16767440051,12989.6694701252,22970.5277207116,41730.0876211276,3566.54782668229,20872.6178944911,39578.380814255,118491.276348189,0.65877959923923,2.79662319950098,4.72348106776113,8.33255067473431
53284.2399834677,274443.009353205,477033.953271955,853341.406527972,4192.44494944933,20708.5646543781,36927.9190855214,82347.6600861151,49091.7950340184,253734.444698827,440106.034186434,770993.746441857,2317.8225453343,10196.7658519908,17577.1297877007,30823.0024868718,1867.75060524068,10476.8262241324,19282.7057850451,51336.8857720723,0.646264157744725,2.79205410715369,4.70525973706337,8.07336348535862
45132.0716230505,219441.912830116,378273.845912998,675883.544928692,5059.97897301405,24055.527895794,42971.9021643802,97384.2231200123,40072.0926500365,195386.384934322,335301.943748618,578499.32180868,2581.10815235583,11897.4821793229,20763.4174320165,36919.4235476003,2471.90710125568,12121.0925227156,22134.8614220514,60248.5674693703,0.642798467039674,2.70951881247675,4.52837313895832,7.76106702099437
