"n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
48871.0190651957,254391.033799739,452741.271717456,842373.885701434,12523.4551608187,41772.5975762484,66596.8258744591,128967.336653771,36347.563904377,212618.43622349,386144.445842997,713406.549047662,4349.49331671723,15546.559139208,25368.4993492277,44328.2448128509,8167.01430319945,26189.6178894331,41155.9181833704,84424.3274315055,0.705123959526412,3.06164602177964,5.20104571737475,9.19071723162557
58333.4454389636,327450.219237588,597960.390105981,1148582.79207317,12429.447531635,70102.3272421728,129364.06401718,262064.31743703,45903.9979073287,257347.891995415,468596.326088801,886518.474636137,4621.17459911469,17634.7428278304,29286.3622229724,51474.7651023314,7801.40019537159,52432.6048284365,100008.764969477,210388.350595783,0.723688044338838,3.19144151435874,5.4744312624399,9.81474368868766
42665.8303812674,239789.070769649,433588.022126973,814690.443917608,6177.39090845369,26851.8044967347,47170.5541987937,109409.519731187,36488.4394728137,212937.266272915,386417.46792818,705280.924186421,4242.96815488977,14286.3568976482,22592.877869038,37425.5583548034,1927.51065650861,12529.400002694,24505.8936076383,71774.9197930471,0.697899603007865,2.99402807487646,5.0570155165961,8.74325465829209
56874.7317805656,322805.476886055,594166.238266015,1145071.62290297,6252.36049896702,27395.8129503177,48104.4301845252,104536.54669558,50622.3712815986,295409.663935737,546061.80808149,1040535.07620739,5080.06964330029,19301.9264763877,31733.2040047303,54732.4789772254,1165.36438449299,8057.68517617939,16298.6825205317,49590.2542563057,0.669391733922406,2.95142126607998,5.05308753366011,9.01006578609172
40442.7600843942,206938.576174226,371462.465577199,720145.426213732,6579.11036203975,31759.1847352822,57424.5363921265,123343.352401069,33863.6497223545,175179.391438944,314037.929185072,596802.073812663,4279.79546284851,16342.0158575388,27500.55488595,50372.1457227544,2292.39654782769,15381.188244849,29852.4063314863,72768.9582003416,0.685120908770338,2.97713425968791,5.11834093854679,9.40967427872353
57058.1126876625,322504.390116905,584434.15462482,1077578.88456076,8922.72036221469,30366.7844284062,48794.0840784649,99040.1616563095,48135.3923254478,292137.605688498,535640.070546355,978538.722904454,4375.11210118144,14960.0939168779,23614.0275880593,38791.030587678,4540.62633586136,15369.5718479091,25105.6438196182,60029.3020369574,0.604489116051111,2.59576209598371,4.37130225701238,7.63900039512051
62430.9309598739,328599.702946745,562998.758492472,947752.114592166,8888.95604151351,39518.7151688407,65915.9953660302,125792.443574097,53541.9749183604,289080.987777905,497082.763126442,821959.671018069,4146.62820852207,13044.1767453527,19723.8300680846,29893.6135493353,4735.34694243838,26437.8737096087,46120.4029805757,95684.2148831582,0.642533826013397,2.69261551015467,4.40887167924954,7.18607779409361
63723.5275659274,360004.45968866,655195.350984361,1236253.22975551,11962.6324146574,48193.1312505887,82423.0574526115,164916.546793535,51760.89515127,311811.328438071,572772.293531749,1071336.68296197,4396.16812515211,15948.0038349817,26082.5823013268,45095.3383066485,7559.54627250213,32209.6588482946,56270.5424011677,119618.287545886,0.619783272253872,2.66780228097288,4.52067522551528,7.98256580645706
80598.6556106876,459061.976903671,805158.834200457,1377760.220166,6926.58909594782,30929.8995926304,53135.4942387958,108476.814097941,73672.0665147398,428132.07731104,752023.339961661,1269283.40606806,3863.95479496453,11724.9002976171,17877.9844849356,27704.9094703879,3055.67800623189,19168.8268454783,35186.8558136354,80572.7970172627,0.699654862488713,2.9866769646211,4.94718637309276,8.03999162467792
33653.1200952443,189085.66576259,350408.353874157,717582.715711642,6469.24381145127,29704.0880436121,54225.1270003918,142801.058130635,27183.8762837931,159381.577718978,296183.226873765,574781.657581007,4392.69048705468,16787.1909955708,28081.0223653437,50571.840425421,2069.59003204198,12880.543300711,26071.8595434428,92020.5744225385,0.668694059534346,2.94019726333642,5.05600967788762,9.23952180844
63747.0745038566,357760.748282717,640932.712039093,1160066.85676129,7775.62694642624,40424.2705967171,72940.6406002282,150725.544539019,55971.4475574303,317336.477686,567992.071438865,1009341.31222227,4128.4117173371,14784.1475267117,23836.3146013906,39656.3432007896,3640.28366765566,25603.704060245,49031.6926968838,110854.446420697,0.677590578824737,2.93317043744353,4.93958810246166,8.41332395404755
54500.9314478956,290201.409835878,504245.402818882,864668.210141493,7565.45697890257,32301.8873734184,55234.3055514026,118409.739269259,46935.474468993,257899.522462459,449011.097267479,746258.470872234,3923.60972266373,12205.7591034219,18559.762052314,29016.4560989064,3634.87558940968,20059.7284236537,36602.5572937428,89170.4290177053,0.675086334397923,2.87992330747192,4.75417354015318,7.71413816029629
56691.6781568301,325652.947143974,586658.535142369,1045476.03835882,10620.1577184182,51098.9784756045,90445.8527438569,183531.180266156,46071.5204384118,274553.968668369,496212.682398512,861944.858092663,4753.83689873499,17886.1171689631,28841.7430905758,46135.7731736974,5859.43428644004,33177.3786776666,61533.4709585812,137170.011384347,0.687375258323244,2.87980761902161,4.74362688564411,7.69084129263459
54746.0673206085,303025.043829252,544749.339761287,988380.954647976,7567.94425852696,30752.4642446673,52300.1637748935,110491.56391668,47178.1230620815,272272.579584585,492449.175986394,877889.390731296,4575.23268823513,17040.5843698838,27437.1333820985,44453.6097328955,2985.81333861398,13676.3709245266,24792.7279669721,65827.7641336925,0.662170620556882,2.87266335674021,4.81872569054279,8.07868086267585
33373.0606973908,185658.341583465,331899.911728758,599533.126432645,7248.71628704969,32921.1918313917,56988.4664159721,117288.609676319,26124.3444103411,152737.149752074,274911.445312786,482244.516756326,4552.4779276494,16221.3639304953,25464.5447645926,39774.5927495511,2689.34636202518,16664.7784601885,31455.4034237642,77307.4825602462,0.704800506266092,3.05632964404318,5.10869612652445,8.47592143895598
71654.0306414601,363539.100826277,633643.414523364,1123545.58128271,7863.5803488462,35259.4430452477,61145.7885712257,126045.932356144,63790.4502926139,328279.657781029,572497.625952138,997499.648926561,4106.91744962396,14498.63800078,23333.5243518443,38770.9322629293,3749.67600289759,20724.1486126874,37740.3402378034,87073.5697710163,0.713882244319477,3.08653529536128,5.18812083144954,8.80046112656789
54147.5998692992,284195.537475208,505964.624221811,928696.631678573,7053.91108284481,28521.6968471398,49613.0341231331,129820.067397406,47093.6887864544,255673.840628069,456351.590098678,798876.564281167,4922.72928200464,16649.9099811996,25754.9485848293,40330.8298056367,2124.17354664645,11834.2998296695,23782.7856075042,89260.7340132159,0.66695101560305,2.89666720181795,4.85667094547862,8.13170030879563
49474.3233909125,260009.16849972,462912.11674666,869088.982714259,7060.41330938113,34590.2131216702,61672.7626468609,129919.805286496,42413.9100815314,225418.95537805,401239.354099799,739169.177427763,4156.37101341381,16563.1289369828,27923.8055348031,49628.1618419461,2897.1781502667,17992.8333014716,33683.0006663159,80112.1450466495,0.640867276327706,2.79645335033074,4.76626022784127,8.50317414055787
59635.4502877546,325418.212640804,586487.544632641,1162086.85885264,6324.25791045903,29870.7698540919,56222.8096065448,182280.951867249,53311.1923772956,295547.442786712,530264.735026096,979805.906985389,4399.73525331352,16828.877231844,28127.238902836,49761.2576040243,1917.55495562352,13005.1611455382,28022.4778236961,132311.551735124,0.661966630999816,2.87316457782184,4.88997334205103,8.73692851147167
44520.4819126743,258368.916017012,466481.889947176,859346.029657896,6274.88753114125,26733.6305404301,46343.4485335037,102031.370363753,38245.5943815331,231635.285476582,420138.441413672,757314.659294142,4386.67900105914,16228.3853034804,26450.2862053835,44630.4117856981,1881.25743495978,10468.5281937576,19819.7602861758,57178.150405366,0.692830283737473,3.00438833476321,5.04680629368212,8.59695650245755
69885.9217763504,358572.783168609,629059.397226998,1138723.35561394,8823.89558910358,42904.5888538821,76018.4632241702,167643.227425098,61062.0261872468,315668.194314727,553040.934002828,971080.128188847,4469.11991889348,15504.6373443371,24499.0195559429,39867.9739941136,4347.89685645332,27365.1789517634,51451.8180346805,127573.617671239,0.61932724213544,2.66183281230754,4.46560666740207,7.6874117461151
50005.5148383291,293492.646037768,532008.797375341,976343.283367048,7924.52838831684,38198.7638229673,67492.8515842256,137557.486191785,42080.9864500123,255293.8822148,464515.945791116,838785.797175263,4194.53026970754,14146.2997181476,22315.2275646218,36565.4123939439,3723.03877975466,24016.3125933991,45106.225762025,100784.930609122,0.628493107530557,2.68509823849428,4.51323593914502,7.76525908560788
63012.4230231429,330013.293585544,589347.805660232,1109727.10831095,7157.14506044254,32150.7829311156,56734.4001751603,119176.969313714,55855.2779627004,297862.510654428,532613.405485072,990550.138997239,4328.96753355243,16489.0116338773,27622.6300598771,49555.7327060091,2821.26279208867,15626.1199141721,29041.5357447868,69420.096050998,0.657816361461303,2.8604693640672,4.88266284993856,8.82986825300202
59990.086562352,308565.170261711,542393.010116199,962667.772457039,7109.81793017275,34516.8495371448,61311.2843166207,129109.87323832,52880.2686321793,274048.320724566,481081.725799578,833557.899218719,4252.80313952404,15147.8402580712,24209.5036531954,39214.5812005647,2850.11104272783,19333.5585352046,37032.0239135528,89694.7020903136,0.654663297432613,2.81033645774597,4.69920486960353,7.84079773729327
45535.8216582623,245366.993231056,450271.711326733,898527.497814999,5765.11824379027,26686.2261228483,48495.5468559265,122327.731145197,39770.703414472,218680.767108207,401776.164470806,776199.766669802,4661.88718086723,18001.5013370041,30007.194716648,53245.1017530473,1096.35263529039,8649.66705961913,18419.0758471915,68879.7347917762,0.63975714964619,2.8522461923875,4.92569237881988,9.02072408164958
55859.7157812991,291885.930856642,511660.809387227,918078.166149401,6891.56185897681,27650.5744403737,47210.5565559901,105120.19524291,48968.1539223223,264235.356416268,464450.252831237,812957.970906491,4108.14367174538,14449.4582247156,23358.7264636236,39562.4463925287,2776.49104592275,13164.9384919282,23780.1567641956,65342.3844425989,0.653702848707693,2.81534680728095,4.72555478667561,8.11474936552716
41298.0663995726,232890.387266843,422244.112603009,805959.795563035,5748.25008946092,26912.1882466228,47937.8902116489,102735.40530578,35549.8163101117,205978.19902022,374306.22239136,703224.390257255,3985.07806863415,14436.2063666318,23875.7223053236,42665.3810943502,1756.2444109367,12440.1618424251,23991.5686081448,59870.8219637851,0.621902816155358,2.76897833295911,4.76284345166826,8.72563822527343
56821.5274749391,312013.714488976,556408.997656242,1048004.94981545,7752.99913451934,33862.812358046,60889.1203212326,167688.472857957,49068.5283404197,278150.90213093,495519.877335009,880316.476957489,4096.05356823434,15148.2136561043,24958.860094481,42966.5222873583,3650.01843613784,18678.8088535348,35859.8187453614,124510.958094802,0.681121511049734,2.94275650166325,4.94002680067149,8.43466432434381
59457.7519948788,333058.497615633,606370.293236277,1152460.74861763,6494.80000761235,24381.3537503536,40894.4834030152,85379.8904406876,52962.9519872664,308677.14386528,565475.809833261,1067080.85817694,4453.52823052851,15294.7166130639,24561.3700484656,42268.9660019719,2034.32954985481,9050.21705175806,16260.5631847036,42907.9434195293,0.661183474838622,2.91042601140781,4.98829672485741,8.99907896010957
51762.7973058408,279720.026236275,501578.299702281,912617.25911931,6771.17706779975,28918.5083536779,49969.8220165809,107126.215364687,44991.6202380411,250801.517882597,451608.4776857,805491.043754623,4532.2024288175,15957.4848714696,25218.2740296623,40567.7714688439,2232.06392745874,12925.3073129773,24680.6330604914,66346.3891471653,0.689602293101508,2.94664583845934,4.93794048760735,8.29733133094565
60027.8914145215,328113.66344798,599853.576059662,1186277.89014463,6674.26499874402,28002.410256458,49021.0586804663,106095.999257189,53353.6264157774,300111.253191522,550832.517379195,1080181.89088745,4606.04691241469,18041.2690860666,30666.6341436808,56831.5239915693,2061.3154589336,9925.6383191538,18283.980385063,49066.2433950004,0.703068446262076,3.12361103561172,5.42217068137551,10.0895231786531
55486.0044629541,318661.770424704,587311.41609038,1150165.82443592,8754.95051663386,49737.4149961721,93843.4166442133,224271.918239825,46731.0539463202,268924.355428532,493467.999446167,925893.906196094,4781.2782742505,18222.2914922193,30007.8686189532,51518.7979228313,3966.75286078602,31479.2903616101,63764.3912950311,172547.278783879,0.702188191997971,3.06202189423963,5.23322603246716,9.26041443020747
57739.2104530108,308287.438892822,538466.365693257,962819.857535158,6763.5088070729,30704.5001432331,54132.1279114306,132110.261755071,50975.7016459379,277582.938749589,484334.237781826,830709.595780088,4198.0889391949,15351.0098424078,24719.4643692445,40506.6232420493,2558.54139215531,15318.8337031367,29345.5507475331,91401.8381837317,0.649801817604123,2.77899217651299,4.61527061229618,7.72278285582371
66817.2569479955,368146.134928072,662107.734008346,1216848.12704419,5689.4627120009,23065.0260074098,39559.9914146187,86604.0202366571,61127.7942359946,345081.108920662,622547.742593727,1130244.10680753,4191.98666142389,13460.735451715,20945.17903966,34327.2013446248,1490.54023265881,9567.98673300322,18542.4360720533,52069.1281436034,0.682505213855936,2.98790584212077,5.07507812733813,8.78149330453979
57509.9073664841,274723.455791119,462490.771675648,787672.643274929,9037.0563562171,37601.512829054,62018.1461852455,122562.53243189,48472.851010267,237121.942962065,400472.625490403,665110.110843038,4680.69842390377,17122.5652682678,26944.1507799578,42498.6352167363,4349.44408815491,20443.7870101938,35005.5729199885,79847.170874705,0.664433626504433,2.75398740656428,4.48278968313854,7.3297654308619
63372.4133570857,337661.445092161,605456.958024102,1162880.11895184,5743.95058817252,26084.051870559,46665.4793886284,102929.773748815,57628.4627689131,311577.393221602,558791.478635474,1059950.34520303,4064.30350978292,15541.2013046905,26555.3500559648,50042.4840024167,1672.7102178571,10506.4131590991,20037.4439557748,52682.2762924077,0.700433253883582,3.09138942576938,5.33683146499055,9.85237315055066
56835.1750595768,305293.358806289,538177.54274469,950137.991864696,6048.27051550309,25410.1413215658,43466.4605273305,92777.6615871308,50786.9045440737,279883.217484723,494711.082217359,857360.330277565,4185.7379238972,13969.7047550432,21800.6713314233,34763.7446680811,1855.59502245265,11404.5167130851,21595.2511651653,57808.8215310247,0.654562763164663,2.80040622067888,4.67499947902453,7.84233012419629
62597.0101200147,325922.435933011,572077.820654477,1009144.85495588,6515.6182775285,27775.3298901445,47991.3058271806,103461.754714716,56081.3918424862,298147.106042866,524086.514827296,905683.100241162,4048.42882954524,14113.1207848356,22500.379320057,36812.5492001216,2460.25170745844,13626.2106677048,25419.8075131928,66435.1174071381,0.66161206391328,2.82927516109858,4.72082846104034,7.93469023454554
40741.201140237,213166.836588717,377954.92604172,687535.68302095,9364.35203648318,35689.9151935884,59695.1720796473,121394.84158728,31376.8491037538,177476.921395129,318259.753962072,566140.84143367,4075.51296265646,13884.3096505562,22062.0823825181,36285.1787553409,5281.93316814887,21769.7332992749,37561.9290436179,84902.7919224298,0.652529412403439,2.80509648664636,4.71153299851537,8.00020693239278
57986.4923812401,300906.763967677,517444.504239435,883830.735819359,8381.60554886651,37656.0651785326,63986.7530421386,127636.69415139,49604.8868323736,263250.698789144,453457.751197296,756194.041667968,4085.46041529837,13915.3605018936,21771.3532688387,34306.2335690008,4289.14781365127,23704.144435237,42143.8783161052,93117.0652704021,0.635616166642121,2.67492013813002,4.40297406052555,7.2376175366693
