"n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
-569464.076441145,-285423.126664411,-133150.081712433,-15882.7596868003,93376.9505610977,5315.3898938899,7341.82219540591,12000.0514975826
-1427618.65961496,-473847.135940588,-241515.869371657,-79102.5661189656,-19243.8728777682,-1117.87298935198,1064.12784067323,1281.82538232828
-4210655.48350369,-670215.700422958,-327025.035869379,-94842.4781631824,379913.252091414,34746.691682548,21378.8829465962,14767.7340746392
4216001.57795825,-929359.756313491,-341130.206082952,-81565.0612373168,-291283.058497051,52453.6823284896,26213.2653776038,16352.513151918
321548.786844202,-482432.578720554,-111599.727609397,2550.21478262205,-124800.966113676,152840.118387594,55508.6188596832,30568.6841361794
-401102.294953331,-154670.768203816,-58143.0734303672,9041.10033751219,145160.761645335,46917.8878278388,29241.6874993068,19643.5895029955
-1372786.68268568,-395015.807500844,-188351.352054139,-45649.1591957522,73391.356863313,19419.4991243524,15103.4718986846,13336.9614547116
-1841807.71091906,-309220.532930875,-130830.259542022,-22762.9341906726,132097.189401257,20986.0113795524,15970.3754394264,14083.7866255622
-4283050.0489819,-331800.223165025,-138415.401782466,-15153.4527061676,663474.280820048,41690.3966935778,26490.2833562981,19132.4810352408
-1833697.27292717,-328328.864728639,-132905.031518749,-3242.68785994848,314008.81942926,30292.0424548924,19624.0717176788,15836.1970290222
1083181.60021161,-715687.937346771,-224814.265441527,-34059.6465713424,-249160.198168569,120696.953949679,54308.3120702632,32992.4397254292
-648080.030439663,-154491.661630294,-42013.8151253079,27431.7886374513,47000.2157352069,12966.8706399828,13156.9230925004,13957.2035457625
-6679994.01831931,-122539.445377105,-30169.6656532618,41621.4284931716,7100500.184354,41949.0750748004,25283.6012639034,17422.3512250623
-6368349.82323986,-487773.682773399,-197241.004475537,-45436.4688991931,-323151.95902442,-19446.9691129644,-2712.06110092647,6254.19925757189
585032.849807582,-812419.294728993,-210394.583408171,-15443.9466398291,-88416.1781789893,104445.135799464,39433.5645849422,21358.698280297
781963.227947364,-623506.12264999,-175922.927183797,15797.2312846382,-433164.784002082,217572.227584548,91054.6866626643,46374.7643982052
1640251.45520324,-375392.491158505,-132422.549192466,-23608.1608294199,100064.415150795,3958.87643545936,6674.73635539056,7137.38320162874
1184727.81225668,-28414.4555144652,12790.6376044299,44627.5622603115,1221236.85068132,45046.995286346,25971.6828282533,16541.6583047633
-103641.811788894,-71607.595254134,-22099.5733835246,19087.5649361059,59022.5102199704,23799.5351001819,17593.4964202105,15282.8458044134
6110422.62566299,-807500.206844377,-318540.625544658,-60994.5419669064,-151780.941747484,-2294.51915286632,4717.24765560228,10267.4163090851
2925737.49407918,-362019.220928901,-118817.575873566,722.875581262618,-647343.471240339,80131.4575256165,42920.091277357,27235.4406291984
-496271.147252037,-197692.526284099,-90377.6666479311,-12102.3022554369,29562.0676003024,9143.70659370633,7973.91890082622,7773.68634728117
33064281.0522405,-343714.122166369,-138124.559692923,-10800.5928959771,-16417678.4032318,129529.718048076,70097.7226679291,38562.5875070568
1188719.45984722,-270654.939234428,-95923.9200461669,2004.83585101706,204269.739450823,-11246.9231582689,-801.855137356933,3173.39321441708
-450792.167105313,-176835.522850416,-66308.8756484772,4782.85805916285,-6392.79888072619,-22.0678911385181,4272.54759728367,7437.9709745059
386371.118631116,-19427.9533366604,33732.8794431847,72603.9442027944,680608.33180586,53915.1298044732,30555.940889583,22082.1686455249
-7192490.45289169,-548382.328443045,-230016.531029743,-49290.6092268105,-341819.851982343,1490.68577040397,4935.99051974262,5672.3369993316
-1345142.1286883,-301395.996557517,-122883.077347106,-13245.9762331591,66975.5905005208,17827.8530478602,13382.330953984,11659.8512274099
-609267.851866336,-266584.402031861,-136228.097093146,-37780.732678401,-30567.513593137,-2780.81230843821,1516.47132103976,4201.3558783202
130431.733153354,-10153.9904718986,23938.0259194269,47252.6416078059,2110713.23494422,86587.7139471918,50327.2641696137,31123.8658751531
-190057.945175306,-147336.561412711,-67143.2704056356,3112.44890727158,58704.5278330125,23346.2657127652,16701.7045724812,12818.1189119395
-367136.389394407,-149199.218889259,-53209.8129549345,14674.0758915663,155931.626459686,54674.9726692131,34491.3843990729,22410.6960096233
-754220.848901922,-271582.953893703,-121561.981943345,-8869.01630680395,52274.90683702,15859.0696111601,13521.7253363531,13417.0947643262
-1071737.92231025,-376970.86815004,-174046.813351543,-32939.5599049751,132904.787403942,42702.2376653886,28701.9559330104,20379.649566802
-413692.266447621,-169023.121335718,-65688.8265798869,11862.0784376869,-11327.9300868373,3428.9680190406,6091.01754031656,8156.33972099208
-222832.447358144,-108438.594380537,-35466.0110618457,16282.2340635938,39719.4312360684,25705.609262151,19582.2026232026,15993.8343284388
-1036587.3125366,-249629.997913387,-111780.986644035,-27333.5211141667,-834.402093451873,8673.71798893312,8787.74347528196,8652.54319119894
941631.790745097,-237937.758489524,-61887.5476338747,21508.9438224473,-175725.327505533,45429.6772896799,25838.2867707841,18360.9490243815
1000751.05631323,-306266.171717571,-121798.23028884,-2021.58173553858,5542.11996244502,-765.427686083737,2484.18156607961,3633.49568486104
-685517.364504581,-312030.417848575,-159953.991404598,-35539.1899913193,16678.4818200139,1968.45619071011,5208.96112353847,9221.17177961862
-2327205.88158043,-384850.045283926,-170857.946782703,-39121.0585511273,-28278.0854097471,-2554.28090274642,3651.78368558411,7930.67354942411
-581201.447201601,-221665.432710427,-86869.882192782,13227.7907866513,85023.8859841042,26141.7433453477,17961.8484437727,13148.0373228037
-166719.011471972,-70470.2156599232,-11781.3907671836,33731.0803655865,92915.363347261,21096.1329270266,14890.6777571743,12576.5055348876
-1958739.2330132,-360972.249104435,-147713.113294727,-18250.1337544593,109392.994123691,17757.7407205745,14988.9668807422,14324.6417416198
-542015.998118559,-152167.235122747,-55314.9581660163,6597.81769826768,171189.353646115,44094.3965097886,27789.710692655,18872.9455367935
-487152.683172591,-265696.715583959,-119686.409881279,-3446.78486839843,47888.4895040328,25967.7376992496,18245.0716817184,15129.6727101913
-306132.464725883,-217865.035141012,-117087.524147149,-25130.8882549827,88134.9202960522,38606.8476090075,25243.3960327745,14940.5661295588
-1156927.68976787,-242977.904430221,-76041.9851029617,16856.0566543755,-69647.5372662202,-15833.9918132081,-583.03004893997,8557.00235642086
-3698858.97461713,-494871.454532897,-219132.642029771,-63655.4182174259,-364181.883247785,-23362.2904628947,-7771.75570204253,-802.361082969265
-107123.646127271,-77888.0416000815,1666.03191656057,47676.1569437468,-137846.955712719,29353.190136827,16006.1810258708,12618.3999805573
1211295.89409314,-215877.089055997,-68259.1821511602,575.603675302769,-779222.64505363,128184.541928102,58312.7110189562,29174.1135695445
-903812.957892255,-293593.909308652,-129036.817357882,-14715.8993570111,142560.006195423,33252.6275739584,21603.1849111073,15141.2504326707
-388719.311590877,-139415.409781679,-45745.856064225,18104.3798728301,41607.9117170919,16360.3517265221,12824.5002220629,11050.8967462962
-336899.606125229,-163524.311603481,-66662.5364495165,7264.65838637103,118098.987702292,32973.4847295077,21923.5484910571,15649.6640025326
-503061.114633077,-253067.241474796,-123924.351387662,-23089.7068516777,101270.801974796,27138.8022272294,18504.3878193677,14673.6603755171
-29109982.0665462,-382035.893857156,-143788.055491351,-18717.702302804,4392230.60893405,43196.3012773122,22697.0769703414,14125.7913132305
-1489714.86451442,-375884.2348811,-180679.020109219,-42841.2662711814,477378.334916555,87966.2093505954,50277.9304057703,28347.6030025621
-4177633.42871099,-394519.510429796,-163483.978106101,-27952.9771761876,754408.880805487,49669.3300480473,26879.0522539794,16595.6194697831
-3786116.3257516,-381435.311388904,-163328.660731128,-33840.2375011824,-829743.615995113,-34768.8292385679,-12443.8200836473,-3817.42335263662
-78718492.7726593,-332926.53996949,-122694.095131708,-11681.502848781,14622390.1234453,53412.3140663676,29782.562315255,18948.2698950018
-1441332.89006631,-374662.215940028,-170766.371319635,-32589.2914569159,217583.79797806,42607.7601625628,24550.2426816439,15116.976289448
-8549094.00151461,-353146.207717235,-135785.250887355,-28332.7095609787,143367.235571695,71.693642425316,6463.54636239624,10345.8028353669
-117071.537020502,-61118.2563571237,-12338.449096077,26076.5186620103,116479.029701051,40312.3188953748,27904.9459512209,20848.6982936463
-1418583.20923491,-297701.892780253,-129504.534158676,-14201.3115914479,31831.3504325065,1510.83350238128,6096.39824375541,10118.6437241518
-1372743.86398292,-331230.252521377,-153864.513441621,-25537.0487703931,35603.3414736157,11872.637336013,11004.5177516007,10528.2418818718
-1134770.2375638,-310030.859923465,-151884.054347226,-42407.9955745614,179233.78986253,42972.4093556549,28452.3624371593,20212.4463155501
-1884187.24315807,-369786.832386167,-153475.705231423,-29504.1176896711,306403.844203901,49341.8171916697,28403.0982925224,17781.6668621473
295471.934452997,-290758.280041767,-54171.2975656175,21645.3282796636,-87440.1596228075,90565.2706037867,35550.517938139,21093.6687330362
-929157.304303698,-332207.967154232,-171581.909652849,-42635.1040553255,-51320.574025424,-19808.6849726868,-8586.48592796761,1415.53377661641
-446820.380678732,-241561.197833166,-120335.512330103,-15777.490755097,114750.422860915,51094.2477759061,36862.5739978035,27241.7258784497
739756.807319355,-497243.254125617,-154668.7254692,-12633.0170728598,19562.8351052105,-9936.57549811003,2130.12768424903,8003.41761121498
232148.195041808,-214619.231540692,-56641.9679695296,23354.280135804,-153221.928636264,60009.1648189873,29915.4415284379,19203.0672666435
9955605.20429078,-480308.019930747,-182283.197023204,-33106.2932080513,-936915.368374393,40717.407767038,22942.7371796592,15311.0903494654
-742843.871897867,-190613.002133247,-70459.501112862,12364.0704230853,167512.481192674,45387.1125167135,29835.9075236762,20585.5646289824
1091867.98438643,-370864.867552253,-111199.737278126,12992.6466803517,-454337.023277866,81495.7007720073,38908.785290701,23429.4203458868
721032.804271112,-359786.904063477,-106814.057326492,14382.9179610624,-144449.675302892,42505.6645907911,22851.6525895241,16258.014648733
-258286.271033271,-111232.598389004,-34460.0187966607,22386.5823945994,99025.2977118688,21657.2688946053,16447.6385091137,14817.6836929452
-182280.360409992,-52193.5316076496,18328.7376947092,64089.3218355639,-566727.235039984,144048.400434251,67100.2480441548,38132.4075963938
-1624448.29550692,-291193.374491228,-116597.10910081,-9604.95811992318,53821.4606211622,2408.33517451174,6627.92834438831,11066.7399653813
1262516.17027637,-372235.803644667,-122708.337096009,-18716.7501670849,-138502.554366105,41241.577725911,23211.1681366521,17089.0273964273
-842303.933610887,-246035.274582732,-113682.7191284,-23975.9365475854,-111553.175604474,-22662.4698792371,-8263.45445652922,573.156238085917
-996687.416181044,-314653.162063396,-155795.412094312,-30374.1368216401,94238.6508624736,26108.0219370732,18618.2257239738,13207.8611429001
-423129.048163979,-155765.513744695,-52407.8257330006,28499.7428156339,275918.570132402,67135.0856490936,42220.3295520554,26940.5334739277
60127191.5764832,-723930.291925752,-336186.063675382,-93622.6400510652,-9372167.82936624,83217.5226933594,46411.5307593681,27623.9885990792
-637766.625696392,-202319.276255862,-81174.1191358893,-565.25424743778,135606.174140201,36410.7023396209,25237.1087243878,19357.5971691477
3897589.0903021,-889629.962007741,-331558.759244727,-79535.6692383551,-103115.383657822,36021.6592531083,21222.7132715474,14824.1569195865
-1198203.80951085,-258765.734839358,-99121.3416050552,2713.09040018489,156769.566990315,29239.5687590886,19179.249681874,14230.750494538
-594137.479350505,-220918.685077928,-99047.1927252447,-11845.2056513071,-120224.188168583,-23209.4445118749,-8970.51283701736,-544.781420625484
2419206.61877659,-257149.522265456,-91631.0905874172,5704.38760224124,-1188684.131688,88693.8897171163,47391.0494326749,27964.2425292247
-311073.763053087,-125691.108630906,-32653.1068932125,38775.4840441568,112791.503674817,33158.5993116277,23596.8712419473,18481.9882954861
20704145.8019635,-388992.208408798,-127486.845343814,-947.199305725804,-2052880.70546181,39976.9951992082,24065.2187016487,18164.2525415467
-2622742.86618353,-134281.472191356,-30953.3127230309,23728.5729415666,388432.054439357,16229.1235773153,12704.8634755804,11718.3488741446
-1793571.53775032,-441450.887365178,-190651.368277332,-33665.9719492324,62132.8107531654,17040.408360487,13000.9863178267,10869.5944989524
-974548.079510174,-273246.202194962,-125833.55288899,-25700.6206872766,125175.248241119,32417.908745243,21438.9798280377,15753.3200053239
-749900.735463607,-368098.321593501,-168368.72081972,-19563.7994461307,98936.8442323783,31352.7846916838,20346.255708159,14176.7071701656
384857.88451605,-257631.45011293,-64542.3280175392,21567.220407013,-43062.6630698204,16084.7391776801,11717.9713094844,11201.5412619039
-4160240.80442419,-469316.06585347,-216561.585476632,-45643.0510983959,469254.421762627,25214.9339194531,17629.745803605,15737.3520413173
180390.21166685,-453831.234068168,-92765.9491542628,21370.4434976557,-102233.934129473,95551.945698009,34782.0694412805,20600.6470227987
288792.022467639,-711630.672427031,-155217.476297245,904.097483638913,-45035.8660975791,64808.2137427231,20655.6128584082,10769.6598551913
-4435332.16851081,-294233.461666541,-108924.094339187,-1619.61704350948,1047617.11761216,66399.4270478548,38763.2131670126,25364.2649009507
-560170.31634744,-174900.359625208,-55013.6227224444,20275.6555213554,74900.1212333563,25342.2339392173,18390.4518381474,15160.9052074856
-577348.902227003,-177938.397609709,-70537.961645254,-4849.91963871984,-5253.42722762812,2356.63573748287,5871.14728714858,8223.59089352872
91452.5986434513,-14635.9580622291,20281.2584085196,46709.1714847862,1336773.98222047,78974.4319919129,43389.7894324701,26334.435389927
-9166532.44086774,-238567.771169182,-76308.5117509266,16560.902421072,1829661.87433828,43900.4880396329,26832.7681667554,19088.8766816845
1859316.65848472,-877277.644734086,-321823.568350454,-56248.1365808096,-157242.452942091,52658.9810131313,26357.1316385536,16174.3018496298
9526688.86312088,-655582.078177204,-253182.985242507,-49465.6335557726,-192158.051000287,14207.687746765,10163.3495588959,8651.20074277764
-5821098.65923003,-381140.841959982,-144807.531712284,-22239.6203234871,650707.83548096,36339.1805478958,21573.6842081968,15447.1165793577
-265030.928056355,-118157.24218236,-42469.3867708695,7929.72543534978,78545.0804380569,27966.9987562786,20193.4857358227,16559.8362923121
399073.42639422,-1504673.79428596,-292452.006568271,-22710.8384361071,-166626.145463744,309579.090477468,76305.3075893857,33409.5182325178
-1101713.62414829,-360666.4273778,-152192.451129488,-10374.74108013,280472.362794178,62840.628389548,37789.3795159607,23877.53601778
825193.459821621,-317657.14287942,-106654.389790626,787.31665153866,-252680.469932146,60403.4315828203,30452.1936098612,19134.2958508139
-483899.329322674,-187620.289235933,-73948.2457035905,11773.1383433791,-245080.490994109,-38262.775484505,-16321.5866235602,-4964.97770309855
-1185654.07976785,-292514.738748255,-130051.868420197,-19214.8926367324,234563.44753779,52938.0389690384,31846.5581971315,19095.7398474466
4298160.5226635,-181818.843278334,-50988.8900248575,18958.9348925704,-774056.818500868,19563.7707557122,14236.6377491738,13130.0230420525
-2329324.2703465,-230400.989998645,-94924.7771246005,-13717.7268490096,309473.152784382,23843.1817101481,16182.1344398064,13203.6162850505
-1918167.14770526,-214145.285962369,-74149.2084341433,1588.81215537427,51959.3152445226,13828.3278911224,11902.7611797995,11088.2627966904
-1961084.62322776,-225970.498034412,-86380.4350246676,-3873.23271064282,402561.091074152,43478.630122751,25880.420190051,17411.3822220874
-2538950.72943359,-504484.297226216,-215279.777484417,-35065.3050738147,222707.584276921,40655.3482038097,24877.8702996895,16171.9455685664
-3566609.46688591,-433944.796416251,-188263.393047065,-40164.3867605443,605409.894673261,72076.6868674706,41769.3978869088,26005.6987317241
1687924.88792032,-522093.786033295,-210295.057118779,-49787.4473528055,-165551.284278359,43519.321109049,23074.7958756738,14503.7219679033
-1217722.87593274,-365860.405663423,-164697.735386995,-36893.4955455922,95384.1188808325,21405.2718574257,15182.5789306155,11975.4789639356
-520484.302669245,-246355.757553662,-113367.883251428,-13529.0338401598,31540.4138497436,11773.7938453747,11867.3350739964,12930.0509177767
1131471.54131648,-536349.033647221,-183799.683975982,-26312.3346723485,14598.5466262364,-38452.554611953,-7480.08580172318,8930.35776802806
-1222743.13358494,-452978.563032564,-220182.196536547,-54770.1581037481,144121.591357732,29248.3357774026,19023.3230142047,14489.7140790149
1266906.515385,-678655.002549924,-257757.106828472,-58108.1476285908,-188191.13974912,59184.1090235851,28029.234224028,17484.8222423675
-163306.331870888,-108919.406261315,37448.9339438084,90480.4853602876,-69103.1447149999,128832.730279127,37791.2415263362,20884.1127230888
-2743337.84808749,-524518.653662357,-261974.408058946,-83904.8244210158,172155.910379218,20874.7666657425,14687.1728006666,12445.5234554941
-954308.33053706,-405296.847080259,-197937.481226603,-30471.3535567491,312280.444673184,87895.7507370767,54524.23365161,34482.3580170934
-1213776.15275492,-317994.903743283,-143737.977494534,-23311.9228404713,208523.804583671,49795.5906534464,33540.1058158653,24200.2024496849
-1850155.95803075,-358040.806770648,-159106.364370029,-31488.5355972658,27125.909803957,12742.9172852778,10778.2033187503,9733.72158320002
-3854824.93660688,-223466.29756353,-67358.8238635397,26722.2692932357,594850.197542146,27036.3534697928,18083.9438303287,13963.1648371466
-667998.266837501,-167245.302492242,-65474.0316178054,5076.2084654411,78994.6179576253,3039.06727403797,4012.34736200405,5290.19150074035
-697002.678930484,-243961.790616845,-101259.404098205,-5433.74263154349,308740.517700769,74569.6411139653,43025.7642094268,26140.8197922303
-1923117.30717559,-650187.544184025,-342309.920864879,-110143.187377827,120013.66028171,34994.4780853421,22720.5784571949,14764.872150182
-1024311.46955974,-239630.370328367,-93981.9586139841,-734.942788342578,160432.965490601,35885.4648780794,24361.325389836,18098.7139547569
-2603365.6191286,-493681.193250502,-221819.368216026,-67632.5781249365,63806.3905954713,13968.9912816892,11583.9413504951,10653.4500955038
6537195.70550714,-632540.930387466,-233798.905111919,-34013.5170498839,-588158.168928569,46166.1892720433,26201.594177162,17902.7248901938
3687431.38561726,-412577.530516716,-138912.967924115,-13208.6813228473,-667875.618229593,61835.0319202544,31688.2180442327,19469.4453063914
-512048.654042802,-140369.589285915,-39932.7619359486,23261.0239391927,691353.693208107,138176.530653346,81790.5053693538,52252.5446432809
69676.6703093438,-123079.50266872,-9613.9980138591,38105.6388620714,-93780.9918998457,57215.2623263232,27290.1948801293,18806.651836461
-579020.094938807,-304502.538586181,-175473.583392017,-61974.8909642969,17244.1189203688,9207.41717625383,8227.67852071612,7746.22262476493
4191843.29196037,-872242.342257219,-359096.266881791,-89588.5596765052,-328635.774232848,46040.7207201194,24032.557942017,14668.2467192558
599190.514665364,128077.193367357,99839.5886269449,90487.8338137973,55751.4318577759,19976.4555991907,14619.3615980013,11394.5057844617
-1175256.65655073,-296732.106566353,-123410.41163471,-14305.2267157663,-9948.79052365832,4570.52850277369,6531.16625306985,7733.02472339703
-1049900.18693018,-194857.768753366,-73219.9783170441,3598.45924472974,297019.776157034,42749.3022141346,26138.7742414839,17964.820542318
-564627.719601913,-256569.445953322,-120046.433045149,-21708.3043029103,28859.1279723526,10171.0507343469,9642.09532034139,10013.0515368252
184189.381570752,-134777.732625433,-16537.0111348542,47934.1994005184,-116474.570549753,31438.5594977633,17664.6435475497,11903.358302044
-454832.56093484,-235159.476718853,-89612.1091912334,15908.927435233,226992.551056539,58029.5842491359,35170.1224775838,22442.8772546553
-1848985.37102943,-310252.649746109,-117088.194724004,-8419.60203918003,-88258.6342655895,-4104.11129617688,3076.88299309698,6931.80179276974
-317782.518993795,-135278.445296917,-45488.5558380576,17166.7380205943,106353.172740754,36484.0548139168,24344.5401958682,17729.4272494907
-194472.307634737,-132903.794033359,-61230.2733336945,2777.48361083583,29276.1365560905,12085.0834415175,10773.2959987186,10286.3984880501
81402.1641885284,28858.0010496073,51215.7209408174,68883.5624013245,629067.686261643,158271.943053907,97657.9460380488,62569.8169774669
-448745.430197016,-249662.628214281,-115785.397091382,-6652.19648626152,24287.7610255826,11935.0313082374,9859.75120034201,8202.52564089259
-1731746.39181127,-403646.687175793,-178609.03420189,-34476.450686945,125487.419577073,31182.7425598625,21185.4138953968,15594.6890767605
1366832.34342536,-196173.734067295,-64829.9764938141,6366.14159373477,-291647.63296164,25442.228311051,15825.6645572092,12298.8105895182
697249.713962107,-256338.597932772,-78815.5806884676,5157.50941029331,-262329.794249247,67087.3647584129,32440.0880359345,19736.334166447
-378458.061580273,-118567.120512761,-35944.6665794407,18842.3786114713,141248.826077352,34040.8893076521,21733.2504524464,15847.7612756461
-106898.709145222,-84189.1578553736,-28510.8132982624,24458.9295478494,11196.2019469584,8769.7292216517,10181.5753414676,12157.8731417191
-879326.500300492,-465820.737815588,-238238.124035344,-55412.9466696378,94143.5124424497,37247.22282683,24330.837705534,15851.3343929018
-3586826.2191871,-226791.422511431,-68091.5261726827,18248.4506926999,-146655.74564237,596.801242149815,6645.0721868743,9963.72243547042
-1439706.44576302,248656.023251455,137886.221195105,109110.98251323,-345366.99835075,80884.5474159488,39159.1528060772,24681.855379621
-1601483.11084068,-287269.68505336,-108440.115510631,3301.17540849784,316498.746608441,38146.2594099135,23438.1637697549,16660.1423089734
-226520.080694437,-139817.502821844,-43061.7445373474,24990.8921107542,144848.387955989,42475.9343076485,27320.788310624,19872.1019525542
-509138.96407499,-164417.877465036,-60714.464675623,9228.17420886965,18509.7167309067,11096.847032001,10997.408994596,11469.6319192563
-877082.044242249,-343463.060938884,-172744.322164891,-55565.0048342769,-46339.487789484,-9006.31549132928,-1530.38490005581,2880.29522428881
-2126219.97968945,-491610.243922089,-221637.732105058,-58551.2275286947,126191.070702851,29979.1101852095,18548.4771336763,12130.6909816067
747860.62464799,-668615.700723646,-178023.035716727,-6406.53103898567,-44141.2903040385,47525.4957179719,22675.5253410121,15239.0594120613
-1789146.61642331,-215901.843855569,-85245.3956107162,-7173.59518026339,147501.91009433,15162.0759483012,11137.4748904451,9398.40664115036
-552846.823182284,-180211.012868315,-69044.3986655278,9458.74678356343,304631.52354296,77165.286975063,47311.4516426161,30160.0045125039
1791631.35989682,-776893.934495048,-241926.569050532,-37771.4336030078,-206556.771024991,86336.7876917718,37889.1980671185,20829.3447718865
3780437.7371326,-465872.451169556,-161037.137113438,-4833.23862865588,-1741019.43539242,163559.062483006,83361.3004902126,48757.8917298786
259376.569591637,-239537.057973189,-46192.5945011984,45534.8420971062,27115.5458491452,3084.96422467586,6904.72662938286,8594.38683760865
-951906.41175326,-387018.978649407,-195575.406180507,-56942.6921748623,6355.38388411805,3371.07078311971,5480.38062977541,7320.05977807016
-1060351.09286567,-339411.848203364,-161190.642661622,-33656.0387325279,76006.6052300441,24053.3882257312,16415.3239796529,11876.5587156625
2700362.24753171,-399562.348746976,-139370.561055148,-14507.9521212403,184960.645755135,-17560.0222748992,-2529.13929433604,4782.66220155068
-7810601.62020368,-453415.557640954,-200135.682934445,-48597.3913019883,275769.704216929,8616.57614288447,8585.92154107099,9632.48106400915
-149181.209294636,2022.74143081602,29202.1166492367,56202.8385382872,-71958.9940203277,108948.130266852,33842.9166610808,18463.7591993591
-703727.894279979,-248216.661695072,-90314.0594763903,14152.1790112493,91981.8285669597,23995.545664254,16745.6059798955,13292.7554685012
-138135.57623342,-132164.964721066,-2320.73468920101,59798.8629085808,-31993.7541536379,49706.5678481017,20600.4683332197,16154.4932956788
-1856535.17500919,-180124.862685293,-48638.1626595606,26222.822479211,-319368.917011845,-7939.76509564836,833.1314795342,5077.26745436758
-634960.976094127,-299241.744423578,-151249.746640102,-31411.406242415,15769.607044785,2685.22891156508,4437.75253604237,7572.31675621186
-20445.8960074787,-64423.6193364804,1605.42683465875,48834.095499134,-434971.548343202,49636.4821585252,26657.6108634353,16423.3266967914
-99372.0283488272,-81094.2532895075,-30517.2526529398,16149.2004768308,86411.9062345165,37537.8369399237,27247.491814485,20256.2580104822
-556480.959569969,-143833.875544436,-48416.8469876477,15627.7793705268,24009.6208865818,16397.6405463868,13949.5072973036,12498.6584486258
-1326066.79813829,-327103.452059147,-144948.343742241,-37667.764172593,-34591.3672189678,-4422.80813099958,-2316.03598889336,-2951.20234519873
-355708.413649119,-169321.775609929,-72285.4361750657,-588.687774612922,-397.553451724513,7040.71189112329,8215.25918611363,9299.51783816447
-676367.090524751,-184081.280575761,-73278.6281158851,-2953.97622117672,13993.4305793182,10116.0515531131,10431.9884860986,10863.7628539446
-765247.437321027,-294463.312778997,-149626.305074058,-40535.3223585748,70682.8471503199,17620.259448397,13842.1169135644,13069.4597831092
-3955322.94152841,-256904.416168005,-93478.8922297449,4673.24994835538,507256.695431932,35944.5330037484,22645.6758038098,16322.5853002402
-1782063.75789532,-271524.047490604,-114096.777568865,-22111.9997984544,70788.10919683,18679.3820545036,13693.0589014458,11275.6531196692
2078161.9241464,-782688.569349225,-276827.423339107,-65502.7661762956,497298.119424607,-115497.062573935,-42376.1341316169,-16176.6547108053
-1217808.92541289,-456711.084589287,-232470.433388883,-64600.0339726826,115620.425601204,38659.7814421649,26147.676526234,18215.9556285586
-439773.05937423,-153542.315582949,-49771.3796036833,22470.2398214181,111008.90360619,35471.7673078936,23949.108414869,18256.9161245059
-1357028.55444093,-387306.330892926,-179051.918088257,-43933.8001739237,559.173741178065,9372.33091400977,9527.14360815787,9381.85696290501
-638523.189853101,-222980.204174573,-105657.426730943,-19671.3735624843,1182.07922325135,6585.07998010406,7715.39203891722,8345.72106367826
-15531.4264915061,-108722.328461864,-34480.419888805,35675.1635794121,183819.476578953,79533.7712071089,52346.4231649697,34415.1233282495
534637.040352972,-351824.402856815,-99641.3070705739,15303.4235217965,-179221.934508323,51297.3027403427,25724.7468837419,18994.1185769593
-4055133.53637477,-250660.647905836,-91213.2624537815,17120.2386337472,3814796.01425799,106535.413741543,54192.1483117508,29516.5886474838
-2583423.46326213,-316465.95270475,-129281.642579007,-3711.9582017738,246942.198669422,24046.4028868214,16976.0229781148,13965.9908521988
-430156.805431845,-139549.226730819,-47772.9086949076,16690.0204613575,214875.355449456,45013.3434591192,27254.2869570594,17531.3464786211
3159755.62214873,-257651.00189273,-86154.5957500144,10976.151218907,-1029604.29035064,49444.0378773192,27969.3310048826,19103.7261357052
-810406.869497479,-291696.086638111,-129647.0869074,-17344.4582342805,-61022.0076014719,-39127.0778856486,-11605.875261891,9423.29480332117
-178435.432499789,-172292.79947989,-68675.2294878148,19926.0455778327,163325.838330132,54874.3401416957,33814.1016328336,21103.7261193454
-103242.123922348,-42867.3940069858,19115.3751828155,54258.5624432129,-140904.322308981,42654.8549590934,23698.183708987,17447.942143868
1165355.40061761,-405610.412555159,-145236.146228313,-32512.9613767877,-179763.624895128,59508.0378559006,29846.0649408047,19576.4330601306
-85648.450091014,-55088.1169835121,5573.759728971,46563.3699454309,57780.3719532053,20808.779990265,15295.8020461056,12204.2010086391
-592526.745180493,-284494.922687242,-148572.531717448,-33987.8781312964,117447.073733525,51168.2856699665,35325.0319790686,23806.9714131496
432695.039695089,-238198.513703263,-74945.8633020705,98.4702752530136,-151141.645145704,62775.9919147868,29652.7861515514,17941.6864843754
2824069.4355508,-279165.975940306,-102221.425547011,-13475.5303495067,-545116.008170096,52722.0182825999,28215.8644852946,17440.6205604193
-4709578.24589725,-532157.322639329,-221980.90668826,-61126.5203082372,162906.136559892,13605.8663690177,12313.74676765,12971.1222838542
-13682.2108221159,-261457.852227895,-48458.522719111,45763.3477091601,-211418.932565831,92887.274400712,36681.8665761858,18433.0034333233
833228.264886354,-2287048.29769999,-477382.153447002,-93208.4093107593,-36551.0591491206,94631.1085360781,27809.1124121892,15133.1258846448
-608640.624343268,256481.837931547,139423.644448284,108307.090221537,-206477.640501477,115851.672166372,51104.9239739075,28189.7511844259
70740.9062083695,-173258.973961712,-37371.6837629624,37763.2351050925,-122844.364950016,31851.5892437076,17744.2709934277,14491.4091152529
