"n_inc_costs_TOTAL_1yr","n_inc_costs_TOTAL_5yr","n_inc_costs_TOTAL_10yr","n_inc_costs_HEALTH_SECTOR_1yr","n_inc_costs_HEALTH_SECTOR_5yr","n_inc_costs_HEALTH_SECTOR_10yr","n_inc_qalys_TOTAL_1yr","n_inc_qalys_TOTAL_5yr","n_inc_qalys_TOTAL_10yr"
-13206.898144377,NA,NA,-2510.50755684103,NA,NA,-0.203917583998588,NA,NA
-30415.3030031731,NA,NA,-2823.46537157867,NA,NA,-0.294754139664177,NA,NA
-19950.3867037999,NA,NA,-3248.65342251935,NA,NA,-0.223816244374445,NA,NA
-18976.9180119874,NA,NA,-3663.57362098176,NA,NA,-0.257333722235396,NA,NA
-19084.2922813831,NA,NA,-3221.93249254831,NA,NA,-0.28415006884973,NA,NA
-17438.3634488429,NA,NA,-2906.0033257111,NA,NA,-0.293766471677756,NA,NA
-22670.8808749314,NA,NA,-2933.17604593983,NA,NA,-0.24067914076958,NA,NA
-11297.2142383923,NA,NA,-3275.59017484374,NA,NA,-0.277732693462021,NA,NA
-19474.8209384065,NA,NA,-2812.84549521087,NA,NA,-0.291520844605739,NA,NA
-18367.0937353911,NA,NA,-3044.82229641457,NA,NA,-0.31505096864874,NA,NA
-18257.933038329,NA,NA,-2967.86672751811,NA,NA,-0.284949811507326,NA,NA
-21981.2212288774,NA,NA,-3164.99897799166,NA,NA,-0.250368076683303,NA,NA
-22138.762327048,NA,NA,-3244.073715431,NA,NA,-0.257141985847765,NA,NA
-22162.3405588293,NA,NA,-3356.68306895461,NA,NA,-0.26338426791858,NA,NA
-14629.9429931053,NA,NA,-3235.27668221635,NA,NA,-0.260141851004347,NA,NA
-17646.1664302726,NA,NA,-3756.35066491413,NA,NA,-0.233001718496107,NA,NA
-29330.1667388051,NA,NA,-3595.67508957488,NA,NA,-0.277500047762916,NA,NA
-12940.3238727879,NA,NA,-3366.5546246032,NA,NA,-0.251885404254865,NA,NA
-21585.8399361863,NA,NA,-3376.01543967332,NA,NA,-0.25642062171742,NA,NA
-14525.793235691,NA,NA,-2266.41965601644,NA,NA,-0.264755199366428,NA,NA
-16637.0017112448,NA,NA,-3095.85831549119,NA,NA,-0.264515288190607,NA,NA
-23494.9286432316,NA,NA,-2916.39584367111,NA,NA,-0.22723356583999,NA,NA
-24368.1780173091,NA,NA,-3726.56830199365,NA,NA,-0.292579298530838,NA,NA
-20832.2696225128,NA,NA,-3216.48571660753,NA,NA,-0.211752681281586,NA,NA
-19942.8476539667,NA,NA,-3285.1171627229,NA,NA,-0.27762223252663,NA,NA
-20540.3990960288,NA,NA,-2317.40828954575,NA,NA,-0.28925137823706,NA,NA
-26748.8235028237,NA,NA,-2966.97071625688,NA,NA,-0.235502404525523,NA,NA
-18123.1649742305,NA,NA,-3307.64169768811,NA,NA,-0.252487455609983,NA,NA
-13397.2344701573,NA,NA,-2825.91219103488,NA,NA,-0.272086341193055,NA,NA
-13620.2398454621,NA,NA,-3412.3184533252,NA,NA,-0.237200871937185,NA,NA
-29184.4602388954,NA,NA,-3576.57799718678,NA,NA,-0.250732840977452,NA,NA
-12746.7931273946,NA,NA,-3153.73700952626,NA,NA,-0.293357723590213,NA,NA
-16037.438015619,NA,NA,-3333.89098653256,NA,NA,-0.266088625743386,NA,NA
-31814.5919105832,NA,NA,-3006.84068080277,NA,NA,-0.301831532916639,NA,NA
-27008.1513681994,NA,NA,-3267.47755615266,NA,NA,-0.268081753831936,NA,NA
-19870.1730219532,NA,NA,-3022.94601747911,NA,NA,-0.293684357019901,NA,NA
-16892.8901020449,NA,NA,-3026.4902271976,NA,NA,-0.1705512150105,NA,NA
-15986.1172387363,NA,NA,-3478.05005401439,NA,NA,-0.245146774754919,NA,NA
-24889.6195389574,NA,NA,-2926.86631225114,NA,NA,-0.248255167696439,NA,NA
-31061.5222885258,NA,NA,-3196.07807026349,NA,NA,-0.259897638094089,NA,NA
-7624.71003938828,NA,NA,-2909.30510162332,NA,NA,-0.277259793021787,NA,NA
-28395.1641708119,NA,NA,-3100.95881337214,NA,NA,-0.306284442581571,NA,NA
-23714.9897685469,NA,NA,-2680.86166797409,NA,NA,-0.237379978913582,NA,NA
-22189.6734954311,NA,NA,-3097.47271240481,NA,NA,-0.273237722370131,NA,NA
-10366.4087605096,NA,NA,-2801.27546877009,NA,NA,-0.272440772228595,NA,NA
-22818.5621268403,NA,NA,-3056.80691034251,NA,NA,-0.264155769879657,NA,NA
-12902.842414718,NA,NA,-3560.71466415095,NA,NA,-0.223561487733575,NA,NA
-29257.4359416452,NA,NA,-3045.56844332338,NA,NA,-0.261731806924396,NA,NA
-21706.7742315316,NA,NA,-2661.68394524808,NA,NA,-0.252034691175172,NA,NA
-14428.1817380837,NA,NA,-2789.15902711426,NA,NA,-0.220117258040261,NA,NA
-13406.3565421593,NA,NA,-3806.73359701945,NA,NA,-0.3276534779001,NA,NA
-30266.9908388007,NA,NA,-3429.88610659211,NA,NA,-0.239681133026463,NA,NA
-16697.8356888796,NA,NA,-3735.33109781224,NA,NA,-0.233180053432371,NA,NA
-21084.7771529441,NA,NA,-3184.76656946157,NA,NA,-0.23949535241135,NA,NA
-23149.4619964922,NA,NA,-2608.96071283317,NA,NA,-0.232796452417475,NA,NA
-21463.4805418065,NA,NA,-3091.20810220343,NA,NA,-0.242634102123598,NA,NA
-13496.7852934035,NA,NA,-2894.07185758536,NA,NA,-0.291342970510353,NA,NA
-11063.7192376921,NA,NA,-2590.41074162814,NA,NA,-0.226191370157774,NA,NA
-27835.2318943214,NA,NA,-3142.6078565649,NA,NA,-0.250176746579421,NA,NA
-16932.0776655561,NA,NA,-2936.71191200941,NA,NA,-0.281453181418343,NA,NA
-39200.339342345,NA,NA,-2699.84450145548,NA,NA,-0.28292127496733,NA,NA
-22609.3409152998,NA,NA,-3015.01182895599,NA,NA,-0.237008905469481,NA,NA
-25538.2066727429,NA,NA,-3347.12095325293,NA,NA,-0.250839174106148,NA,NA
-15555.1736332882,NA,NA,-2912.71114619086,NA,NA,-0.265391271730477,NA,NA
-26056.796248227,NA,NA,-2650.62212127337,NA,NA,-0.23048665076495,NA,NA
-23872.5014063535,NA,NA,-3399.49883504445,NA,NA,-0.280727120017142,NA,NA
-16658.9865330612,NA,NA,-3563.54365039445,NA,NA,-0.270735543905655,NA,NA
-23949.4049999803,NA,NA,-3039.51396609517,NA,NA,-0.308044040833933,NA,NA
-22268.0719462289,NA,NA,-3354.93710345707,NA,NA,-0.316729528449507,NA,NA
-27627.1560515802,NA,NA,-2813.44073368885,NA,NA,-0.294366839240196,NA,NA
-22030.1129897271,NA,NA,-3449.68792219299,NA,NA,-0.289346940425082,NA,NA
-16744.6234285525,NA,NA,-3784.26651126,NA,NA,-0.262749444039996,NA,NA
-35279.8184398354,NA,NA,-3932.53197928024,NA,NA,-0.30102732270916,NA,NA
-17727.2845640342,NA,NA,-2733.24059143067,NA,NA,-0.240256918532085,NA,NA
-14167.9185362417,NA,NA,-3285.47530606975,NA,NA,-0.249814781206928,NA,NA
-14684.4524953769,NA,NA,-3032.61792845865,NA,NA,-0.243123003863874,NA,NA
-24809.5580944686,NA,NA,-3082.99443911169,NA,NA,-0.305733526789442,NA,NA
-15747.9617956188,NA,NA,-3284.51513485184,NA,NA,-0.261493427455885,NA,NA
-23955.1532748218,NA,NA,-3784.60241685127,NA,NA,-0.274770968865584,NA,NA
-28195.2744350646,NA,NA,-4069.47535362219,NA,NA,-0.260739374437815,NA,NA
-15766.6932366193,NA,NA,-3240.50790687614,NA,NA,-0.266306195293404,NA,NA
-14161.4976195483,NA,NA,-2760.79940500776,NA,NA,-0.230001289231726,NA,NA
-21894.4175947636,NA,NA,-3226.31607898377,NA,NA,-0.273974379594774,NA,NA
-20670.8136384065,NA,NA,-2476.33530142299,NA,NA,-0.253397011371062,NA,NA
-19588.1398943575,NA,NA,-3593.06637423343,NA,NA,-0.254801104852664,NA,NA
-32435.4594570971,NA,NA,-3352.34706150309,NA,NA,-0.309118857869534,NA,NA
-19155.0830657925,NA,NA,-3506.60988341216,NA,NA,-0.28419719444113,NA,NA
-23995.8729103494,NA,NA,-2757.35512950954,NA,NA,-0.301109150163973,NA,NA
-21292.9319006742,NA,NA,-3539.83868030208,NA,NA,-0.221616116392937,NA,NA
-18406.820737933,NA,NA,-2910.47827399295,NA,NA,-0.288119169353804,NA,NA
-19558.3157036573,NA,NA,-4403.0534515015,NA,NA,-0.230901572905429,NA,NA
-15726.2138019713,NA,NA,-3037.53015374272,NA,NA,-0.275670665963665,NA,NA
-18728.1746719111,NA,NA,-2645.79720412003,NA,NA,-0.273081241312054,NA,NA
-28971.107811382,NA,NA,-2681.61101576658,NA,NA,-0.283779812571116,NA,NA
-32242.3514326039,NA,NA,-3460.17527123875,NA,NA,-0.259380026284899,NA,NA
-20944.7187916163,NA,NA,-3033.04155888208,NA,NA,-0.283645385312461,NA,NA
-24556.5798437238,NA,NA,-2994.09184932984,NA,NA,-0.232689478723252,NA,NA
-11507.6708972882,NA,NA,-2696.57653932789,NA,NA,-0.260636499701727,NA,NA
-27514.6025024394,NA,NA,-3366.17562344918,NA,NA,-0.221895324801511,NA,NA
-30900.520620068,NA,NA,-3529.3801663315,NA,NA,-0.242807582587431,NA,NA
-32894.7455856481,NA,NA,-3254.96178715386,NA,NA,-0.326671825429933,NA,NA
-29702.2985390759,NA,NA,-2848.91835162899,NA,NA,-0.30854770095476,NA,NA
-22141.1084597974,NA,NA,-2822.58079543237,NA,NA,-0.297546257200848,NA,NA
-13427.3636625234,NA,NA,-2517.18776895359,NA,NA,-0.247381058907784,NA,NA
-12929.104283702,NA,NA,-3356.80540220638,NA,NA,-0.26026779478179,NA,NA
-22684.6907700391,NA,NA,-3064.27963792694,NA,NA,-0.266188005003983,NA,NA
-24428.66605315,NA,NA,-3001.1219095907,NA,NA,-0.254321449992448,NA,NA
-14210.1611940983,NA,NA,-3448.55498056491,NA,NA,-0.301704671623155,NA,NA
-23929.9483483473,NA,NA,-3262.33156782284,NA,NA,-0.287300111587747,NA,NA
-25829.1378527691,NA,NA,-3779.02978655751,NA,NA,-0.269529399425145,NA,NA
-27561.7051359438,NA,NA,-2846.06030619572,NA,NA,-0.272959866959457,NA,NA
-11186.0404849191,NA,NA,-2953.29320954561,NA,NA,-0.200107928411294,NA,NA
-14410.279242598,NA,NA,-2710.02854823845,NA,NA,-0.25432990387415,NA,NA
-11826.2231144439,NA,NA,-2957.34312284735,NA,NA,-0.255853844076179,NA,NA
-16061.7593776323,NA,NA,-3375.45284480223,NA,NA,-0.262561790814208,NA,NA
-16084.8628894321,NA,NA,-3068.80969558705,NA,NA,-0.266647209650106,NA,NA
-28875.6848721484,NA,NA,-3516.58996664885,NA,NA,-0.29007454574639,NA,NA
-20360.4610003392,NA,NA,-3635.52630874246,NA,NA,-0.272851945456814,NA,NA
-24129.2842271049,NA,NA,-2665.60386236351,NA,NA,-0.269403819651485,NA,NA
-17251.5844269445,NA,NA,-2653.85805043723,NA,NA,-0.228788204194386,NA,NA
-21233.127748095,NA,NA,-3466.52140328728,NA,NA,-0.290857896729687,NA,NA
-20432.9016070752,NA,NA,-3403.17234606552,NA,NA,-0.262498384992438,NA,NA
-15279.2604096913,NA,NA,-2698.13648355773,NA,NA,-0.252814575132737,NA,NA
-15118.0757876467,NA,NA,-3045.89978362887,NA,NA,-0.270284850642357,NA,NA
-24223.0592116162,NA,NA,-3020.3420989421,NA,NA,-0.276659592982284,NA,NA
-12656.3113618607,NA,NA,-3332.86987236839,NA,NA,-0.209747376313952,NA,NA
-13578.860849889,NA,NA,-3283.5216715346,NA,NA,-0.249718381640041,NA,NA
-23519.6420697218,NA,NA,-2838.49371232307,NA,NA,-0.278934947922647,NA,NA
-24080.9042724035,NA,NA,-3159.40140173034,NA,NA,-0.279563177454122,NA,NA
-23002.383451948,NA,NA,-3446.37013917876,NA,NA,-0.341147342907757,NA,NA
-20378.3368976656,NA,NA,-3840.78385995366,NA,NA,-0.291953666642343,NA,NA
-23469.5329920477,NA,NA,-3021.63607607877,NA,NA,-0.306372582751583,NA,NA
-16817.7083975245,NA,NA,-3519.60008038879,NA,NA,-0.26763581891078,NA,NA
-26389.1709674929,NA,NA,-2437.08137487284,NA,NA,-0.25094154877766,NA,NA
-28229.7233757699,NA,NA,-2679.05759405497,NA,NA,-0.292234314915957,NA,NA
-14040.2283112183,NA,NA,-3529.35678806515,NA,NA,-0.285590923122538,NA,NA
-19862.9330105704,NA,NA,-3342.03297463765,NA,NA,-0.273479868666051,NA,NA
-11975.0056106289,NA,NA,-3831.56058751045,NA,NA,-0.186288846304391,NA,NA
-14139.0662930714,NA,NA,-3258.77083515543,NA,NA,-0.253560024548226,NA,NA
-17691.7424171219,NA,NA,-2993.54363887769,NA,NA,-0.256930946954706,NA,NA
-16581.9113683414,NA,NA,-3741.51202931153,NA,NA,-0.254743769873136,NA,NA
-19569.3878833804,NA,NA,-3240.13878820138,NA,NA,-0.294095020416987,NA,NA
-17485.1163026368,NA,NA,-3123.80882104766,NA,NA,-0.253183229718359,NA,NA
-22952.231802962,NA,NA,-2926.29992241837,NA,NA,-0.268173334075162,NA,NA
-28086.064095074,NA,NA,-2958.79961084358,NA,NA,-0.275186206994029,NA,NA
-13605.2045677529,NA,NA,-2789.50419354723,NA,NA,-0.255644912745187,NA,NA
-26055.2873553473,NA,NA,-3789.68512174206,NA,NA,-0.254292301325381,NA,NA
-19840.4686827486,NA,NA,-3440.99322830356,NA,NA,-0.252382126086063,NA,NA
-14387.7032932411,NA,NA,-2672.50288363509,NA,NA,-0.265267866735402,NA,NA
-15515.7740577365,NA,NA,-3316.56439697037,NA,NA,-0.271090639032515,NA,NA
-22637.9222782882,NA,NA,-3161.79627179925,NA,NA,-0.290428908186885,NA,NA
-20869.9881487254,NA,NA,-3485.4227596424,NA,NA,-0.295769693524745,NA,NA
-25227.439461207,NA,NA,-3871.01510202848,NA,NA,-0.246524836578258,NA,NA
-18871.4871873397,NA,NA,-3177.94501748606,NA,NA,-0.280888404532554,NA,NA
-17215.4962817216,NA,NA,-2679.40017793517,NA,NA,-0.263818849228175,NA,NA
-25678.2157450526,NA,NA,-2982.97387352894,NA,NA,-0.28437125880359,NA,NA
-22960.5706303753,NA,NA,-3799.20015825282,NA,NA,-0.255729481077062,NA,NA
-21136.1162624985,NA,NA,-3333.60868868255,NA,NA,-0.284057270422126,NA,NA
-26746.4322693684,NA,NA,-3208.87203827621,NA,NA,-0.303648456939029,NA,NA
-13298.945067271,NA,NA,-3728.34704595888,NA,NA,-0.22484916911315,NA,NA
-18216.9238068255,NA,NA,-2720.68063114643,NA,NA,-0.25288752881545,NA,NA
-21943.8276566556,NA,NA,-3217.62117666302,NA,NA,-0.272378854171967,NA,NA
-26440.4039224445,NA,NA,-3198.43125545483,NA,NA,-0.29046157619532,NA,NA
-25536.2190193487,NA,NA,-3572.14768171797,NA,NA,-0.281263182262475,NA,NA
-18401.0933431634,NA,NA,-3337.87939258597,NA,NA,-0.20266708162758,NA,NA
-29032.484325077,NA,NA,-2829.09737539412,NA,NA,-0.28152184287939,NA,NA
-16689.0272915616,NA,NA,-3565.34155163574,NA,NA,-0.241504600501851,NA,NA
-31586.365044336,NA,NA,-3139.87100204882,NA,NA,-0.30983502121273,NA,NA
-21266.5172312068,NA,NA,-2488.13054976841,NA,NA,-0.218915393162126,NA,NA
-7262.8637088724,NA,NA,-2843.69628367672,NA,NA,-0.227409056795335,NA,NA
-16992.3042990982,NA,NA,-3775.73116841042,NA,NA,-0.274090824227532,NA,NA
-23719.7074448097,NA,NA,-2668.33045042958,NA,NA,-0.262471837464365,NA,NA
-24947.8978508491,NA,NA,-3835.52690080832,NA,NA,-0.267524300587685,NA,NA
-27966.8546312184,NA,NA,-3476.2163075852,NA,NA,-0.284755693988992,NA,NA
-24970.6714871685,NA,NA,-3580.80950226064,NA,NA,-0.282901556368361,NA,NA
-37524.2773370654,NA,NA,-3548.0172689922,NA,NA,-0.326939638729843,NA,NA
-23653.3585414131,NA,NA,-3417.22854385245,NA,NA,-0.233466294578676,NA,NA
-24418.2287195491,NA,NA,-2852.16874831536,NA,NA,-0.240604319945139,NA,NA
-18754.5165525311,NA,NA,-3144.07080016422,NA,NA,-0.258530135453761,NA,NA
-15920.9301304006,NA,NA,-3377.47091130393,NA,NA,-0.311472871539069,NA,NA
-21625.039163089,NA,NA,-3510.87823866238,NA,NA,-0.265437198383859,NA,NA
-19601.4552914247,NA,NA,-3270.80889561288,NA,NA,-0.247331787298263,NA,NA
-27745.9815654603,NA,NA,-3274.07760134539,NA,NA,-0.242002785709714,NA,NA
-19946.9785875584,NA,NA,-2796.1718777004,NA,NA,-0.299233169920902,NA,NA
-32130.8586792482,NA,NA,-3048.90551963224,NA,NA,-0.251615607541747,NA,NA
-13248.867291617,NA,NA,-3111.68343706469,NA,NA,-0.246855770247561,NA,NA
-22005.3346395766,NA,NA,-2840.79943800564,NA,NA,-0.263167894073677,NA,NA
-19525.4065480807,NA,NA,-2897.84452380708,NA,NA,-0.246079539643047,NA,NA
-9119.96185021194,NA,NA,-2577.68549787152,NA,NA,-0.221335839041067,NA,NA
-14676.7978679743,NA,NA,-3457.4645379447,NA,NA,-0.257823805496208,NA,NA
-13810.5718255165,NA,NA,-2821.61525859356,NA,NA,-0.298870028876871,NA,NA
-16070.3117436149,NA,NA,-3670.78731077101,NA,NA,-0.260614848815459,NA,NA
-17001.9354574492,NA,NA,-2738.62715614625,NA,NA,-0.219416153354159,NA,NA
-23236.8564598706,NA,NA,-3643.18328388294,NA,NA,-0.242912140769193,NA,NA
-22597.3840248278,NA,NA,-3235.15103969708,NA,NA,-0.277057930695993,NA,NA
-23046.844576717,NA,NA,-3741.43678449368,NA,NA,-0.335500805792977,NA,NA
-22812.2231029894,NA,NA,-3394.98890174376,NA,NA,-0.287381662125398,NA,NA
-25978.9890851502,NA,NA,-3612.73731352146,NA,NA,-0.291569665948162,NA,NA
-17853.025245887,NA,NA,-3626.96387911712,NA,NA,-0.268327654083598,NA,NA
-25031.8435104599,NA,NA,-3519.12770693361,NA,NA,-0.26910048967698,NA,NA
-23343.9390041901,NA,NA,-3369.2194991218,NA,NA,-0.266809708416565,NA,NA
-22739.2824328178,NA,NA,-3541.53446381616,NA,NA,-0.293916983911504,NA,NA
-10515.3640063955,NA,NA,-3397.70498754103,NA,NA,-0.26157372841045,NA,NA
-16049.0571904903,NA,NA,-3190.49953589242,NA,NA,-0.306308977476505,NA,NA
-16061.1431767744,NA,NA,-3531.05527733996,NA,NA,-0.252333119747958,NA,NA
-15746.363698294,NA,NA,-3201.55388921891,NA,NA,-0.240917491471096,NA,NA
-28014.7098185568,NA,NA,-2465.55173112442,NA,NA,-0.23617608127109,NA,NA
-19831.7341906038,NA,NA,-3349.17712439519,NA,NA,-0.306882044455267,NA,NA
-32184.1693425093,NA,NA,-3300.65870105481,NA,NA,-0.234923318476509,NA,NA
-23624.4167835992,NA,NA,-2610.10635669809,NA,NA,-0.245337995588061,NA,NA
-24457.9170294949,NA,NA,-2993.03741893046,NA,NA,-0.319468390708804,NA,NA
-29655.6502142772,NA,NA,-3203.69746313933,NA,NA,-0.272882126839179,NA,NA
-22835.3553925926,NA,NA,-3920.98290217541,NA,NA,-0.276645876150273,NA,NA
-15468.5379326944,NA,NA,-2951.21201562814,NA,NA,-0.261654299129306,NA,NA
-23342.6364379971,NA,NA,-3264.24371560495,NA,NA,-0.26957558588462,NA,NA
-29187.9395161824,NA,NA,-3211.78016905993,NA,NA,-0.187200200684022,NA,NA
-14445.3606725182,NA,NA,-3405.9522159568,NA,NA,-0.285659076202152,NA,NA
-19857.5285113618,NA,NA,-3317.23521661433,NA,NA,-0.273486492959996,NA,NA
-12120.1432773989,NA,NA,-2958.64353873162,NA,NA,-0.254478663568723,NA,NA
-16322.0041156261,NA,NA,-3404.7422813648,NA,NA,-0.283563318909072,NA,NA
-19029.3665430739,NA,NA,-2888.04911580543,NA,NA,-0.276641769389851,NA,NA
-16586.0502277983,NA,NA,-3258.80870705546,NA,NA,-0.255702355827377,NA,NA
-19116.1116989996,NA,NA,-3456.69678755634,NA,NA,-0.341367481901841,NA,NA
-26279.317416044,NA,NA,-2974.12415663541,NA,NA,-0.246694803633904,NA,NA
-33562.6710942613,NA,NA,-2967.745342125,NA,NA,-0.294352655003918,NA,NA
-17988.0870072484,NA,NA,-3357.89717003954,NA,NA,-0.284027914556789,NA,NA
-22894.4681635019,NA,NA,-3273.6243556026,NA,NA,-0.25319662909968,NA,NA
-19346.4019742987,NA,NA,-2739.64695433968,NA,NA,-0.228120462295191,NA,NA
-19626.4087658654,NA,NA,-2915.3139839314,NA,NA,-0.242172991758434,NA,NA
-24143.3405257182,NA,NA,-2954.16309179938,NA,NA,-0.323417261226745,NA,NA
-30092.0757194182,NA,NA,-2819.57616162344,NA,NA,-0.261381576146671,NA,NA
-23491.7432015529,NA,NA,-3349.28287780813,NA,NA,-0.244672974926826,NA,NA
-17955.1681682266,NA,NA,-2723.32175542919,NA,NA,-0.281545996594071,NA,NA
-16969.35444861,NA,NA,-3068.34033664198,NA,NA,-0.288342314417658,NA,NA
-25357.3109477489,NA,NA,-3214.53199249121,NA,NA,-0.302190481042898,NA,NA
-16063.0053293864,NA,NA,-3145.10848686519,NA,NA,-0.294202718517053,NA,NA
-18522.6498246641,NA,NA,-3381.07390963904,NA,NA,-0.240969424579974,NA,NA
-34875.0834417516,NA,NA,-2859.46341592585,NA,NA,-0.306947966057069,NA,NA
-19257.6813812469,NA,NA,-3388.51254477739,NA,NA,-0.263038831641872,NA,NA
-14765.0108260402,NA,NA,-4472.915162493,NA,NA,-0.262783176331499,NA,NA
-25689.3988143832,NA,NA,-2406.4647641985,NA,NA,-0.283751756996252,NA,NA
-15319.9426563206,NA,NA,-3375.53489433861,NA,NA,-0.333598077610189,NA,NA
-33964.7564367761,NA,NA,-2539.6484216238,NA,NA,-0.254942675487484,NA,NA
-16980.31943951,NA,NA,-3258.62976858178,NA,NA,-0.273447882411804,NA,NA
-19661.3331744742,NA,NA,-2990.48711006412,NA,NA,-0.286602345310475,NA,NA
-17257.5616770087,NA,NA,-2811.20033907989,NA,NA,-0.215155903337511,NA,NA
-22613.2806162516,NA,NA,-2971.18690827571,NA,NA,-0.275955427943484,NA,NA
-21769.098715676,NA,NA,-3301.23919099671,NA,NA,-0.302618434099865,NA,NA
-23257.9371135262,NA,NA,-3023.01175310698,NA,NA,-0.283006618784137,NA,NA
-16846.0647056323,NA,NA,-3671.31745966072,NA,NA,-0.271633904664814,NA,NA
-13472.6446507496,NA,NA,-3596.97528462999,NA,NA,-0.241094600761374,NA,NA
-17870.9474707337,NA,NA,-3399.92068091746,NA,NA,-0.288781708257531,NA,NA
-19651.0354897131,NA,NA,-2819.83472653466,NA,NA,-0.304610613500544,NA,NA
-8610.53076612677,NA,NA,-3559.04529624842,NA,NA,-0.294022525892581,NA,NA
-18510.4358584313,NA,NA,-2990.37584225332,NA,NA,-0.275285820456359,NA,NA
-16306.6121581693,NA,NA,-2816.50979178677,NA,NA,-0.201817425217665,NA,NA
-12101.3382965052,NA,NA,-3380.17569550594,NA,NA,-0.297130608598091,NA,NA
-22120.1724132425,NA,NA,-3425.08299904969,NA,NA,-0.268876847222204,NA,NA
-12981.8550512497,NA,NA,-2690.04594925321,NA,NA,-0.25568378440087,NA,NA
-19962.9733847302,NA,NA,-3352.74700258781,NA,NA,-0.263302693945552,NA,NA
-18891.8624030241,NA,NA,-2509.7187939151,NA,NA,-0.243852861285621,NA,NA
-19885.3654427173,NA,NA,-2755.48385564081,NA,NA,-0.264180327184942,NA,NA
-12313.0660258545,NA,NA,-2867.16148873136,NA,NA,-0.25358438736873,NA,NA
-23593.1254364499,NA,NA,-2533.10540277744,NA,NA,-0.294182598899519,NA,NA
-22029.2940946391,NA,NA,-3073.61176220164,NA,NA,-0.213250883181996,NA,NA
-18065.9144281251,NA,NA,-2588.34321090845,NA,NA,-0.267451915711834,NA,NA
-19417.2719520915,NA,NA,-2852.29722033118,NA,NA,-0.257145690529338,NA,NA
-20168.0111382673,NA,NA,-3533.31282263126,NA,NA,-0.257495139810372,NA,NA
-12089.2687678574,NA,NA,-2736.28175759325,NA,NA,-0.275861535777935,NA,NA
-12910.7678655801,NA,NA,-2665.60858387635,NA,NA,-0.261456467812276,NA,NA
-28203.8069334162,NA,NA,-3277.04518180952,NA,NA,-0.287238354357051,NA,NA
-12683.7940152798,NA,NA,-3248.77457826305,NA,NA,-0.138776569191344,NA,NA
-27471.6920811839,NA,NA,-2838.74480746811,NA,NA,-0.270931178156821,NA,NA
-23021.9410990646,NA,NA,-3503.4113308239,NA,NA,-0.286335402386005,NA,NA
-28996.492784835,NA,NA,-2835.65374842292,NA,NA,-0.24707248687988,NA,NA
-32632.0220371975,NA,NA,-3263.08874710931,NA,NA,-0.310688824875628,NA,NA
-15916.0056305406,NA,NA,-3442.08059165103,NA,NA,-0.259365618643092,NA,NA
-20892.3001850497,NA,NA,-3292.13011277726,NA,NA,-0.264812629634567,NA,NA
-22584.5521778781,NA,NA,-3280.15618059716,NA,NA,-0.322612424548892,NA,NA
-24731.6413151375,NA,NA,-2410.72236747745,NA,NA,-0.296683457395861,NA,NA
-19844.4780548354,NA,NA,-3563.64567117551,NA,NA,-0.225107779773422,NA,NA
-10758.4115303777,NA,NA,-3311.21015328615,NA,NA,-0.286766198120074,NA,NA
-21315.5978006629,NA,NA,-3169.03286789866,NA,NA,-0.298799127555181,NA,NA
-26753.9809724388,NA,NA,-3471.60802491251,NA,NA,-0.307071869045336,NA,NA
-35491.460947893,NA,NA,-3605.92434073354,NA,NA,-0.286833577031546,NA,NA
-25270.4500158574,NA,NA,-3864.63138223318,NA,NA,-0.206482592948057,NA,NA
-12713.9540907033,NA,NA,-3471.29914714951,NA,NA,-0.275825365939148,NA,NA
-22334.8549053014,NA,NA,-3521.53834692026,NA,NA,-0.27627147719528,NA,NA
-15666.9034377547,NA,NA,-2604.15734973045,NA,NA,-0.28660166628934,NA,NA
-26613.7448130813,NA,NA,-3323.84821484952,NA,NA,-0.266486435366108,NA,NA
-16764.0491805898,NA,NA,-3131.31989729914,NA,NA,-0.283347826276362,NA,NA
-19986.8452062849,NA,NA,-2681.79868981305,NA,NA,-0.244105582358193,NA,NA
-19346.8549452001,NA,NA,-2993.57007241597,NA,NA,-0.306236207255775,NA,NA
-15688.9972812377,NA,NA,-2771.34855561468,NA,NA,-0.230709490179007,NA,NA
-17835.907828774,NA,NA,-2754.09246741328,NA,NA,-0.275143944551062,NA,NA
-23899.7239253986,NA,NA,-3818.30241992406,NA,NA,-0.353844402445428,NA,NA
-22845.9943371673,NA,NA,-3681.33086751706,NA,NA,-0.298591436398199,NA,NA
-23896.9263383348,NA,NA,-3028.5828186251,NA,NA,-0.305610252790614,NA,NA
-24915.9318213307,NA,NA,-2506.51333384285,NA,NA,-0.207221312705164,NA,NA
-24659.3165923917,NA,NA,-2852.25128343582,NA,NA,-0.305546148275824,NA,NA
-19035.1780451258,NA,NA,-3558.00617602164,NA,NA,-0.289592107215257,NA,NA
-25734.5665632596,NA,NA,-3282.93860285877,NA,NA,-0.310373563703976,NA,NA
-18714.6663763921,NA,NA,-2881.69965654731,NA,NA,-0.278985869955217,NA,NA
-19619.4670811635,NA,NA,-2993.83183741412,NA,NA,-0.313288856420069,NA,NA
-22895.7255922739,NA,NA,-2780.84348827362,NA,NA,-0.274798446235565,NA,NA
-34921.8977690836,NA,NA,-3372.38441601282,NA,NA,-0.308959301608007,NA,NA
-26632.790741459,NA,NA,-3021.48522357615,NA,NA,-0.225693692079546,NA,NA
